Bit_length,beta,gamma
51,-0.551665578500805,0.8033141756472578
51,-0.6019534967438135,0.8138460753229766
51,-0.4772167922093616,0.4193827889321895
51,-0.5773593234895528,0.7240533831744245
51,0.5689745478289786,-0.662030846231944
51,-0.4867195171511327,0.6819397096880895
51,1.3035222943023435,0.3705188386350379
51,-0.5937546158457642,0.7844853783312097
52,-0.513493922210258,0.8108335510675997
52,-0.5035752510206134,0.6078867808596476
52,-0.6143022340666994,0.8034562572254744
52,-0.4547007114193762,0.6300882443072026
52,-0.4925505101428429,0.6983449128398405
52,-0.4343103796459402,1.504885451355409
52,-0.5856329636670325,0.7003293445649001
52,-0.574153389834327,0.6773763541262227
52,-0.42335920847103864,0.5157468693759147
52,-0.5378507812610516,0.8024664259761852
53,-0.43312086094464186,0.4789473436546429
53,-0.5021546249024668,0.7637047739275479
53,-0.6553400784388708,0.8683839727534609
53,-0.6320706852256299,0.7969840957146115
53,0.5927435154535248,-0.7354971649836933
53,-0.5000028160293385,0.6817104563241916
53,-0.4986620305860704,0.6904464020105345
53,-0.5536132611204209,0.8494121465261809
53,-0.4736561405981153,0.6128590767083015
53,-0.4535275785489215,0.6793640517957967
54,-0.6639673458885924,0.8032527863403136
54,0.4762021298294842,-0.6168980685072275
54,-0.4413123083825878,0.6659409367022684
54,-0.5687555987759422,0.6297743214174115
54,-0.49011536841472847,0.7446669344934677
54,0.4380033729232156,-0.6552998342126541
54,-0.5982094457504123,0.770373414871691
54,-0.395585056245704,0.5566634311803261
54,-0.5542424822884453,0.6382611547861398
54,0.5212305400210425,-0.7104914316659443
55,-0.5466246880437287,0.7261770922169907
55,-0.4730531989492011,0.7761810401537755
55,-0.6101176832496549,0.7880778109744936
55,-0.5921697378178079,0.7804652156630242
55,-0.5094767428137855,0.6484055840739404
55,-0.48005586590569144,0.6813739041056099
55,-0.48720887242402644,0.6582137895247998
55,-0.395923579858706,0.5416331384139093
55,-0.5720885516626536,0.7405065646411204
55,-0.5865927429623097,0.7385703420244872
56,-0.40302941949200954,0.5285459080236794
56,-0.7032556708744178,0.8482622336656493
56,-0.4588410460902692,0.5630091723621405
