Bit_length,N,Lattice_dimension,|b_op - t|^2,|vbest - t|^2,P(b_op),P(vbest),P(|vnew - t|^2 < |b_op - t|^2),P(|vnew - t|^2 <= |b_op - t|^2),P(|vnew - t|^2 > |b_op - t|^2)
9.0,365.0,3.0,38.0,38.0,0.466,0.466,0.0,0.466,0.534
9.0,489.0,3.0,42.0,42.0,0.957,0.957,0.0,0.957,0.04300000000000004
9.0,365.0,3.0,38.0,38.0,0.481,0.481,0.0,0.481,0.519
9.0,485.0,3.0,86.0,86.0,0.923,0.923,0.0,0.923,0.07699999999999996
9.0,395.0,3.0,99.0,99.0,0.191,0.191,0.0,0.191,0.8089999999999999
9.0,365.0,3.0,93.0,93.0,0.693,0.693,0.0,0.693,0.30700000000000005
9.0,411.0,3.0,142.0,142.0,0.768,0.768,0.0,0.768,0.23199999999999998
9.0,335.0,3.0,90.0,90.0,0.467,0.467,0.0,0.467,0.5329999999999999
9.0,489.0,3.0,42.0,42.0,0.953,0.953,0.0,0.953,0.04700000000000004
9.0,451.0,3.0,25.0,25.0,0.966,0.966,0.0,0.966,0.03400000000000003
9.0,415.0,3.0,25.0,25.0,0.977,0.977,0.0,0.977,0.02300000000000002
9.0,451.0,3.0,25.0,25.0,0.982,0.982,0.0,0.982,0.018000000000000016
9.0,407.0,3.0,33.0,33.0,0.987,0.987,0.0,0.987,0.013000000000000012
9.0,497.0,3.0,41.0,41.0,0.89,0.89,0.0,0.89,0.10999999999999999
9.0,505.0,3.0,81.0,81.0,0.945,0.945,0.0,0.945,0.05500000000000005
9.0,505.0,3.0,45.0,45.0,0.963,0.963,0.0,0.963,0.03700000000000003
9.0,505.0,3.0,81.0,81.0,0.928,0.928,0.0,0.928,0.07199999999999995
9.0,451.0,3.0,25.0,25.0,0.975,0.975,0.0,0.975,0.025000000000000022
9.0,451.0,3.0,16.0,16.0,0.975,0.975,0.0,0.975,0.025000000000000022
9.0,473.0,3.0,107.0,107.0,0.306,0.306,0.0,0.306,0.694
9.0,481.0,3.0,73.0,73.0,0.871,0.871,0.0,0.871,0.129
9.0,471.0,3.0,60.0,60.0,0.975,0.975,0.0,0.975,0.025000000000000022
9.0,493.0,3.0,98.0,98.0,0.333,0.333,0.0,0.333,0.667
9.0,453.0,3.0,70.0,70.0,0.947,0.947,0.0,0.947,0.05300000000000005
9.0,473.0,3.0,122.0,122.0,0.496,0.496,0.0,0.496,0.504
9.0,417.0,3.0,30.0,30.0,0.968,0.968,0.0,0.968,0.03200000000000003
9.0,391.0,3.0,70.0,70.0,0.625,0.625,0.0,0.625,0.375
9.0,453.0,3.0,70.0,70.0,0.935,0.935,0.0,0.935,0.06499999999999995
9.0,473.0,3.0,122.0,122.0,0.473,0.473,0.0,0.473,0.527
9.0,481.0,3.0,73.0,73.0,0.892,0.892,0.0,0.892,0.10799999999999998
