Bit_length,N,Lattice_dimension,|b_op - t|^2,|vbest - t|^2,P(b_op),P(vbest),P(|vnew - t|^2 < |b_op - t|^2),P(|vnew - t|^2 <= |b_op - t|^2),P(|vnew - t|^2 > |b_op - t|^2)
9.0,365.0,3.0,38.0,38.0,0.22,0.22,0.0,0.22,0.78
9.0,489.0,3.0,45.0,45.0,0.974,0.974,0.0,0.974,0.026000000000000023
9.0,365.0,3.0,38.0,38.0,0.253,0.253,0.0,0.253,0.747
9.0,485.0,3.0,42.0,42.0,0.986,0.986,0.0,0.986,0.014000000000000012
9.0,395.0,3.0,99.0,99.0,0.276,0.276,0.0,0.276,0.724
9.0,365.0,3.0,41.0,41.0,0.534,0.534,0.0,0.534,0.46599999999999997
9.0,411.0,3.0,142.0,129.0,0.327,0.594,0.594,0.921,0.07899999999999996
9.0,335.0,3.0,71.0,71.0,0.81,0.81,0.0,0.81,0.18999999999999995
9.0,489.0,3.0,45.0,45.0,0.976,0.976,0.0,0.976,0.02400000000000002
9.0,451.0,3.0,25.0,25.0,0.959,0.959,0.0,0.959,0.041000000000000036
9.0,415.0,3.0,70.0,70.0,0.511,0.511,0.0,0.511,0.489
9.0,451.0,3.0,25.0,25.0,0.959,0.959,0.0,0.959,0.041000000000000036
9.0,407.0,3.0,33.0,33.0,0.96,0.96,0.0,0.96,0.040000000000000036
9.0,497.0,3.0,41.0,41.0,0.947,0.947,0.0,0.947,0.05300000000000005
9.0,505.0,3.0,45.0,45.0,0.954,0.954,0.0,0.954,0.04600000000000004
9.0,505.0,3.0,45.0,45.0,0.96,0.96,0.0,0.96,0.040000000000000036
9.0,505.0,3.0,81.0,81.0,0.964,0.964,0.0,0.964,0.03600000000000003
9.0,451.0,3.0,25.0,25.0,0.979,0.979,0.0,0.979,0.02100000000000002
9.0,451.0,3.0,25.0,25.0,0.958,0.958,0.0,0.958,0.04200000000000004
9.0,473.0,3.0,125.0,125.0,0.285,0.285,0.0,0.285,0.7150000000000001
