Bit_length,N,Lattice_dimension,|b_op - t|^2,|vbest - t|^2,P(b_op),P(vbest),P(|vnew - t|^2 < |b_op - t|^2),P(|vnew - t|^2 <= |b_op - t|^2),P(|vnew - t|^2 > |b_op - t|^2)
8.0,185.0,3.0,110.0,110.0,0.925,0.925,0.0,0.925,0.07499999999999996
8.0,221.0,3.0,161.0,161.0,0.748,0.748,0.0,0.748,0.252
8.0,221.0,3.0,434.0,434.0,0.473,0.473,0.0,0.473,0.527
8.0,253.0,3.0,66.0,66.0,0.738,0.738,0.0,0.738,0.262
8.0,201.0,3.0,141.0,141.0,0.581,0.581,0.0,0.581,0.41900000000000004
8.0,209.0,3.0,515.0,505.0,0.195,0.452,0.452,0.647,0.353
8.0,187.0,3.0,477.0,477.0,0.909,0.909,0.0,0.909,0.09099999999999997
8.0,187.0,3.0,337.0,337.0,0.51,0.51,0.0,0.51,0.49
8.0,205.0,3.0,98.0,98.0,0.828,0.828,0.0,0.828,0.17200000000000004
8.0,215.0,3.0,433.0,433.0,0.361,0.361,0.0,0.361,0.639
9.0,473.0,3.0,278.0,278.0,0.829,0.829,0.0,0.829,0.17100000000000004
9.0,473.0,3.0,278.0,278.0,0.837,0.837,0.0,0.837,0.16300000000000003
9.0,437.0,3.0,134.0,134.0,0.686,0.686,0.0,0.686,0.31399999999999995
9.0,355.0,3.0,348.0,348.0,0.804,0.804,0.0,0.804,0.19599999999999995
9.0,407.0,3.0,237.0,237.0,0.937,0.937,0.0,0.937,0.06299999999999994
9.0,355.0,3.0,348.0,348.0,0.78,0.78,0.0,0.78,0.21999999999999997
9.0,415.0,3.0,217.0,217.0,0.874,0.874,0.0,0.874,0.126
9.0,415.0,3.0,217.0,217.0,0.877,0.877,0.0,0.877,0.123
9.0,473.0,3.0,445.0,445.0,0.84,0.84,0.0,0.84,0.16000000000000003
9.0,481.0,3.0,246.0,246.0,0.953,0.953,0.0,0.953,0.04700000000000004
10.0,1003.0,3.0,573.0,528.0,0.317,0.326,0.326,0.643,0.357
10.0,869.0,3.0,197.0,197.0,0.846,0.846,0.0,0.846,0.15400000000000003
10.0,905.0,3.0,197.0,197.0,0.763,0.763,0.0,0.763,0.237
10.0,917.0,3.0,486.0,486.0,0.223,0.223,0.0,0.223,0.777
10.0,655.0,3.0,200.0,200.0,0.742,0.742,0.0,0.742,0.258
10.0,893.0,3.0,377.0,377.0,0.633,0.633,0.0,0.633,0.367
10.0,959.0,3.0,90.0,90.0,0.863,0.863,0.0,0.863,0.137
10.0,831.0,3.0,366.0,366.0,0.906,0.906,0.0,0.906,0.09399999999999997
10.0,755.0,3.0,414.0,414.0,0.458,0.458,0.0,0.458,0.542
10.0,781.0,3.0,33.0,33.0,0.85,0.85,0.0,0.85,0.15000000000000002
11.0,1713.0,3.0,284.0,284.0,0.572,0.572,0.0,0.572,0.42800000000000005
11.0,1843.0,3.0,117.0,117.0,0.809,0.809,0.0,0.809,0.19099999999999995
11.0,1865.0,3.0,104.0,104.0,0.844,0.844,0.0,0.844,0.15600000000000003
11.0,1967.0,3.0,122.0,122.0,0.638,0.638,0.0,0.638,0.362
11.0,1633.0,3.0,609.0,609.0,0.576,0.576,0.0,0.576,0.42400000000000004
11.0,1703.0,3.0,360.0,360.0,0.785,0.785,0.0,0.785,0.21499999999999997
11.0,1821.0,3.0,105.0,105.0,0.716,0.716,0.0,0.716,0.28400000000000003
11.0,1927.0,3.0,178.0,178.0,0.73,0.73,0.0,0.73,0.27
11.0,1507.0,3.0,162.0,162.0,0.861,0.861,0.0,0.861,0.139
11.0,1441.0,3.0,133.0,133.0,0.575,0.575,0.0,0.575,0.42500000000000004
12.0,3901.0,3.0,184.0,184.0,0.86,0.86,0.0,0.86,0.14
12.0,3397.0,3.0,320.0,320.0,0.614,0.614,0.0,0.614,0.386
12.0,2855.0,3.0,357.0,357.0,0.442,0.442,0.0,0.442,0.558
12.0,2831.0,3.0,255.0,255.0,0.667,0.667,0.0,0.667,0.33299999999999996
12.0,2893.0,3.0,85.0,85.0,0.847,0.847,0.0,0.847,0.15300000000000002
12.0,2605.0,3.0,171.0,171.0,0.84,0.84,0.0,0.84,0.16000000000000003
12.0,3047.0,3.0,325.0,325.0,0.491,0.491,0.0,0.491,0.509
12.0,3707.0,3.0,285.0,285.0,0.636,0.636,0.0,0.636,0.364
12.0,2981.0,3.0,317.0,317.0,0.465,0.465,0.0,0.465,0.5349999999999999
12.0,3149.0,3.0,101.0,101.0,0.791,0.791,0.0,0.791,0.20899999999999996
13.0,6463.0,3.0,426.0,426.0,0.706,0.706,0.0,0.706,0.29400000000000004
13.0,7729.0,3.0,425.0,425.0,0.651,0.651,0.0,0.651,0.349
13.0,7217.0,3.0,336.0,336.0,0.902,0.902,0.0,0.902,0.09799999999999998
13.0,7241.0,3.0,245.0,245.0,0.749,0.749,0.0,0.749,0.251
13.0,6281.0,3.0,442.0,442.0,0.813,0.813,0.0,0.813,0.18700000000000006
13.0,5755.0,3.0,82.0,82.0,0.959,0.959,0.0,0.959,0.041000000000000036
13.0,5165.0,3.0,402.0,402.0,0.452,0.452,0.0,0.452,0.548
13.0,5699.0,3.0,205.0,205.0,0.892,0.892,0.0,0.892,0.10799999999999998
13.0,7355.0,3.0,390.0,390.0,0.679,0.679,0.0,0.679,0.32099999999999995
13.0,4883.0,3.0,66.0,66.0,0.811,0.811,0.0,0.811,0.18899999999999995
14.0,13403.0,4.0,77.0,77.0,0.746,0.746,0.0,0.746,0.254
14.0,15577.0,4.0,241.0,241.0,0.279,0.279,0.0,0.279,0.721
14.0,13439.0,4.0,133.0,133.0,0.242,0.242,0.0,0.242,0.758
14.0,15163.0,4.0,186.0,186.0,0.593,0.593,0.0,0.593,0.40700000000000003
14.0,13849.0,4.0,169.0,169.0,0.471,0.471,0.0,0.471,0.529
14.0,14257.0,4.0,268.0,268.0,0.68,0.68,0.0,0.68,0.31999999999999995
