Bit_length,N,Lattice_dimension,|b_op - t|^2,|vbest - t|^2,P(b_op),P(vbest),P(|vnew - t|^2 < |b_op - t|^2),P(|vnew - t|^2 <= |b_op - t|^2),P(|vnew - t|^2 > |b_op - t|^2)
9.0,407.0,3.0,237.0,237.0,0.975,0.975,0.0,0.975,0.025000000000000022
9.0,511.0,3.0,450.0,450.0,0.456,0.456,0.0,0.456,0.544
9.0,451.0,3.0,619.0,588.0,0.442,0.474,0.474,0.9159999999999999,0.08400000000000007
9.0,469.0,3.0,105.0,105.0,0.9,0.9,0.0,0.9,0.09999999999999998
9.0,437.0,3.0,131.0,131.0,0.849,0.849,0.0,0.849,0.15100000000000002
9.0,355.0,3.0,213.0,213.0,0.984,0.984,0.0,0.984,0.016000000000000014
9.0,355.0,3.0,213.0,213.0,0.904,0.904,0.0,0.904,0.09599999999999997
9.0,501.0,3.0,466.0,466.0,0.676,0.676,0.0,0.676,0.32399999999999995
9.0,473.0,3.0,278.0,278.0,0.913,0.913,0.0,0.913,0.08699999999999997
9.0,473.0,3.0,278.0,278.0,0.906,0.906,0.0,0.906,0.09399999999999997
9.0,493.0,3.0,345.0,345.0,0.726,0.726,0.0,0.726,0.274
9.0,415.0,3.0,181.0,181.0,0.792,0.792,0.0,0.792,0.20799999999999996
9.0,451.0,3.0,381.0,381.0,0.794,0.794,0.0,0.794,0.20599999999999996
9.0,411.0,3.0,231.0,231.0,0.833,0.833,0.0,0.833,0.16700000000000004
9.0,355.0,3.0,213.0,213.0,0.906,0.906,0.0,0.906,0.09399999999999997
9.0,489.0,3.0,506.0,361.0,0.254,0.715,0.715,0.969,0.031000000000000028
9.0,473.0,3.0,445.0,445.0,0.959,0.959,0.0,0.959,0.041000000000000036
9.0,493.0,3.0,285.0,285.0,0.645,0.645,0.0,0.645,0.355
9.0,453.0,3.0,445.0,445.0,0.689,0.689,0.0,0.689,0.31100000000000005
9.0,365.0,3.0,341.0,341.0,0.967,0.967,0.0,0.967,0.03300000000000003
10.0,1007.0,3.0,233.0,233.0,0.758,0.758,0.0,0.758,0.242
10.0,815.0,3.0,466.0,375.0,0.381,0.594,0.594,0.975,0.025000000000000022
10.0,893.0,3.0,281.0,281.0,0.897,0.897,0.0,0.897,0.10299999999999998
10.0,655.0,3.0,200.0,200.0,0.971,0.971,0.0,0.971,0.029000000000000026
10.0,755.0,3.0,414.0,414.0,0.727,0.727,0.0,0.727,0.273
10.0,737.0,3.0,142.0,142.0,0.93,0.93,0.0,0.93,0.06999999999999995
10.0,933.0,3.0,78.0,78.0,0.673,0.673,0.0,0.673,0.32699999999999996
10.0,895.0,3.0,213.0,213.0,0.882,0.882,0.0,0.882,0.118
10.0,655.0,3.0,358.0,358.0,0.719,0.719,0.0,0.719,0.281
10.0,943.0,3.0,289.0,289.0,0.662,0.662,0.0,0.662,0.33799999999999997
10.0,703.0,3.0,78.0,78.0,0.524,0.524,0.0,0.524,0.476
