Bit_length,N,Lattice_dimension,|b_op - t|^2,|vbest - t|^2,P(b_op),P(vbest),P(|vnew - t|^2 < |b_op - t|^2),P(|vnew - t|^2 <= |b_op - t|^2),P(|vnew - t|^2 > |b_op - t|^2)
9.0,365.0,3.0,341.0,341.0,0.974,0.974,0.0,0.974,0.026000000000000023
9.0,489.0,3.0,394.0,394.0,0.897,0.897,0.0,0.897,0.10299999999999998
9.0,365.0,3.0,233.0,233.0,0.872,0.872,0.0,0.872,0.128
9.0,485.0,3.0,546.0,429.0,0.239,0.683,0.683,0.922,0.07799999999999996
9.0,395.0,3.0,146.0,146.0,0.907,0.907,0.0,0.907,0.09299999999999997
9.0,365.0,3.0,341.0,341.0,0.968,0.968,0.0,0.968,0.03200000000000003
9.0,411.0,3.0,231.0,231.0,0.984,0.984,0.0,0.984,0.016000000000000014
9.0,335.0,3.0,250.0,250.0,0.916,0.916,0.0,0.916,0.08399999999999996
9.0,489.0,3.0,286.0,286.0,0.979,0.979,0.0,0.979,0.02100000000000002
9.0,451.0,3.0,597.0,597.0,0.638,0.638,0.0,0.638,0.362
9.0,415.0,3.0,181.0,181.0,0.781,0.781,0.0,0.781,0.21899999999999997
9.0,451.0,3.0,381.0,381.0,0.787,0.787,0.0,0.787,0.21299999999999997
9.0,407.0,3.0,93.0,93.0,0.927,0.927,0.0,0.927,0.07299999999999995
9.0,497.0,3.0,390.0,390.0,0.547,0.547,0.0,0.547,0.45299999999999996
9.0,505.0,3.0,238.0,238.0,0.958,0.958,0.0,0.958,0.04200000000000004
9.0,505.0,3.0,761.0,612.0,0.063,0.576,0.773,0.8360000000000001,0.16399999999999992
9.0,505.0,3.0,238.0,238.0,0.954,0.954,0.0,0.954,0.04600000000000004
9.0,451.0,3.0,381.0,381.0,0.77,0.77,0.0,0.77,0.22999999999999998
9.0,451.0,3.0,381.0,381.0,0.781,0.781,0.0,0.781,0.21899999999999997
9.0,473.0,3.0,305.0,305.0,0.676,0.676,0.0,0.676,0.32399999999999995
9.0,481.0,3.0,534.0,534.0,0.764,0.764,0.0,0.764,0.236
9.0,471.0,3.0,373.0,373.0,0.634,0.634,0.0,0.634,0.366
9.0,493.0,3.0,345.0,345.0,0.721,0.721,0.0,0.721,0.279
9.0,453.0,3.0,445.0,445.0,0.679,0.679,0.0,0.679,0.32099999999999995
9.0,473.0,3.0,278.0,278.0,0.904,0.904,0.0,0.904,0.09599999999999997
9.0,417.0,3.0,166.0,166.0,0.985,0.985,0.0,0.985,0.015000000000000013
9.0,391.0,3.0,161.0,161.0,0.848,0.848,0.0,0.848,0.15200000000000002
9.0,453.0,3.0,330.0,330.0,0.89,0.89,0.0,0.89,0.10999999999999999
9.0,473.0,3.0,305.0,305.0,0.683,0.683,0.0,0.683,0.31699999999999995
9.0,481.0,3.0,477.0,477.0,0.95,0.95,0.0,0.95,0.050000000000000044
9.0,473.0,3.0,278.0,278.0,0.896,0.896,0.0,0.896,0.10399999999999998
9.0,407.0,3.0,237.0,237.0,0.987,0.987,0.0,0.987,0.013000000000000012
9.0,469.0,3.0,105.0,105.0,0.917,0.917,0.0,0.917,0.08299999999999996
9.0,411.0,3.0,231.0,231.0,0.975,0.975,0.0,0.975,0.025000000000000022
9.0,447.0,3.0,376.0,376.0,0.539,0.539,0.0,0.539,0.46099999999999997
10.0,959.0,3.0,90.0,90.0,0.899,0.899,0.0,0.899,0.10099999999999998
10.0,895.0,3.0,312.0,312.0,0.697,0.697,0.0,0.697,0.30300000000000005
10.0,995.0,3.0,358.0,358.0,0.566,0.566,0.0,0.566,0.43400000000000005
10.0,923.0,3.0,440.0,440.0,0.532,0.532,0.0,0.532,0.46799999999999997
10.0,871.0,3.0,558.0,558.0,0.757,0.757,0.0,0.757,0.243
10.0,913.0,3.0,405.0,386.0,0.365,0.435,0.435,0.8,0.19999999999999996
10.0,817.0,3.0,515.0,515.0,0.804,0.804,0.0,0.804,0.19599999999999995
10.0,895.0,3.0,357.0,357.0,0.581,0.581,0.0,0.581,0.41900000000000004
10.0,901.0,3.0,193.0,193.0,0.963,0.963,0.0,0.963,0.03700000000000003
10.0,913.0,3.0,425.0,414.0,0.426,0.542,0.542,0.968,0.03200000000000003
10.0,745.0,3.0,337.0,337.0,0.805,0.805,0.0,0.805,0.19499999999999995
10.0,913.0,3.0,425.0,425.0,0.749,0.749,0.0,0.749,0.251
10.0,785.0,3.0,406.0,406.0,0.946,0.946,0.0,0.946,0.05400000000000005
10.0,803.0,3.0,142.0,142.0,0.923,0.923,0.0,0.923,0.07699999999999996
