Bit_length,N,Lattice_dimension,|b_op - t|^2,|vbest - t|^2,P(b_op),P(vbest),P(|vnew - t|^2 < |b_op - t|^2),P(|vnew - t|^2 <= |b_op - t|^2),P(|vnew - t|^2 > |b_op - t|^2)
8.0,185.0,3.0,86.0,86.0,0.148,0.148,0.0,0.148,0.852
8.0,221.0,3.0,50.0,50.0,0.636,0.636,0.0,0.636,0.364
8.0,221.0,3.0,65.0,65.0,0.365,0.365,0.0,0.365,0.635
8.0,253.0,3.0,81.0,81.0,0.942,0.942,0.0,0.942,0.05800000000000005
8.0,201.0,3.0,61.0,61.0,0.75,0.75,0.0,0.75,0.25
8.0,209.0,3.0,42.0,42.0,0.644,0.644,0.0,0.644,0.356
8.0,187.0,3.0,18.0,18.0,0.724,0.724,0.0,0.724,0.276
8.0,187.0,3.0,42.0,42.0,0.484,0.484,0.0,0.484,0.516
8.0,205.0,3.0,105.0,105.0,0.514,0.514,0.0,0.514,0.486
8.0,215.0,3.0,70.0,70.0,0.535,0.535,0.0,0.535,0.46499999999999997
9.0,473.0,3.0,107.0,107.0,0.25,0.25,0.0,0.25,0.75
9.0,473.0,3.0,122.0,122.0,0.398,0.398,0.0,0.398,0.602
9.0,437.0,3.0,66.0,66.0,0.524,0.524,0.0,0.524,0.476
9.0,355.0,3.0,117.0,117.0,0.393,0.393,0.0,0.393,0.607
9.0,407.0,3.0,36.0,36.0,0.953,0.953,0.0,0.953,0.04700000000000004
9.0,355.0,3.0,117.0,117.0,0.377,0.377,0.0,0.377,0.623
9.0,415.0,3.0,25.0,25.0,0.803,0.803,0.0,0.803,0.19699999999999995
9.0,415.0,3.0,25.0,25.0,0.807,0.807,0.0,0.807,0.19299999999999995
9.0,473.0,3.0,125.0,125.0,0.349,0.349,0.0,0.349,0.651
9.0,481.0,3.0,73.0,73.0,0.311,0.311,0.0,0.311,0.6890000000000001
10.0,1003.0,3.0,70.0,70.0,0.74,0.74,0.0,0.74,0.26
10.0,869.0,3.0,69.0,69.0,0.642,0.642,0.0,0.642,0.358
10.0,905.0,3.0,60.0,60.0,0.835,0.835,0.0,0.835,0.16500000000000004
10.0,917.0,3.0,69.0,69.0,0.688,0.688,0.0,0.688,0.31200000000000006
10.0,655.0,3.0,130.0,130.0,0.937,0.937,0.0,0.937,0.06299999999999994
10.0,893.0,3.0,73.0,73.0,0.866,0.866,0.0,0.866,0.134
10.0,959.0,3.0,41.0,41.0,0.605,0.605,0.0,0.605,0.395
10.0,831.0,3.0,24.0,24.0,0.848,0.848,0.0,0.848,0.15200000000000002
10.0,755.0,3.0,102.0,99.0,0.698,0.261,0.261,0.959,0.041000000000000036
10.0,781.0,3.0,33.0,33.0,0.763,0.763,0.0,0.763,0.237
11.0,1713.0,3.0,90.0,90.0,0.534,0.534,0.0,0.534,0.46599999999999997
11.0,1843.0,3.0,78.0,78.0,0.664,0.664,0.0,0.664,0.33599999999999997
11.0,1865.0,3.0,81.0,81.0,0.324,0.324,0.0,0.324,0.6759999999999999
11.0,1967.0,3.0,126.0,126.0,0.747,0.747,0.0,0.747,0.253
11.0,1633.0,3.0,82.0,82.0,0.868,0.868,0.0,0.868,0.132
11.0,1703.0,3.0,105.0,105.0,0.481,0.481,0.0,0.481,0.519
11.0,1821.0,3.0,118.0,118.0,0.434,0.434,0.0,0.434,0.5660000000000001
11.0,1927.0,3.0,79.0,79.0,0.516,0.516,0.0,0.516,0.484
11.0,1507.0,3.0,62.0,62.0,0.799,0.799,0.0,0.799,0.20099999999999996
11.0,1441.0,3.0,62.0,62.0,0.386,0.386,0.0,0.386,0.614
12.0,3901.0,3.0,53.0,53.0,0.502,0.502,0.0,0.502,0.498
12.0,3397.0,3.0,67.0,67.0,0.889,0.889,0.0,0.889,0.11099999999999999
12.0,2855.0,3.0,98.0,98.0,0.468,0.468,0.0,0.468,0.532
12.0,2831.0,3.0,73.0,73.0,0.813,0.813,0.0,0.813,0.18700000000000006
12.0,2893.0,3.0,78.0,78.0,0.424,0.424,0.0,0.424,0.5760000000000001
12.0,2605.0,3.0,50.0,50.0,0.44,0.44,0.0,0.44,0.56
12.0,3047.0,3.0,109.0,109.0,0.438,0.438,0.0,0.438,0.562
12.0,3707.0,3.0,111.0,111.0,0.592,0.592,0.0,0.592,0.40800000000000003
12.0,2981.0,3.0,47.0,47.0,0.956,0.956,0.0,0.956,0.04400000000000004
12.0,3149.0,3.0,117.0,117.0,0.128,0.128,0.0,0.128,0.872
13.0,6463.0,3.0,45.0,45.0,0.979,0.979,0.0,0.979,0.02100000000000002
