Bit_length,N,Lattice_dimension,|b_op - t|^2,|vbest - t|^2,P(b_op),P(vbest),P(|vnew - t|^2 < |b_op - t|^2),P(|vnew - t|^2 <= |b_op - t|^2),P(|vnew - t|^2 > |b_op - t|^2)
8.0,185.0,3.0,65.0,65.0,0.912,0.912,0.0,0.912,0.08799999999999997
8.0,221.0,3.0,86.0,86.0,0.672,0.672,0.0,0.672,0.32799999999999996
8.0,221.0,3.0,86.0,86.0,0.62,0.62,0.0,0.62,0.38
8.0,253.0,3.0,60.0,60.0,0.889,0.889,0.0,0.889,0.11099999999999999
8.0,201.0,3.0,61.0,61.0,0.767,0.767,0.0,0.767,0.23299999999999998
8.0,209.0,3.0,45.0,45.0,0.956,0.956,0.0,0.956,0.04400000000000004
8.0,187.0,3.0,18.0,18.0,0.827,0.827,0.0,0.827,0.17300000000000004
8.0,187.0,3.0,18.0,18.0,0.903,0.903,0.0,0.903,0.09699999999999998
8.0,205.0,3.0,142.0,115.0,0.289,0.641,0.641,0.9299999999999999,0.07000000000000006
8.0,215.0,3.0,70.0,70.0,0.636,0.636,0.0,0.636,0.364
9.0,473.0,3.0,107.0,107.0,0.266,0.266,0.0,0.266,0.734
9.0,473.0,3.0,122.0,122.0,0.413,0.413,0.0,0.413,0.587
9.0,437.0,3.0,102.0,102.0,0.638,0.638,0.0,0.638,0.362
9.0,355.0,3.0,70.0,70.0,0.869,0.869,0.0,0.869,0.131
9.0,407.0,3.0,36.0,36.0,0.913,0.913,0.0,0.913,0.08699999999999997
9.0,355.0,3.0,70.0,70.0,0.288,0.288,0.0,0.288,0.712
9.0,415.0,3.0,25.0,25.0,0.908,0.908,0.0,0.908,0.09199999999999997
9.0,415.0,3.0,70.0,70.0,0.263,0.263,0.0,0.263,0.737
9.0,473.0,3.0,122.0,122.0,0.373,0.373,0.0,0.373,0.627
9.0,481.0,3.0,39.0,39.0,0.801,0.801,0.0,0.801,0.19899999999999995
10.0,1003.0,3.0,43.0,43.0,0.901,0.901,0.0,0.901,0.09899999999999998
10.0,869.0,3.0,69.0,69.0,0.678,0.678,0.0,0.678,0.32199999999999995
10.0,905.0,3.0,60.0,60.0,0.958,0.958,0.0,0.958,0.04200000000000004
10.0,917.0,3.0,69.0,69.0,0.768,0.768,0.0,0.768,0.23199999999999998
10.0,655.0,3.0,130.0,130.0,0.92,0.92,0.0,0.92,0.07999999999999996
10.0,893.0,3.0,73.0,73.0,0.921,0.921,0.0,0.921,0.07899999999999996
10.0,959.0,3.0,66.0,66.0,0.585,0.585,0.0,0.585,0.41500000000000004
