Bit_length,N,Lattice_dimension,|b_op - t|^2,|vbest - t|^2,P(b_op),P(vbest),P(|vnew - t|^2 < |b_op - t|^2),P(|vnew - t|^2 <= |b_op - t|^2),P(|vnew - t|^2 > |b_op - t|^2)
9.0,407.0,3.0,93.0,93.0,0.956,0.956,0.0,0.956,0.04400000000000004
9.0,511.0,3.0,306.0,306.0,0.783,0.783,0.0,0.783,0.21699999999999997
9.0,451.0,3.0,597.0,597.0,0.532,0.532,0.0,0.532,0.46799999999999997
9.0,469.0,3.0,60.0,60.0,0.937,0.937,0.0,0.937,0.06299999999999994
9.0,437.0,3.0,131.0,131.0,0.857,0.857,0.0,0.857,0.14300000000000002
9.0,355.0,3.0,348.0,348.0,0.755,0.755,0.0,0.755,0.245
9.0,355.0,3.0,213.0,213.0,0.951,0.951,0.0,0.951,0.049000000000000044
9.0,501.0,3.0,466.0,466.0,0.602,0.602,0.0,0.602,0.398
9.0,473.0,3.0,305.0,305.0,0.578,0.578,0.0,0.578,0.42200000000000004
9.0,473.0,3.0,278.0,278.0,0.854,0.854,0.0,0.854,0.14600000000000002
9.0,493.0,3.0,285.0,285.0,0.559,0.559,0.0,0.559,0.44099999999999995
9.0,415.0,3.0,217.0,217.0,0.846,0.846,0.0,0.846,0.15400000000000003
9.0,451.0,3.0,619.0,588.0,0.412,0.415,0.415,0.827,0.17300000000000004
9.0,411.0,3.0,231.0,231.0,0.971,0.971,0.0,0.971,0.029000000000000026
9.0,355.0,3.0,213.0,213.0,0.832,0.832,0.0,0.832,0.16800000000000004
9.0,489.0,3.0,394.0,394.0,0.731,0.731,0.0,0.731,0.269
9.0,473.0,3.0,305.0,305.0,0.565,0.565,0.0,0.565,0.43500000000000005
9.0,493.0,3.0,285.0,285.0,0.98,0.98,0.0,0.98,0.020000000000000018
9.0,453.0,3.0,445.0,445.0,0.568,0.568,0.0,0.568,0.43200000000000005
9.0,365.0,3.0,236.0,236.0,0.857,0.857,0.0,0.857,0.14300000000000002
10.0,1007.0,3.0,206.0,206.0,0.838,0.838,0.0,0.838,0.16200000000000003
10.0,815.0,3.0,447.0,447.0,0.464,0.464,0.0,0.464,0.536
10.0,893.0,3.0,134.0,134.0,0.929,0.929,0.0,0.929,0.07099999999999995
10.0,655.0,3.0,200.0,200.0,0.85,0.85,0.0,0.85,0.15000000000000002
10.0,755.0,3.0,252.0,252.0,0.78,0.78,0.0,0.78,0.21999999999999997
10.0,737.0,3.0,421.0,421.0,0.237,0.237,0.0,0.237,0.763
10.0,933.0,3.0,141.0,141.0,0.816,0.816,0.0,0.816,0.18400000000000005
10.0,895.0,3.0,312.0,312.0,0.694,0.694,0.0,0.694,0.30600000000000005
10.0,655.0,3.0,200.0,200.0,0.853,0.853,0.0,0.853,0.14700000000000002
10.0,943.0,3.0,289.0,289.0,0.578,0.578,0.0,0.578,0.42200000000000004
