Bit_length,N,Lattice_dimension,|b_op - t|^2,|vbest - t|^2,P(b_op),P(vbest),P(|vnew - t|^2 < |b_op - t|^2),P(|vnew - t|^2 <= |b_op - t|^2),P(|vnew - t|^2 > |b_op - t|^2)
8.0,185.0,3.0,86.0,86.0,0.158,0.158,0.0,0.158,0.842
8.0,221.0,3.0,50.0,50.0,0.636,0.636,0.0,0.636,0.364
8.0,221.0,3.0,65.0,65.0,0.359,0.359,0.0,0.359,0.641
8.0,253.0,3.0,81.0,81.0,0.947,0.947,0.0,0.947,0.05300000000000005
8.0,201.0,3.0,61.0,61.0,0.755,0.755,0.0,0.755,0.245
8.0,209.0,3.0,42.0,42.0,0.655,0.655,0.0,0.655,0.345
8.0,187.0,3.0,18.0,18.0,0.697,0.697,0.0,0.697,0.30300000000000005
8.0,187.0,3.0,42.0,42.0,0.489,0.489,0.0,0.489,0.511
8.0,205.0,3.0,105.0,105.0,0.515,0.515,0.0,0.515,0.485
8.0,215.0,3.0,70.0,70.0,0.548,0.548,0.0,0.548,0.45199999999999996
9.0,473.0,3.0,107.0,107.0,0.263,0.263,0.0,0.263,0.737
9.0,473.0,3.0,122.0,122.0,0.404,0.404,0.0,0.404,0.596
9.0,437.0,3.0,66.0,66.0,0.52,0.52,0.0,0.52,0.48
9.0,355.0,3.0,117.0,117.0,0.378,0.378,0.0,0.378,0.622
9.0,407.0,3.0,36.0,36.0,0.963,0.963,0.0,0.963,0.03700000000000003
9.0,355.0,3.0,117.0,117.0,0.401,0.401,0.0,0.401,0.599
9.0,415.0,3.0,25.0,25.0,0.783,0.783,0.0,0.783,0.21699999999999997
9.0,415.0,3.0,25.0,25.0,0.788,0.788,0.0,0.788,0.21199999999999997
9.0,473.0,3.0,125.0,125.0,0.342,0.342,0.0,0.342,0.6579999999999999
9.0,481.0,3.0,73.0,73.0,0.306,0.306,0.0,0.306,0.694
10.0,1003.0,3.0,70.0,70.0,0.74,0.74,0.0,0.74,0.26
10.0,869.0,3.0,69.0,69.0,0.637,0.637,0.0,0.637,0.363
10.0,905.0,3.0,60.0,60.0,0.833,0.833,0.0,0.833,0.16700000000000004
10.0,917.0,3.0,69.0,69.0,0.646,0.646,0.0,0.646,0.354
10.0,655.0,3.0,130.0,130.0,0.937,0.937,0.0,0.937,0.06299999999999994
10.0,893.0,3.0,73.0,73.0,0.837,0.837,0.0,0.837,0.16300000000000003
10.0,959.0,3.0,41.0,41.0,0.61,0.61,0.0,0.61,0.39
10.0,831.0,3.0,24.0,24.0,0.84,0.84,0.0,0.84,0.16000000000000003
10.0,755.0,3.0,102.0,99.0,0.67,0.296,0.296,0.966,0.03400000000000003
10.0,781.0,3.0,33.0,33.0,0.761,0.761,0.0,0.761,0.239
11.0,1713.0,3.0,90.0,90.0,0.562,0.562,0.0,0.562,0.43799999999999994
11.0,1843.0,3.0,78.0,78.0,0.671,0.671,0.0,0.671,0.32899999999999996
11.0,1865.0,3.0,81.0,81.0,0.347,0.347,0.0,0.347,0.653
11.0,1967.0,3.0,126.0,126.0,0.714,0.714,0.0,0.714,0.28600000000000003
11.0,1633.0,3.0,82.0,82.0,0.858,0.858,0.0,0.858,0.14200000000000002
11.0,1703.0,3.0,105.0,105.0,0.444,0.444,0.0,0.444,0.556
11.0,1821.0,3.0,118.0,118.0,0.418,0.418,0.0,0.418,0.5820000000000001
11.0,1927.0,3.0,79.0,79.0,0.471,0.471,0.0,0.471,0.529
11.0,1507.0,3.0,62.0,62.0,0.802,0.802,0.0,0.802,0.19799999999999995
11.0,1441.0,3.0,62.0,62.0,0.355,0.355,0.0,0.355,0.645
12.0,3901.0,3.0,53.0,53.0,0.502,0.502,0.0,0.502,0.498
12.0,3397.0,3.0,67.0,67.0,0.892,0.892,0.0,0.892,0.10799999999999998
12.0,2855.0,3.0,98.0,98.0,0.442,0.442,0.0,0.442,0.558
12.0,2831.0,3.0,73.0,73.0,0.809,0.809,0.0,0.809,0.19099999999999995
12.0,2893.0,3.0,78.0,78.0,0.425,0.425,0.0,0.425,0.575
12.0,2605.0,3.0,50.0,50.0,0.46,0.46,0.0,0.46,0.54
12.0,3047.0,3.0,109.0,109.0,0.394,0.394,0.0,0.394,0.606
12.0,3707.0,3.0,111.0,111.0,0.583,0.583,0.0,0.583,0.41700000000000004
12.0,2981.0,3.0,47.0,47.0,0.945,0.945,0.0,0.945,0.05500000000000005
12.0,3149.0,3.0,117.0,117.0,0.134,0.134,0.0,0.134,0.866
13.0,6463.0,3.0,45.0,45.0,0.977,0.977,0.0,0.977,0.02300000000000002
13.0,7729.0,3.0,99.0,99.0,0.89,0.89,0.0,0.89,0.10999999999999999
13.0,7217.0,3.0,54.0,54.0,0.316,0.316,0.0,0.316,0.6839999999999999
13.0,7241.0,3.0,94.0,94.0,0.472,0.472,0.0,0.472,0.528
13.0,6281.0,3.0,75.0,75.0,0.883,0.883,0.0,0.883,0.11699999999999999
13.0,5755.0,3.0,66.0,66.0,0.391,0.391,0.0,0.391,0.609
13.0,5165.0,3.0,68.0,68.0,0.946,0.946,0.0,0.946,0.05400000000000005
13.0,5699.0,3.0,110.0,110.0,0.889,0.889,0.0,0.889,0.11099999999999999
13.0,7355.0,3.0,90.0,90.0,0.816,0.816,0.0,0.816,0.18400000000000005
13.0,4883.0,3.0,58.0,58.0,0.755,0.755,0.0,0.755,0.245
14.0,13403.0,4.0,54.0,54.0,0.414,0.414,0.0,0.414,0.5860000000000001
14.0,15577.0,4.0,36.0,36.0,0.753,0.753,0.0,0.753,0.247
14.0,13439.0,4.0,50.0,50.0,0.232,0.232,0.0,0.232,0.768
14.0,15163.0,4.0,42.0,42.0,0.695,0.695,0.0,0.695,0.30500000000000005
14.0,13849.0,4.0,70.0,70.0,0.191,0.191,0.0,0.191,0.8089999999999999
14.0,14257.0,4.0,47.0,47.0,0.571,0.571,0.0,0.571,0.42900000000000005
14.0,15409.0,4.0,21.0,21.0,0.667,0.667,0.0,0.667,0.33299999999999996
14.0,13271.0,4.0,49.0,49.0,0.237,0.237,0.0,0.237,0.763
14.0,12361.0,4.0,56.0,56.0,0.688,0.688,0.0,0.688,0.31200000000000006
14.0,13057.0,4.0,59.0,59.0,0.468,0.468,0.0,0.468,0.532
15.0,23713.0,4.0,62.0,45.0,0.135,0.338,0.338,0.47300000000000003,0.5269999999999999
15.0,30361.0,4.0,37.0,37.0,0.664,0.664,0.0,0.664,0.33599999999999997
15.0,30901.0,4.0,31.0,31.0,0.601,0.601,0.0,0.601,0.399
15.0,30749.0,4.0,58.0,58.0,0.819,0.819,0.0,0.819,0.18100000000000005
15.0,23389.0,4.0,41.0,41.0,0.642,0.642,0.0,0.642,0.358
15.0,24991.0,4.0,38.0,38.0,0.731,0.731,0.0,0.731,0.269
15.0,30365.0,4.0,58.0,58.0,0.264,0.264,0.0,0.264,0.736
15.0,32659.0,4.0,43.0,43.0,0.577,0.577,0.0,0.577,0.42300000000000004
15.0,24887.0,4.0,56.0,56.0,0.318,0.318,0.0,0.318,0.6819999999999999
15.0,27859.0,4.0,55.0,55.0,0.5,0.5,0.0,0.5,0.5
16.0,41857.0,4.0,42.0,42.0,0.595,0.595,0.0,0.595,0.405
