Bit_length,N,Lattice_dimension,|b_op - t|^2,|vbest - t|^2,P(b_op),P(vbest),P(|vnew - t|^2 < |b_op - t|^2),P(|vnew - t|^2 <= |b_op - t|^2),P(|vnew - t|^2 > |b_op - t|^2)
8.0,185.0,3.0,131.0,131.0,0.36,0.36,0.0,0.36,0.64
8.0,221.0,3.0,161.0,161.0,0.47,0.47,0.0,0.47,0.53
8.0,221.0,3.0,161.0,161.0,0.781,0.781,0.0,0.781,0.21899999999999997
8.0,253.0,3.0,102.0,102.0,0.616,0.616,0.0,0.616,0.384
8.0,201.0,3.0,306.0,306.0,0.277,0.277,0.0,0.277,0.723
8.0,209.0,3.0,605.0,566.0,0.083,0.12,0.12,0.203,0.7969999999999999
8.0,187.0,3.0,337.0,337.0,0.29,0.29,0.0,0.29,0.71
8.0,187.0,3.0,625.0,625.0,0.531,0.531,0.0,0.531,0.469
8.0,205.0,3.0,98.0,98.0,0.596,0.596,0.0,0.596,0.404
8.0,215.0,3.0,433.0,433.0,0.143,0.143,0.0,0.143,0.857
9.0,473.0,3.0,445.0,445.0,0.764,0.764,0.0,0.764,0.236
9.0,473.0,3.0,445.0,445.0,0.763,0.763,0.0,0.763,0.237
9.0,437.0,3.0,278.0,278.0,0.346,0.346,0.0,0.346,0.654
9.0,355.0,3.0,213.0,213.0,0.902,0.902,0.0,0.902,0.09799999999999998
9.0,407.0,3.0,198.0,198.0,0.315,0.315,0.0,0.315,0.685
9.0,355.0,3.0,213.0,213.0,0.878,0.878,0.0,0.878,0.122
9.0,415.0,3.0,181.0,181.0,0.309,0.309,0.0,0.309,0.6910000000000001
9.0,415.0,3.0,181.0,181.0,0.323,0.323,0.0,0.323,0.677
9.0,473.0,3.0,305.0,305.0,0.205,0.205,0.0,0.205,0.795
9.0,481.0,3.0,534.0,534.0,0.602,0.602,0.0,0.602,0.398
10.0,1003.0,3.0,367.0,367.0,0.424,0.424,0.0,0.424,0.5760000000000001
10.0,869.0,3.0,293.0,293.0,0.297,0.297,0.0,0.297,0.7030000000000001
10.0,905.0,3.0,197.0,197.0,0.527,0.527,0.0,0.527,0.473
10.0,917.0,3.0,342.0,342.0,0.773,0.773,0.0,0.773,0.22699999999999998
10.0,655.0,3.0,212.0,212.0,0.705,0.705,0.0,0.705,0.29500000000000004
10.0,893.0,3.0,281.0,281.0,0.542,0.542,0.0,0.542,0.45799999999999996
