Bit_length,N,Lattice_dimension,|b_op - t|^2,|vbest - t|^2,P(b_op),P(vbest),P(|vnew - t|^2 < |b_op - t|^2),P(|vnew - t|^2 <= |b_op - t|^2),P(|vnew - t|^2 > |b_op - t|^2)
9.0,407.0,3.0,198.0,198.0,0.675,0.675,0.0,0.675,0.32499999999999996
9.0,511.0,3.0,306.0,306.0,0.643,0.643,0.0,0.643,0.357
9.0,451.0,3.0,381.0,381.0,0.807,0.807,0.0,0.807,0.19299999999999995
9.0,469.0,3.0,60.0,60.0,0.922,0.922,0.0,0.922,0.07799999999999996
9.0,437.0,3.0,131.0,131.0,0.72,0.72,0.0,0.72,0.28
9.0,355.0,3.0,213.0,213.0,0.841,0.841,0.0,0.841,0.15900000000000003
9.0,355.0,3.0,213.0,213.0,0.633,0.633,0.0,0.633,0.367
9.0,501.0,3.0,466.0,466.0,0.514,0.514,0.0,0.514,0.486
9.0,473.0,3.0,278.0,278.0,0.848,0.848,0.0,0.848,0.15200000000000002
9.0,473.0,3.0,278.0,278.0,0.868,0.868,0.0,0.868,0.132
9.0,493.0,3.0,285.0,285.0,0.863,0.863,0.0,0.863,0.137
9.0,415.0,3.0,181.0,181.0,0.481,0.481,0.0,0.481,0.519
9.0,451.0,3.0,619.0,588.0,0.666,0.211,0.211,0.877,0.123
9.0,411.0,3.0,231.0,231.0,0.585,0.585,0.0,0.585,0.41500000000000004
9.0,355.0,3.0,213.0,213.0,0.632,0.632,0.0,0.632,0.368
9.0,489.0,3.0,506.0,361.0,0.231,0.419,0.419,0.65,0.35
9.0,473.0,3.0,278.0,278.0,0.881,0.881,0.0,0.881,0.119
9.0,493.0,3.0,285.0,285.0,0.85,0.85,0.0,0.85,0.15000000000000002
9.0,453.0,3.0,330.0,330.0,0.615,0.615,0.0,0.615,0.385
9.0,365.0,3.0,233.0,233.0,0.525,0.525,0.0,0.525,0.475
10.0,1007.0,3.0,206.0,206.0,0.801,0.801,0.0,0.801,0.19899999999999995
10.0,815.0,3.0,303.0,303.0,0.781,0.781,0.0,0.781,0.21899999999999997
10.0,893.0,3.0,281.0,281.0,0.9,0.9,0.0,0.9,0.09999999999999998
10.0,655.0,3.0,200.0,200.0,0.661,0.661,0.0,0.661,0.33899999999999997
10.0,755.0,3.0,414.0,414.0,0.343,0.343,0.0,0.343,0.657
10.0,737.0,3.0,142.0,142.0,0.828,0.828,0.0,0.828,0.17200000000000004
10.0,933.0,3.0,141.0,141.0,0.608,0.608,0.0,0.608,0.392
10.0,895.0,3.0,213.0,213.0,0.851,0.851,0.0,0.851,0.14900000000000002
10.0,655.0,3.0,212.0,212.0,0.748,0.748,0.0,0.748,0.252
10.0,943.0,3.0,437.0,437.0,0.485,0.485,0.0,0.485,0.515
10.0,703.0,3.0,78.0,78.0,0.452,0.452,0.0,0.452,0.548
10.0,815.0,3.0,447.0,447.0,0.472,0.472,0.0,0.472,0.528
10.0,835.0,3.0,517.0,517.0,0.553,0.553,0.0,0.553,0.44699999999999995
10.0,799.0,3.0,185.0,185.0,0.899,0.899,0.0,0.899,0.10099999999999998
10.0,695.0,3.0,205.0,205.0,0.6,0.6,0.0,0.6,0.4
10.0,895.0,3.0,357.0,357.0,0.489,0.489,0.0,0.489,0.511
10.0,785.0,3.0,286.0,286.0,0.566,0.566,0.0,0.566,0.43400000000000005
10.0,703.0,3.0,42.0,42.0,0.855,0.855,0.0,0.855,0.14500000000000002
10.0,731.0,3.0,311.0,311.0,0.721,0.721,0.0,0.721,0.279
10.0,905.0,3.0,197.0,197.0,0.748,0.748,0.0,0.748,0.252
11.0,2019.0,3.0,585.0,585.0,0.11,0.11,0.0,0.11,0.89
11.0,1909.0,3.0,230.0,230.0,0.645,0.645,0.0,0.645,0.355
11.0,1415.0,3.0,302.0,302.0,0.637,0.637,0.0,0.637,0.363
11.0,1315.0,3.0,446.0,446.0,0.785,0.785,0.0,0.785,0.21499999999999997
11.0,1565.0,3.0,318.0,318.0,0.625,0.625,0.0,0.625,0.375
11.0,1349.0,3.0,62.0,62.0,0.699,0.699,0.0,0.699,0.30100000000000005
11.0,1751.0,3.0,147.0,147.0,0.852,0.852,0.0,0.852,0.14800000000000002
11.0,1577.0,3.0,398.0,398.0,0.877,0.877,0.0,0.877,0.123
11.0,1241.0,3.0,485.0,485.0,0.267,0.267,0.0,0.267,0.733
11.0,1713.0,3.0,185.0,185.0,0.889,0.889,0.0,0.889,0.11099999999999999
11.0,1703.0,3.0,360.0,360.0,0.854,0.854,0.0,0.854,0.14600000000000002
11.0,1763.0,3.0,581.0,581.0,0.359,0.359,0.0,0.359,0.641
11.0,1895.0,3.0,147.0,147.0,0.779,0.779,0.0,0.779,0.22099999999999997
11.0,1807.0,3.0,158.0,158.0,0.796,0.796,0.0,0.796,0.20399999999999996
11.0,1761.0,3.0,381.0,381.0,0.83,0.83,0.0,0.83,0.17000000000000004
11.0,1799.0,3.0,38.0,38.0,0.914,0.914,0.0,0.914,0.08599999999999997
11.0,1577.0,3.0,354.0,354.0,0.292,0.292,0.0,0.292,0.708
11.0,1507.0,3.0,162.0,162.0,0.858,0.858,0.0,0.858,0.14200000000000002
11.0,1945.0,3.0,83.0,83.0,0.708,0.708,0.0,0.708,0.29200000000000004
11.0,1343.0,3.0,181.0,181.0,0.438,0.438,0.0,0.438,0.562
12.0,2489.0,3.0,321.0,321.0,0.439,0.439,0.0,0.439,0.5609999999999999
12.0,2605.0,3.0,66.0,66.0,0.921,0.921,0.0,0.921,0.07899999999999996
12.0,3953.0,3.0,161.0,161.0,0.577,0.577,0.0,0.577,0.42300000000000004
12.0,2981.0,3.0,317.0,317.0,0.387,0.387,0.0,0.387,0.613
12.0,3679.0,3.0,363.0,363.0,0.579,0.579,0.0,0.579,0.42100000000000004
12.0,3287.0,3.0,310.0,310.0,0.866,0.866,0.0,0.866,0.134
12.0,2869.0,3.0,314.0,314.0,0.372,0.372,0.0,0.372,0.628
12.0,4043.0,3.0,280.0,280.0,0.684,0.684,0.0,0.684,0.31599999999999995
12.0,3151.0,3.0,150.0,150.0,0.703,0.703,0.0,0.703,0.29700000000000004
12.0,3085.0,3.0,177.0,177.0,0.676,0.676,0.0,0.676,0.32399999999999995
12.0,3827.0,3.0,217.0,217.0,0.751,0.751,0.0,0.751,0.249
12.0,3349.0,3.0,252.0,252.0,0.878,0.878,0.0,0.878,0.122
12.0,3743.0,3.0,310.0,310.0,0.789,0.789,0.0,0.789,0.21099999999999997
12.0,3419.0,3.0,106.0,106.0,0.907,0.907,0.0,0.907,0.09299999999999997
12.0,3149.0,3.0,101.0,101.0,0.887,0.887,0.0,0.887,0.11299999999999999
12.0,3431.0,3.0,266.0,266.0,0.659,0.659,0.0,0.659,0.34099999999999997
12.0,3629.0,3.0,570.0,570.0,0.687,0.687,0.0,0.687,0.31299999999999994
12.0,2641.0,3.0,342.0,342.0,0.855,0.855,0.0,0.855,0.14500000000000002
12.0,3991.0,3.0,395.0,395.0,0.903,0.903,0.0,0.903,0.09699999999999998
12.0,3071.0,3.0,105.0,105.0,0.747,0.747,0.0,0.747,0.253
13.0,7361.0,3.0,261.0,261.0,0.671,0.671,0.0,0.671,0.32899999999999996
13.0,7997.0,4.0,74.0,74.0,0.693,0.693,0.0,0.693,0.30700000000000005
13.0,5905.0,3.0,106.0,106.0,0.875,0.875,0.0,0.875,0.125
13.0,6187.0,3.0,412.0,412.0,0.705,0.705,0.0,0.705,0.29500000000000004
13.0,7939.0,4.0,88.0,85.0,0.353,0.256,0.256,0.609,0.391
13.0,8131.0,4.0,134.0,121.0,0.214,0.192,0.192,0.406,0.594
13.0,6259.0,3.0,390.0,390.0,0.28,0.28,0.0,0.28,0.72
13.0,8173.0,4.0,157.0,157.0,0.355,0.355,0.0,0.355,0.645
13.0,4811.0,3.0,514.0,514.0,0.617,0.617,0.0,0.617,0.383
13.0,4369.0,3.0,153.0,153.0,0.754,0.754,0.0,0.754,0.246
13.0,6589.0,3.0,205.0,205.0,0.521,0.521,0.0,0.521,0.479
13.0,6455.0,3.0,403.0,403.0,0.265,0.265,0.0,0.265,0.735
13.0,7391.0,3.0,278.0,278.0,0.569,0.569,0.0,0.569,0.43100000000000005
13.0,7601.0,3.0,213.0,213.0,0.844,0.844,0.0,0.844,0.15600000000000003
13.0,5183.0,3.0,53.0,53.0,0.825,0.825,0.0,0.825,0.17500000000000004
13.0,5195.0,3.0,533.0,533.0,0.739,0.739,0.0,0.739,0.261
13.0,6697.0,3.0,246.0,246.0,0.907,0.907,0.0,0.907,0.09299999999999997
13.0,7861.0,4.0,251.0,251.0,0.427,0.427,0.0,0.427,0.573
13.0,5633.0,3.0,288.0,288.0,0.887,0.887,0.0,0.887,0.11299999999999999
13.0,6605.0,3.0,589.0,589.0,0.621,0.621,0.0,0.621,0.379
14.0,14267.0,4.0,135.0,135.0,0.892,0.892,0.0,0.892,0.10799999999999998
14.0,9563.0,4.0,115.0,115.0,0.204,0.204,0.0,0.204,0.796
14.0,11309.0,4.0,194.0,194.0,0.419,0.419,0.0,0.419,0.581
14.0,15191.0,4.0,77.0,77.0,0.674,0.674,0.0,0.674,0.32599999999999996
14.0,15689.0,4.0,154.0,154.0,0.171,0.171,0.0,0.171,0.829
14.0,9673.0,4.0,198.0,198.0,0.34,0.34,0.0,0.34,0.6599999999999999
14.0,16357.0,4.0,160.0,160.0,0.592,0.592,0.0,0.592,0.40800000000000003
14.0,13031.0,4.0,163.0,163.0,0.415,0.415,0.0,0.415,0.585
14.0,12913.0,4.0,73.0,73.0,0.264,0.264,0.0,0.264,0.736
14.0,15503.0,4.0,130.0,130.0,0.603,0.603,0.0,0.603,0.397
14.0,10393.0,4.0,281.0,262.0,0.247,0.321,0.321,0.5680000000000001,0.43199999999999994
14.0,15685.0,4.0,105.0,105.0,0.346,0.346,0.0,0.346,0.654
14.0,9937.0,4.0,176.0,176.0,0.641,0.641,0.0,0.641,0.359
14.0,11147.0,4.0,157.0,153.0,0.31,0.361,0.361,0.671,0.32899999999999996
14.0,16297.0,4.0,255.0,255.0,0.417,0.417,0.0,0.417,0.583
14.0,15403.0,4.0,243.0,243.0,0.644,0.644,0.0,0.644,0.356
14.0,11755.0,4.0,32.0,32.0,0.734,0.734,0.0,0.734,0.266
14.0,12127.0,4.0,254.0,254.0,0.628,0.628,0.0,0.628,0.372
14.0,12851.0,4.0,94.0,94.0,0.367,0.367,0.0,0.367,0.633
14.0,16199.0,4.0,81.0,80.0,0.433,0.326,0.326,0.759,0.241
15.0,29471.0,4.0,289.0,289.0,0.828,0.828,0.0,0.828,0.17200000000000004
15.0,24901.0,4.0,83.0,83.0,0.359,0.359,0.0,0.359,0.641
15.0,24467.0,4.0,165.0,165.0,0.511,0.511,0.0,0.511,0.489
15.0,26933.0,4.0,225.0,225.0,0.768,0.768,0.0,0.768,0.23199999999999998
15.0,23573.0,4.0,357.0,357.0,0.26,0.26,0.0,0.26,0.74
15.0,25729.0,4.0,38.0,38.0,0.629,0.629,0.0,0.629,0.371
15.0,31571.0,4.0,186.0,186.0,0.596,0.596,0.0,0.596,0.404
15.0,29459.0,4.0,220.0,220.0,0.644,0.644,0.0,0.644,0.356
15.0,31631.0,4.0,117.0,117.0,0.217,0.217,0.0,0.217,0.783
15.0,28973.0,4.0,206.0,206.0,0.767,0.767,0.0,0.767,0.23299999999999998
15.0,25507.0,4.0,45.0,45.0,0.362,0.362,0.0,0.362,0.638
15.0,23195.0,4.0,237.0,236.0,0.243,0.116,0.116,0.359,0.641
15.0,29417.0,4.0,41.0,41.0,0.627,0.627,0.0,0.627,0.373
15.0,24467.0,4.0,165.0,165.0,0.529,0.529,0.0,0.529,0.471
15.0,32729.0,4.0,282.0,282.0,0.447,0.447,0.0,0.447,0.5529999999999999
15.0,27287.0,4.0,202.0,201.0,0.228,0.427,0.427,0.655,0.345
15.0,32699.0,4.0,158.0,158.0,0.212,0.212,0.0,0.212,0.788
15.0,25871.0,4.0,281.0,258.0,0.35,0.195,0.195,0.5449999999999999,0.45500000000000007
15.0,31789.0,4.0,222.0,222.0,0.296,0.296,0.0,0.296,0.704
15.0,20957.0,4.0,361.0,361.0,0.42,0.42,0.0,0.42,0.5800000000000001
16.0,54097.0,4.0,157.0,157.0,0.584,0.584,0.0,0.584,0.41600000000000004
16.0,62803.0,4.0,157.0,153.0,0.441,0.283,0.283,0.724,0.276
16.0,43243.0,4.0,118.0,118.0,0.62,0.62,0.0,0.62,0.38
16.0,58589.0,4.0,114.0,114.0,0.346,0.346,0.0,0.346,0.654
16.0,49883.0,4.0,249.0,249.0,0.585,0.585,0.0,0.585,0.41500000000000004
16.0,64751.0,4.0,136.0,136.0,0.362,0.362,0.0,0.362,0.638
16.0,53059.0,4.0,202.0,202.0,0.368,0.368,0.0,0.368,0.632
16.0,39691.0,4.0,41.0,41.0,0.547,0.547,0.0,0.547,0.45299999999999996
16.0,61111.0,4.0,374.0,350.0,0.408,0.493,0.493,0.901,0.09899999999999998
16.0,44003.0,4.0,286.0,223.0,0.36,0.509,0.537,0.897,0.10299999999999998
16.0,44243.0,4.0,169.0,169.0,0.146,0.146,0.0,0.146,0.854
16.0,52987.0,4.0,241.0,229.0,0.124,0.32,0.32,0.444,0.556
16.0,53063.0,4.0,198.0,198.0,0.354,0.354,0.0,0.354,0.646
16.0,57473.0,4.0,220.0,220.0,0.246,0.246,0.0,0.246,0.754
16.0,56257.0,4.0,81.0,81.0,0.555,0.555,0.0,0.555,0.44499999999999995
16.0,61021.0,4.0,78.0,78.0,0.366,0.366,0.0,0.366,0.634
16.0,49571.0,4.0,98.0,98.0,0.317,0.317,0.0,0.317,0.683
16.0,54077.0,4.0,149.0,149.0,0.483,0.483,0.0,0.483,0.517
16.0,55019.0,4.0,271.0,271.0,0.562,0.562,0.0,0.562,0.43799999999999994
16.0,46519.0,4.0,166.0,166.0,0.455,0.455,0.0,0.455,0.5449999999999999
17.0,128507.0,4.0,86.0,86.0,0.414,0.414,0.0,0.414,0.5860000000000001
17.0,102127.0,4.0,104.0,104.0,0.507,0.507,0.0,0.507,0.493
17.0,102959.0,4.0,112.0,112.0,0.851,0.851,0.0,0.851,0.14900000000000002
17.0,120007.0,4.0,85.0,85.0,0.321,0.321,0.0,0.321,0.679
17.0,118651.0,4.0,184.0,184.0,0.175,0.175,0.0,0.175,0.825
17.0,122441.0,4.0,40.0,40.0,0.495,0.495,0.0,0.495,0.505
17.0,117527.0,4.0,130.0,130.0,0.386,0.386,0.0,0.386,0.614
17.0,101509.0,4.0,121.0,121.0,0.56,0.56,0.0,0.56,0.43999999999999995
17.0,110671.0,4.0,115.0,115.0,0.199,0.199,0.0,0.199,0.8009999999999999
17.0,103777.0,4.0,105.0,105.0,0.24,0.24,0.0,0.24,0.76
17.0,129851.0,4.0,229.0,229.0,0.526,0.526,0.0,0.526,0.474
17.0,129091.0,4.0,158.0,158.0,0.152,0.152,0.0,0.152,0.848
17.0,92497.0,4.0,129.0,129.0,0.464,0.464,0.0,0.464,0.536
17.0,107771.0,4.0,300.0,300.0,0.597,0.597,0.0,0.597,0.403
17.0,112109.0,4.0,95.0,95.0,0.318,0.318,0.0,0.318,0.6819999999999999
17.0,104591.0,4.0,121.0,121.0,0.249,0.249,0.0,0.249,0.751
17.0,116519.0,4.0,114.0,114.0,0.702,0.702,0.0,0.702,0.29800000000000004
17.0,91349.0,4.0,226.0,226.0,0.448,0.448,0.0,0.448,0.552
17.0,108611.0,4.0,183.0,183.0,0.308,0.308,0.0,0.308,0.692
17.0,129133.0,4.0,85.0,85.0,0.255,0.255,0.0,0.255,0.745
18.0,190493.0,4.0,77.0,77.0,0.315,0.315,0.0,0.315,0.685
