Bit_length,N,Lattice_dimension,|b_op - t|^2,|vbest - t|^2,P(b_op),P(vbest),P(|vnew - t|^2 < |b_op - t|^2),P(|vnew - t|^2 <= |b_op - t|^2),P(|vnew - t|^2 > |b_op - t|^2)
9.0,407.0,3.0,198.0,198.0,0.562,0.562,0.0,0.562,0.43799999999999994
9.0,511.0,3.0,306.0,306.0,0.881,0.881,0.0,0.881,0.119
9.0,451.0,3.0,381.0,381.0,0.811,0.811,0.0,0.811,0.18899999999999995
9.0,469.0,3.0,105.0,105.0,0.944,0.944,0.0,0.944,0.05600000000000005
9.0,437.0,3.0,278.0,278.0,0.543,0.543,0.0,0.543,0.45699999999999996
9.0,355.0,3.0,213.0,213.0,0.965,0.965,0.0,0.965,0.03500000000000003
9.0,355.0,3.0,213.0,213.0,0.903,0.903,0.0,0.903,0.09699999999999998
9.0,501.0,3.0,322.0,322.0,0.985,0.985,0.0,0.985,0.015000000000000013
9.0,473.0,3.0,278.0,278.0,0.86,0.86,0.0,0.86,0.14
9.0,473.0,3.0,445.0,445.0,0.98,0.98,0.0,0.98,0.020000000000000018
9.0,493.0,3.0,345.0,345.0,0.718,0.718,0.0,0.718,0.28200000000000003
9.0,415.0,3.0,217.0,217.0,0.734,0.734,0.0,0.734,0.266
9.0,451.0,3.0,597.0,597.0,0.6,0.6,0.0,0.6,0.4
9.0,411.0,3.0,231.0,231.0,0.982,0.982,0.0,0.982,0.018000000000000016
9.0,355.0,3.0,213.0,213.0,0.956,0.956,0.0,0.956,0.04400000000000004
9.0,489.0,3.0,506.0,361.0,0.224,0.706,0.706,0.9299999999999999,0.07000000000000006
9.0,473.0,3.0,278.0,278.0,0.856,0.856,0.0,0.856,0.14400000000000002
9.0,493.0,3.0,285.0,285.0,0.974,0.974,0.0,0.974,0.026000000000000023
9.0,453.0,3.0,330.0,330.0,0.899,0.899,0.0,0.899,0.10099999999999998
9.0,365.0,3.0,233.0,233.0,0.824,0.824,0.0,0.824,0.17600000000000005
10.0,1007.0,3.0,206.0,206.0,0.897,0.897,0.0,0.897,0.10299999999999998
10.0,815.0,3.0,447.0,447.0,0.577,0.577,0.0,0.577,0.42300000000000004
10.0,893.0,3.0,281.0,281.0,0.878,0.878,0.0,0.878,0.122
10.0,655.0,3.0,200.0,200.0,0.953,0.953,0.0,0.953,0.04700000000000004
10.0,755.0,3.0,252.0,252.0,0.824,0.824,0.0,0.824,0.17600000000000005
10.0,737.0,3.0,421.0,421.0,0.509,0.509,0.0,0.509,0.491
10.0,933.0,3.0,78.0,78.0,0.691,0.691,0.0,0.691,0.30900000000000005
10.0,895.0,3.0,357.0,357.0,0.545,0.545,0.0,0.545,0.45499999999999996
10.0,655.0,3.0,200.0,200.0,0.961,0.961,0.0,0.961,0.039000000000000035
10.0,943.0,3.0,289.0,289.0,0.623,0.623,0.0,0.623,0.377
10.0,703.0,3.0,42.0,42.0,0.974,0.974,0.0,0.974,0.026000000000000023
10.0,815.0,3.0,447.0,447.0,0.593,0.593,0.0,0.593,0.40700000000000003
10.0,835.0,3.0,517.0,517.0,0.625,0.625,0.0,0.625,0.375
10.0,799.0,3.0,122.0,122.0,0.952,0.952,0.0,0.952,0.04800000000000004
10.0,695.0,3.0,142.0,142.0,0.971,0.971,0.0,0.971,0.029000000000000026
10.0,895.0,3.0,357.0,357.0,0.538,0.538,0.0,0.538,0.46199999999999997
10.0,785.0,3.0,286.0,286.0,0.809,0.809,0.0,0.809,0.19099999999999995
10.0,703.0,3.0,78.0,78.0,0.649,0.649,0.0,0.649,0.351
10.0,731.0,3.0,239.0,239.0,0.828,0.828,0.0,0.828,0.17200000000000004
10.0,905.0,3.0,362.0,362.0,0.828,0.828,0.0,0.828,0.17200000000000004
11.0,2019.0,3.0,415.0,366.0,0.306,0.591,0.591,0.897,0.10299999999999998
11.0,1909.0,3.0,341.0,341.0,0.809,0.809,0.0,0.809,0.19099999999999995
11.0,1415.0,3.0,281.0,281.0,0.862,0.862,0.0,0.862,0.138
11.0,1315.0,3.0,251.0,251.0,0.849,0.849,0.0,0.849,0.15100000000000002
11.0,1565.0,3.0,390.0,390.0,0.751,0.751,0.0,0.751,0.249
11.0,1349.0,3.0,53.0,53.0,0.905,0.905,0.0,0.905,0.09499999999999997
11.0,1751.0,3.0,147.0,147.0,0.958,0.958,0.0,0.958,0.04200000000000004
11.0,1577.0,3.0,398.0,398.0,0.986,0.986,0.0,0.986,0.014000000000000012
11.0,1241.0,3.0,485.0,485.0,0.413,0.413,0.0,0.413,0.587
11.0,1713.0,3.0,185.0,185.0,0.974,0.974,0.0,0.974,0.026000000000000023
11.0,1703.0,3.0,394.0,394.0,0.978,0.978,0.0,0.978,0.02200000000000002
11.0,1763.0,3.0,547.0,528.0,0.479,0.422,0.422,0.901,0.09899999999999998
11.0,1895.0,3.0,147.0,147.0,0.946,0.946,0.0,0.946,0.05400000000000005
11.0,1807.0,3.0,158.0,158.0,0.968,0.968,0.0,0.968,0.03200000000000003
11.0,1761.0,3.0,381.0,381.0,0.991,0.991,0.0,0.991,0.009000000000000008
11.0,1799.0,3.0,38.0,38.0,0.844,0.844,0.0,0.844,0.15600000000000003
11.0,1577.0,3.0,354.0,354.0,0.419,0.419,0.0,0.419,0.581
11.0,1507.0,3.0,357.0,357.0,0.165,0.165,0.0,0.165,0.835
11.0,1945.0,3.0,110.0,110.0,0.975,0.975,0.0,0.975,0.025000000000000022
11.0,1343.0,3.0,325.0,325.0,0.93,0.93,0.0,0.93,0.06999999999999995
12.0,2489.0,3.0,321.0,321.0,0.829,0.829,0.0,0.829,0.17100000000000004
12.0,2605.0,3.0,66.0,66.0,0.859,0.859,0.0,0.859,0.14100000000000001
12.0,3953.0,3.0,221.0,221.0,0.913,0.913,0.0,0.913,0.08699999999999997
12.0,2981.0,3.0,457.0,457.0,0.611,0.611,0.0,0.611,0.389
12.0,3679.0,3.0,354.0,354.0,0.884,0.884,0.0,0.884,0.11599999999999999
12.0,3287.0,3.0,310.0,310.0,0.959,0.959,0.0,0.959,0.041000000000000036
12.0,2869.0,3.0,293.0,293.0,0.694,0.694,0.0,0.694,0.30600000000000005
12.0,4043.0,3.0,280.0,280.0,0.832,0.832,0.0,0.832,0.16800000000000004
12.0,3151.0,3.0,150.0,150.0,0.818,0.818,0.0,0.818,0.18200000000000005
12.0,3085.0,3.0,117.0,117.0,0.989,0.989,0.0,0.989,0.01100000000000001
12.0,3827.0,3.0,262.0,262.0,0.69,0.69,0.0,0.69,0.31000000000000005
12.0,3349.0,3.0,626.0,444.0,0.035,0.903,0.903,0.9380000000000001,0.061999999999999944
12.0,3743.0,3.0,310.0,310.0,0.963,0.963,0.0,0.963,0.03700000000000003
12.0,3419.0,3.0,142.0,142.0,0.981,0.981,0.0,0.981,0.019000000000000017
12.0,3149.0,3.0,101.0,101.0,0.805,0.805,0.0,0.805,0.19499999999999995
12.0,3431.0,3.0,266.0,266.0,0.797,0.797,0.0,0.797,0.20299999999999996
12.0,3629.0,3.0,570.0,570.0,0.833,0.833,0.0,0.833,0.16700000000000004
12.0,2641.0,3.0,489.0,390.0,0.208,0.681,0.681,0.889,0.11099999999999999
