Bit_length,N,Lattice_dimension,|b_op - t|^2,|vbest - t|^2,P(b_op),P(vbest),P(|vnew - t|^2 < |b_op - t|^2),P(|vnew - t|^2 <= |b_op - t|^2),P(|vnew - t|^2 > |b_op - t|^2)
9.0,365.0,3.0,341.0,341.0,0.726,0.726,0.0,0.726,0.274
9.0,489.0,3.0,394.0,394.0,0.445,0.445,0.0,0.445,0.5549999999999999
9.0,365.0,3.0,236.0,236.0,0.667,0.667,0.0,0.667,0.33299999999999996
9.0,485.0,3.0,546.0,429.0,0.156,0.399,0.399,0.555,0.44499999999999995
9.0,395.0,3.0,290.0,290.0,0.708,0.708,0.0,0.708,0.29200000000000004
9.0,365.0,3.0,341.0,341.0,0.702,0.702,0.0,0.702,0.29800000000000004
9.0,411.0,3.0,231.0,231.0,0.853,0.853,0.0,0.853,0.14700000000000002
9.0,335.0,3.0,581.0,385.0,0.541,0.402,0.402,0.9430000000000001,0.05699999999999994
9.0,489.0,3.0,394.0,394.0,0.462,0.462,0.0,0.462,0.538
9.0,451.0,3.0,597.0,597.0,0.423,0.423,0.0,0.423,0.577
9.0,415.0,3.0,316.0,316.0,0.418,0.418,0.0,0.418,0.5820000000000001
9.0,451.0,3.0,597.0,597.0,0.398,0.398,0.0,0.398,0.602
9.0,407.0,3.0,237.0,237.0,0.749,0.749,0.0,0.749,0.251
9.0,497.0,3.0,225.0,225.0,0.687,0.687,0.0,0.687,0.31299999999999994
9.0,505.0,3.0,283.0,283.0,0.844,0.844,0.0,0.844,0.15600000000000003
9.0,505.0,3.0,238.0,238.0,0.812,0.812,0.0,0.812,0.18799999999999994
9.0,505.0,3.0,761.0,612.0,0.047,0.195,0.447,0.494,0.506
9.0,451.0,3.0,381.0,381.0,0.832,0.832,0.0,0.832,0.16800000000000004
9.0,451.0,3.0,381.0,381.0,0.817,0.817,0.0,0.817,0.18300000000000005
9.0,473.0,3.0,305.0,305.0,0.342,0.342,0.0,0.342,0.6579999999999999
9.0,481.0,3.0,477.0,477.0,0.507,0.507,0.0,0.507,0.493
9.0,471.0,3.0,229.0,229.0,0.517,0.517,0.0,0.517,0.483
9.0,493.0,3.0,285.0,285.0,0.293,0.293,0.0,0.293,0.7070000000000001
9.0,453.0,3.0,282.0,282.0,0.374,0.374,0.0,0.374,0.626
9.0,473.0,3.0,278.0,278.0,0.603,0.603,0.0,0.603,0.397
9.0,417.0,3.0,121.0,121.0,0.704,0.704,0.0,0.704,0.29600000000000004
9.0,391.0,3.0,134.0,134.0,0.794,0.794,0.0,0.794,0.20599999999999996
9.0,453.0,3.0,282.0,282.0,0.324,0.324,0.0,0.324,0.6759999999999999
9.0,473.0,3.0,305.0,305.0,0.336,0.336,0.0,0.336,0.6639999999999999
9.0,481.0,3.0,246.0,246.0,0.865,0.865,0.0,0.865,0.135
9.0,473.0,3.0,278.0,278.0,0.632,0.632,0.0,0.632,0.368
9.0,407.0,3.0,237.0,237.0,0.751,0.751,0.0,0.751,0.249
9.0,469.0,3.0,60.0,60.0,0.843,0.843,0.0,0.843,0.15700000000000003
9.0,411.0,3.0,231.0,231.0,0.859,0.859,0.0,0.859,0.14100000000000001
9.0,447.0,3.0,451.0,451.0,0.292,0.292,0.0,0.292,0.708
10.0,959.0,3.0,90.0,90.0,0.827,0.827,0.0,0.827,0.17300000000000004
10.0,895.0,3.0,312.0,312.0,0.4,0.4,0.0,0.4,0.6
10.0,995.0,3.0,190.0,190.0,0.627,0.627,0.0,0.627,0.373
10.0,923.0,3.0,140.0,140.0,0.685,0.685,0.0,0.685,0.31499999999999995
10.0,871.0,3.0,414.0,414.0,0.198,0.198,0.0,0.198,0.802
10.0,913.0,3.0,425.0,414.0,0.697,0.203,0.203,0.8999999999999999,0.10000000000000009
10.0,817.0,3.0,403.0,403.0,0.433,0.433,0.0,0.433,0.567
10.0,895.0,3.0,213.0,213.0,0.701,0.701,0.0,0.701,0.29900000000000004
10.0,901.0,3.0,193.0,193.0,0.373,0.373,0.0,0.373,0.627
10.0,913.0,3.0,425.0,414.0,0.721,0.18,0.18,0.901,0.09899999999999998
10.0,745.0,3.0,393.0,393.0,0.233,0.233,0.0,0.233,0.767
10.0,913.0,3.0,405.0,386.0,0.281,0.193,0.193,0.47400000000000003,0.526
10.0,785.0,3.0,403.0,403.0,0.445,0.445,0.0,0.445,0.5549999999999999
10.0,803.0,3.0,142.0,142.0,0.823,0.823,0.0,0.823,0.17700000000000005
10.0,731.0,3.0,311.0,311.0,0.604,0.604,0.0,0.604,0.396
10.0,923.0,3.0,248.0,248.0,0.924,0.924,0.0,0.924,0.07599999999999996
10.0,781.0,3.0,45.0,45.0,0.647,0.647,0.0,0.647,0.353
10.0,835.0,3.0,343.0,343.0,0.916,0.916,0.0,0.916,0.08399999999999996
