Bit_length,N,Lattice_dimension,|b_op - t|^2,|vbest - t|^2,P(b_op),P(vbest),P(|vnew - t|^2 < |b_op - t|^2),P(|vnew - t|^2 <= |b_op - t|^2),P(|vnew - t|^2 > |b_op - t|^2)
9.0,407.0,3.0,33.0,33.0,0.974,0.974,0.0,0.974,0.026000000000000023
9.0,511.0,3.0,82.0,82.0,0.781,0.781,0.0,0.781,0.21899999999999997
9.0,451.0,3.0,25.0,25.0,0.976,0.976,0.0,0.976,0.02400000000000002
9.0,469.0,3.0,73.0,73.0,0.579,0.579,0.0,0.579,0.42100000000000004
9.0,437.0,3.0,102.0,102.0,0.864,0.864,0.0,0.864,0.136
9.0,355.0,3.0,70.0,70.0,0.974,0.974,0.0,0.974,0.026000000000000023
9.0,355.0,3.0,70.0,70.0,0.553,0.553,0.0,0.553,0.44699999999999995
9.0,501.0,3.0,56.0,56.0,0.98,0.98,0.0,0.98,0.020000000000000018
9.0,473.0,3.0,125.0,125.0,0.225,0.225,0.0,0.225,0.775
9.0,473.0,3.0,122.0,122.0,0.508,0.508,0.0,0.508,0.492
9.0,493.0,3.0,122.0,122.0,0.862,0.862,0.0,0.862,0.138
9.0,415.0,3.0,25.0,25.0,0.963,0.963,0.0,0.963,0.03700000000000003
9.0,451.0,3.0,25.0,25.0,0.953,0.953,0.0,0.953,0.04700000000000004
9.0,411.0,3.0,142.0,129.0,0.34,0.626,0.626,0.966,0.03400000000000003
9.0,355.0,3.0,70.0,70.0,0.973,0.973,0.0,0.973,0.027000000000000024
9.0,489.0,3.0,45.0,45.0,0.975,0.975,0.0,0.975,0.025000000000000022
9.0,473.0,3.0,125.0,125.0,0.245,0.245,0.0,0.245,0.755
9.0,493.0,3.0,125.0,125.0,0.963,0.963,0.0,0.963,0.03700000000000003
9.0,453.0,3.0,70.0,70.0,0.942,0.942,0.0,0.942,0.05800000000000005
9.0,365.0,3.0,38.0,38.0,0.531,0.531,0.0,0.531,0.469
10.0,1007.0,3.0,69.0,69.0,0.924,0.924,0.0,0.924,0.07599999999999996
