Bit_length,N,Lattice_dimension,|b_op - t|^2,|vbest - t|^2,P(b_op),P(vbest),P(|vnew - t|^2 < |b_op - t|^2),P(|vnew - t|^2 <= |b_op - t|^2),P(|vnew - t|^2 > |b_op - t|^2)
8.0,185.0,3.0,86.0,86.0,0.196,0.196,0.0,0.196,0.804
8.0,221.0,3.0,65.0,65.0,0.629,0.629,0.0,0.629,0.371
8.0,221.0,3.0,50.0,50.0,0.957,0.957,0.0,0.957,0.04300000000000004
8.0,253.0,3.0,45.0,45.0,0.885,0.885,0.0,0.885,0.11499999999999999
8.0,201.0,3.0,49.0,49.0,0.909,0.909,0.0,0.909,0.09099999999999997
8.0,209.0,3.0,90.0,90.0,0.719,0.719,0.0,0.719,0.281
8.0,187.0,3.0,18.0,18.0,0.846,0.846,0.0,0.846,0.15400000000000003
8.0,187.0,3.0,18.0,18.0,0.836,0.836,0.0,0.836,0.16400000000000003
8.0,205.0,3.0,108.0,105.0,0.572,0.272,0.272,0.844,0.15600000000000003
8.0,215.0,3.0,70.0,70.0,0.86,0.86,0.0,0.86,0.14
9.0,473.0,3.0,125.0,125.0,0.28,0.28,0.0,0.28,0.72
9.0,473.0,3.0,125.0,125.0,0.271,0.271,0.0,0.271,0.729
9.0,437.0,3.0,102.0,102.0,0.737,0.737,0.0,0.737,0.263
9.0,355.0,3.0,117.0,117.0,0.319,0.319,0.0,0.319,0.681
9.0,407.0,3.0,36.0,36.0,0.982,0.982,0.0,0.982,0.018000000000000016
9.0,355.0,3.0,70.0,70.0,0.922,0.922,0.0,0.922,0.07799999999999996
9.0,415.0,3.0,25.0,25.0,0.933,0.933,0.0,0.933,0.06699999999999995
9.0,415.0,3.0,25.0,25.0,0.912,0.912,0.0,0.912,0.08799999999999997
9.0,473.0,3.0,125.0,125.0,0.292,0.292,0.0,0.292,0.708
9.0,481.0,3.0,39.0,39.0,0.872,0.872,0.0,0.872,0.128
10.0,1003.0,3.0,43.0,43.0,0.921,0.921,0.0,0.921,0.07899999999999996
10.0,869.0,3.0,60.0,60.0,0.867,0.867,0.0,0.867,0.133
10.0,905.0,3.0,60.0,60.0,0.948,0.948,0.0,0.948,0.052000000000000046
10.0,917.0,3.0,106.0,106.0,0.742,0.742,0.0,0.742,0.258
10.0,655.0,3.0,125.0,94.0,0.343,0.17,0.17,0.513,0.487
10.0,893.0,3.0,73.0,73.0,0.835,0.835,0.0,0.835,0.16500000000000004
10.0,959.0,3.0,41.0,41.0,0.824,0.824,0.0,0.824,0.17600000000000005
10.0,831.0,3.0,24.0,24.0,0.943,0.943,0.0,0.943,0.05700000000000005
10.0,755.0,3.0,78.0,78.0,0.942,0.942,0.0,0.942,0.05800000000000005
10.0,781.0,3.0,45.0,45.0,0.97,0.97,0.0,0.97,0.030000000000000027
11.0,1713.0,3.0,140.0,140.0,0.707,0.707,0.0,0.707,0.29300000000000004
11.0,1843.0,3.0,78.0,78.0,0.881,0.881,0.0,0.881,0.119
11.0,1865.0,3.0,81.0,81.0,0.712,0.712,0.0,0.712,0.28800000000000003
11.0,1967.0,3.0,126.0,126.0,0.928,0.928,0.0,0.928,0.07199999999999995
11.0,1633.0,3.0,73.0,73.0,0.832,0.832,0.0,0.832,0.16800000000000004
11.0,1703.0,3.0,105.0,105.0,0.561,0.561,0.0,0.561,0.43899999999999995
11.0,1821.0,3.0,50.0,50.0,0.954,0.954,0.0,0.954,0.04600000000000004
11.0,1927.0,3.0,85.0,85.0,0.564,0.564,0.0,0.564,0.43600000000000005
11.0,1507.0,3.0,53.0,53.0,0.918,0.918,0.0,0.918,0.08199999999999996
11.0,1441.0,3.0,34.0,34.0,0.88,0.88,0.0,0.88,0.12
12.0,3901.0,3.0,53.0,53.0,0.897,0.897,0.0,0.897,0.10299999999999998
12.0,3397.0,3.0,67.0,67.0,0.961,0.961,0.0,0.961,0.039000000000000035
12.0,2855.0,3.0,98.0,98.0,0.624,0.624,0.0,0.624,0.376
12.0,2831.0,3.0,73.0,73.0,0.905,0.905,0.0,0.905,0.09499999999999997
12.0,2893.0,3.0,78.0,78.0,0.747,0.747,0.0,0.747,0.253
12.0,2605.0,3.0,50.0,50.0,0.839,0.839,0.0,0.839,0.16100000000000003
12.0,3047.0,3.0,46.0,46.0,0.898,0.898,0.0,0.898,0.10199999999999998
12.0,3707.0,3.0,121.0,121.0,0.942,0.942,0.0,0.942,0.05800000000000005
12.0,2981.0,3.0,71.0,71.0,0.902,0.902,0.0,0.902,0.09799999999999998
12.0,3149.0,3.0,125.0,121.0,0.364,0.565,0.565,0.9289999999999999,0.07100000000000006
13.0,6463.0,3.0,73.0,73.0,0.697,0.697,0.0,0.697,0.30300000000000005
13.0,7729.0,3.0,101.0,101.0,0.919,0.919,0.0,0.919,0.08099999999999996
13.0,7217.0,3.0,54.0,54.0,0.961,0.961,0.0,0.961,0.039000000000000035
13.0,7241.0,3.0,94.0,94.0,0.618,0.618,0.0,0.618,0.382
13.0,6281.0,3.0,78.0,78.0,0.936,0.936,0.0,0.936,0.06399999999999995
13.0,5755.0,3.0,63.0,63.0,0.637,0.637,0.0,0.637,0.363
13.0,5165.0,3.0,62.0,62.0,0.938,0.938,0.0,0.938,0.062000000000000055
13.0,5699.0,3.0,89.0,89.0,0.892,0.892,0.0,0.892,0.10799999999999998
13.0,7355.0,3.0,90.0,90.0,0.943,0.943,0.0,0.943,0.05700000000000005
13.0,4883.0,3.0,58.0,58.0,0.97,0.97,0.0,0.97,0.030000000000000027
14.0,13403.0,4.0,62.0,62.0,0.184,0.184,0.0,0.184,0.8160000000000001
14.0,15577.0,4.0,36.0,36.0,0.905,0.905,0.0,0.905,0.09499999999999997
14.0,13439.0,4.0,59.0,59.0,0.372,0.372,0.0,0.372,0.628
14.0,15163.0,4.0,42.0,42.0,0.874,0.874,0.0,0.874,0.126
14.0,13849.0,4.0,70.0,70.0,0.519,0.519,0.0,0.519,0.481
14.0,14257.0,4.0,47.0,47.0,0.808,0.808,0.0,0.808,0.19199999999999995
14.0,15409.0,4.0,57.0,57.0,0.856,0.856,0.0,0.856,0.14400000000000002
14.0,13271.0,4.0,25.0,25.0,0.972,0.972,0.0,0.972,0.028000000000000025
14.0,12361.0,4.0,56.0,56.0,0.723,0.723,0.0,0.723,0.277
14.0,13057.0,4.0,50.0,50.0,0.622,0.622,0.0,0.622,0.378
15.0,23713.0,4.0,62.0,45.0,0.247,0.716,0.716,0.963,0.03700000000000003
15.0,30361.0,4.0,81.0,79.0,0.309,0.26,0.26,0.569,0.43100000000000005
15.0,30901.0,4.0,22.0,22.0,0.902,0.902,0.0,0.902,0.09799999999999998
15.0,30749.0,4.0,37.0,37.0,0.891,0.891,0.0,0.891,0.10899999999999999
15.0,23389.0,4.0,62.0,62.0,0.06,0.06,0.0,0.06,0.94
15.0,24991.0,4.0,60.0,60.0,0.71,0.71,0.0,0.71,0.29000000000000004
15.0,30365.0,4.0,58.0,58.0,0.697,0.697,0.0,0.697,0.30300000000000005
15.0,32659.0,4.0,57.0,57.0,0.712,0.712,0.0,0.712,0.28800000000000003
15.0,24887.0,4.0,56.0,56.0,0.391,0.391,0.0,0.391,0.609
15.0,27859.0,4.0,55.0,55.0,0.78,0.78,0.0,0.78,0.21999999999999997
16.0,41857.0,4.0,46.0,46.0,0.838,0.838,0.0,0.838,0.16200000000000003
16.0,64259.0,4.0,50.0,50.0,0.815,0.815,0.0,0.815,0.18500000000000005
16.0,58159.0,4.0,66.0,66.0,0.337,0.337,0.0,0.337,0.663
16.0,55613.0,4.0,68.0,68.0,0.664,0.664,0.0,0.664,0.33599999999999997
16.0,60349.0,4.0,62.0,62.0,0.654,0.654,0.0,0.654,0.346
16.0,63461.0,4.0,82.0,69.0,0.294,0.644,0.644,0.938,0.062000000000000055
16.0,57857.0,4.0,51.0,51.0,0.809,0.809,0.0,0.809,0.19099999999999995
16.0,43489.0,4.0,46.0,46.0,0.806,0.806,0.0,0.806,0.19399999999999995
16.0,39257.0,4.0,66.0,66.0,0.682,0.682,0.0,0.682,0.31799999999999995
16.0,62261.0,4.0,85.0,85.0,0.828,0.828,0.0,0.828,0.17200000000000004
17.0,115519.0,4.0,62.0,62.0,0.469,0.469,0.0,0.469,0.531
