Bit_length,N,Lattice_dimension,|b_op - t|^2,|vbest - t|^2,P(b_op),P(vbest),P(|vnew - t|^2 < |b_op - t|^2),P(|vnew - t|^2 <= |b_op - t|^2),P(|vnew - t|^2 > |b_op - t|^2)
9.0,407.0,3.0,36.0,36.0,0.984,0.984,0.0,0.984,0.016000000000000014
9.0,511.0,3.0,82.0,82.0,0.74,0.74,0.0,0.74,0.26
9.0,451.0,3.0,25.0,25.0,0.97,0.97,0.0,0.97,0.030000000000000027
9.0,469.0,3.0,37.0,37.0,0.925,0.925,0.0,0.925,0.07499999999999996
9.0,437.0,3.0,102.0,102.0,0.827,0.827,0.0,0.827,0.17300000000000004
9.0,355.0,3.0,117.0,117.0,0.216,0.216,0.0,0.216,0.784
9.0,355.0,3.0,117.0,117.0,0.187,0.187,0.0,0.187,0.813
9.0,501.0,3.0,41.0,41.0,0.967,0.967,0.0,0.967,0.03300000000000003
9.0,473.0,3.0,122.0,122.0,0.507,0.507,0.0,0.507,0.493
9.0,473.0,3.0,125.0,125.0,0.218,0.218,0.0,0.218,0.782
9.0,493.0,3.0,98.0,98.0,0.328,0.328,0.0,0.328,0.6719999999999999
9.0,415.0,3.0,70.0,70.0,0.695,0.695,0.0,0.695,0.30500000000000005
9.0,451.0,3.0,25.0,25.0,0.975,0.975,0.0,0.975,0.025000000000000022
9.0,411.0,3.0,142.0,129.0,0.305,0.645,0.645,0.95,0.050000000000000044
9.0,355.0,3.0,70.0,70.0,0.563,0.563,0.0,0.563,0.43700000000000006
9.0,489.0,3.0,45.0,45.0,0.978,0.978,0.0,0.978,0.02200000000000002
9.0,473.0,3.0,125.0,125.0,0.202,0.202,0.0,0.202,0.798
9.0,493.0,3.0,122.0,122.0,0.867,0.867,0.0,0.867,0.133
9.0,453.0,3.0,70.0,70.0,0.935,0.935,0.0,0.935,0.06499999999999995
9.0,365.0,3.0,41.0,41.0,0.058,0.058,0.0,0.058,0.942
10.0,1007.0,3.0,69.0,69.0,0.874,0.874,0.0,0.874,0.126
10.0,815.0,3.0,91.0,91.0,0.557,0.557,0.0,0.557,0.44299999999999995
10.0,893.0,3.0,73.0,73.0,0.952,0.952,0.0,0.952,0.04800000000000004
10.0,655.0,3.0,125.0,94.0,0.33,0.319,0.319,0.649,0.351
10.0,755.0,3.0,78.0,78.0,0.95,0.95,0.0,0.95,0.050000000000000044
10.0,737.0,3.0,99.0,99.0,0.328,0.328,0.0,0.328,0.6719999999999999
10.0,933.0,3.0,37.0,37.0,0.963,0.963,0.0,0.963,0.03700000000000003
