Bit_length,N,Lattice_dimension,|b_op - t|^2,|vbest - t|^2,P(b_op),P(vbest),P(|vnew - t|^2 < |b_op - t|^2),P(|vnew - t|^2 <= |b_op - t|^2),P(|vnew - t|^2 > |b_op - t|^2)
8.0,185.0,3.0,131.0,131.0,0.814,0.814,0.0,0.814,0.18600000000000005
8.0,221.0,3.0,161.0,161.0,0.849,0.849,0.0,0.849,0.15100000000000002
8.0,221.0,3.0,434.0,434.0,0.559,0.559,0.0,0.559,0.44099999999999995
8.0,253.0,3.0,66.0,66.0,0.853,0.853,0.0,0.853,0.14700000000000002
8.0,201.0,3.0,306.0,306.0,0.881,0.881,0.0,0.881,0.119
8.0,209.0,3.0,515.0,505.0,0.286,0.455,0.455,0.741,0.259
8.0,187.0,3.0,625.0,625.0,0.512,0.512,0.0,0.512,0.488
8.0,187.0,3.0,625.0,625.0,0.509,0.509,0.0,0.509,0.491
8.0,205.0,3.0,290.0,290.0,0.467,0.467,0.0,0.467,0.5329999999999999
8.0,215.0,3.0,298.0,298.0,0.368,0.368,0.0,0.368,0.632
9.0,473.0,3.0,305.0,305.0,0.542,0.542,0.0,0.542,0.45799999999999996
9.0,473.0,3.0,445.0,445.0,0.902,0.902,0.0,0.902,0.09799999999999998
9.0,437.0,3.0,134.0,134.0,0.749,0.749,0.0,0.749,0.251
9.0,355.0,3.0,213.0,213.0,0.807,0.807,0.0,0.807,0.19299999999999995
9.0,407.0,3.0,237.0,237.0,0.939,0.939,0.0,0.939,0.061000000000000054
9.0,355.0,3.0,213.0,213.0,0.818,0.818,0.0,0.818,0.18200000000000005
9.0,415.0,3.0,181.0,181.0,0.658,0.658,0.0,0.658,0.34199999999999997
9.0,415.0,3.0,316.0,316.0,0.614,0.614,0.0,0.614,0.386
9.0,473.0,3.0,278.0,278.0,0.89,0.89,0.0,0.89,0.10999999999999999
9.0,481.0,3.0,477.0,477.0,0.821,0.821,0.0,0.821,0.17900000000000005
10.0,1003.0,3.0,415.0,415.0,0.67,0.67,0.0,0.67,0.32999999999999996
10.0,869.0,3.0,293.0,293.0,0.813,0.813,0.0,0.813,0.18700000000000006
10.0,905.0,3.0,218.0,218.0,0.719,0.719,0.0,0.719,0.281
10.0,917.0,3.0,486.0,474.0,0.285,0.423,0.423,0.708,0.29200000000000004
10.0,655.0,3.0,200.0,200.0,0.83,0.83,0.0,0.83,0.17000000000000004
10.0,893.0,3.0,377.0,377.0,0.65,0.65,0.0,0.65,0.35
10.0,959.0,3.0,90.0,90.0,0.89,0.89,0.0,0.89,0.10999999999999999
10.0,831.0,3.0,700.0,616.0,0.126,0.42,0.6890000000000001,0.8150000000000001,0.18499999999999994
10.0,755.0,3.0,273.0,273.0,0.763,0.763,0.0,0.763,0.237
10.0,781.0,3.0,108.0,108.0,0.465,0.465,0.0,0.465,0.5349999999999999
