Bit_length,N,Lattice_dimension,|b_op - t|^2,|vbest - t|^2,P(b_op),P(vbest),P(|vnew - t|^2 < |b_op - t|^2),P(|vnew - t|^2 <= |b_op - t|^2),P(|vnew - t|^2 > |b_op - t|^2)
150,1268771206145175299492684899681878877410684841,21,728,728,0.060317,0.060317,0.0,0.060317,0.939683
150,1403762530472620237905076428332939916844331359,21,310,297,0.062991,0.082815,0.130358,0.193349,0.806651
150,918882917500502786903408324526441238854631741,21,407,397,0.031368,0.02962,0.02962,0.060988,0.939012
150,1044411862674117053622929515451672202864979129,21,397,397,0.053697,0.053697,0.0,0.053697,0.946303
150,1199592981228806239321120961178599459097610483,21,601,601,0.010061,0.010061,0.0,0.010061,0.989939
150,912632394066698132144971044037258218777602291,21,384,384,0.082204,0.082204,0.0,0.082204,0.9177960000000001
150,1033085278351720441874660444922199074374033881,21,454,454,0.02388,0.02388,0.0,0.02388,0.97612
150,1039667922595230805682141254323399644574814367,21,704,702,0.064239,0.157525,0.157525,0.22176400000000002,0.7782359999999999
150,1076261801716221769627743498540654753005411033,21,605,584,0.015628,0.020956,0.19564900000000002,0.21127700000000002,0.788723
150,868981675879730421007669707059890716656754209,21,391,391,0.051624,0.051624,0.0,0.051624,0.948376
150,1198940008513470371886998720870433706529677289,21,318,309,0.040863,0.069363,0.260785,0.30164799999999997,0.6983520000000001
150,1001065868810988745766471076060380006588792189,21,391,391,0.045653,0.045653,0.0,0.045653,0.9543470000000001
150,1018523197675518130041140861676478171959383813,21,315,315,0.239509,0.239509,0.0,0.239509,0.760491
150,999406335763551690568793874408994581594369181,21,305,305,0.181563,0.181563,0.0,0.181563,0.818437
150,1386649915270975663546803936212330370020386207,21,333,333,0.045385,0.045385,0.0,0.045385,0.954615
150,1252835724482748605844023934169349660374906087,21,379,379,0.1546,0.1546,0.0,0.1546,0.8454
150,1420753685420564064872708676390123998125705549,21,349,349,0.17719,0.17719,0.0,0.17719,0.82281
150,1076920912535396901213842625717381087368331181,21,417,417,0.049285,0.049285,0.0,0.049285,0.950715
150,1124397583306701037985991208303905429810161357,21,352,352,0.07873,0.07873,0.0,0.07873,0.92127
150,1130353955473240791783568532060655958732460941,21,408,408,0.100198,0.100198,0.0,0.100198,0.899802
