Bit_length,N,Lattice_dimension,|b_op - t|^2,|vbest - t|^2,P(b_op),P(vbest),P(|vnew - t|^2 < |b_op - t|^2),P(|vnew - t|^2 <= |b_op - t|^2),P(|vnew - t|^2 > |b_op - t|^2)
9.0,365.0,3.0,93.0,93.0,0.592,0.592,0.0,0.592,0.40800000000000003
9.0,489.0,3.0,42.0,42.0,0.729,0.729,0.0,0.729,0.271
9.0,365.0,3.0,41.0,41.0,0.224,0.224,0.0,0.224,0.776
9.0,485.0,3.0,45.0,45.0,0.509,0.509,0.0,0.509,0.491
9.0,395.0,3.0,90.0,90.0,0.401,0.401,0.0,0.401,0.599
9.0,365.0,3.0,93.0,93.0,0.596,0.596,0.0,0.596,0.404
9.0,411.0,3.0,142.0,142.0,0.522,0.522,0.0,0.522,0.478
9.0,335.0,3.0,90.0,90.0,0.56,0.56,0.0,0.56,0.43999999999999995
9.0,489.0,3.0,42.0,42.0,0.717,0.717,0.0,0.717,0.28300000000000003
9.0,451.0,3.0,25.0,25.0,0.729,0.729,0.0,0.729,0.271
9.0,415.0,3.0,25.0,25.0,0.826,0.826,0.0,0.826,0.17400000000000004
9.0,451.0,3.0,25.0,25.0,0.718,0.718,0.0,0.718,0.28200000000000003
9.0,407.0,3.0,36.0,36.0,0.957,0.957,0.0,0.957,0.04300000000000004
9.0,497.0,3.0,56.0,56.0,0.572,0.572,0.0,0.572,0.42800000000000005
9.0,505.0,3.0,81.0,81.0,0.848,0.848,0.0,0.848,0.15200000000000002
9.0,505.0,3.0,45.0,45.0,0.797,0.797,0.0,0.797,0.20299999999999996
9.0,505.0,3.0,45.0,45.0,0.913,0.913,0.0,0.913,0.08699999999999997
9.0,451.0,3.0,25.0,25.0,0.962,0.962,0.0,0.962,0.038000000000000034
9.0,451.0,3.0,25.0,25.0,0.956,0.956,0.0,0.956,0.04400000000000004
9.0,473.0,3.0,107.0,107.0,0.225,0.225,0.0,0.225,0.775
9.0,481.0,3.0,39.0,39.0,0.566,0.566,0.0,0.566,0.43400000000000005
9.0,471.0,3.0,60.0,60.0,0.822,0.822,0.0,0.822,0.17800000000000005
9.0,493.0,3.0,98.0,98.0,0.382,0.382,0.0,0.382,0.618
9.0,453.0,3.0,61.0,61.0,0.879,0.879,0.0,0.879,0.121
9.0,473.0,3.0,125.0,125.0,0.321,0.321,0.0,0.321,0.679
9.0,417.0,3.0,30.0,30.0,0.824,0.824,0.0,0.824,0.17600000000000005
9.0,391.0,3.0,43.0,43.0,0.733,0.733,0.0,0.733,0.267
9.0,453.0,3.0,61.0,61.0,0.877,0.877,0.0,0.877,0.123
9.0,473.0,3.0,107.0,107.0,0.235,0.235,0.0,0.235,0.765
9.0,481.0,3.0,39.0,39.0,0.771,0.771,0.0,0.771,0.22899999999999998
9.0,473.0,3.0,125.0,125.0,0.339,0.339,0.0,0.339,0.661
9.0,407.0,3.0,36.0,36.0,0.958,0.958,0.0,0.958,0.04200000000000004
9.0,469.0,3.0,28.0,28.0,0.709,0.709,0.0,0.709,0.29100000000000004
9.0,411.0,3.0,142.0,142.0,0.527,0.527,0.0,0.527,0.473
9.0,447.0,3.0,57.0,57.0,0.804,0.804,0.0,0.804,0.19599999999999995
10.0,959.0,3.0,41.0,41.0,0.606,0.606,0.0,0.606,0.394
10.0,895.0,3.0,49.0,49.0,0.908,0.908,0.0,0.908,0.09199999999999997
10.0,995.0,3.0,27.0,27.0,0.866,0.866,0.0,0.866,0.134
10.0,923.0,3.0,93.0,93.0,0.583,0.583,0.0,0.583,0.41700000000000004
10.0,871.0,3.0,98.0,98.0,0.512,0.512,0.0,0.512,0.488
10.0,913.0,3.0,53.0,53.0,0.879,0.879,0.0,0.879,0.121
10.0,817.0,3.0,85.0,85.0,0.614,0.614,0.0,0.614,0.386
10.0,895.0,3.0,49.0,49.0,0.822,0.822,0.0,0.822,0.17800000000000005
10.0,901.0,3.0,28.0,28.0,0.957,0.957,0.0,0.957,0.04300000000000004
10.0,913.0,3.0,53.0,53.0,0.879,0.879,0.0,0.879,0.121
10.0,745.0,3.0,50.0,50.0,0.862,0.862,0.0,0.862,0.138
10.0,913.0,3.0,44.0,44.0,0.774,0.774,0.0,0.774,0.22599999999999998
10.0,785.0,3.0,90.0,90.0,0.58,0.58,0.0,0.58,0.42000000000000004
10.0,803.0,3.0,109.0,109.0,0.169,0.169,0.0,0.169,0.831
10.0,731.0,3.0,77.0,77.0,0.643,0.643,0.0,0.643,0.357
10.0,923.0,3.0,71.0,71.0,0.847,0.847,0.0,0.847,0.15300000000000002
10.0,781.0,3.0,45.0,45.0,0.564,0.564,0.0,0.564,0.43600000000000005
10.0,835.0,3.0,85.0,85.0,0.658,0.658,0.0,0.658,0.34199999999999997
10.0,949.0,3.0,114.0,114.0,0.173,0.173,0.0,0.173,0.827
10.0,755.0,3.0,78.0,78.0,0.813,0.813,0.0,0.813,0.18700000000000006
10.0,737.0,3.0,99.0,99.0,0.246,0.246,0.0,0.246,0.754
10.0,985.0,3.0,107.0,107.0,0.675,0.675,0.0,0.675,0.32499999999999996
10.0,893.0,3.0,73.0,73.0,0.843,0.843,0.0,0.843,0.15700000000000003
10.0,923.0,3.0,93.0,93.0,0.586,0.586,0.0,0.586,0.41400000000000003
10.0,939.0,3.0,30.0,30.0,0.768,0.768,0.0,0.768,0.23199999999999998
10.0,695.0,3.0,58.0,58.0,0.698,0.698,0.0,0.698,0.30200000000000005
10.0,831.0,3.0,69.0,69.0,0.215,0.215,0.0,0.215,0.785
