Bit_length,N,Lattice_dimension,|b_op - t|^2,|vbest - t|^2,P(b_op),P(vbest),P(|vnew - t|^2 < |b_op - t|^2),P(|vnew - t|^2 <= |b_op - t|^2),P(|vnew - t|^2 > |b_op - t|^2)
150.0,1268771206145175299492684899681878877410684841,21.0,278.0,259.0,0.015832,0.009408,0.055616000000000006,0.07144800000000001,0.928552
150.0,1403762530472620237905076428332939916844331359,21.0,283.0,283.0,0.02666,0.02666,0.0,0.02666,0.97334
150.0,918882917500502786903408324526441238854631741,21.0,290.0,290.0,0.022179,0.022179,0.0,0.022179,0.977821
150.0,1044411862674117053622929515451672202864979129,21.0,438.0,424.0,0.047852,0.03251,0.042671,0.09052299999999999,0.909477
150.0,1199592981228806239321120961178599459097610483,21.0,250.0,250.0,0.033873,0.033873,0.0,0.033873,0.966127
150.0,912632394066698132144971044037258218777602291,21.0,407.0,394.0,0.014676,0.011501,0.023976,0.038652,0.961348
150.0,1033085278351720441874660444922199074374033881,21.0,300.0,300.0,0.014569,0.014569,0.0,0.014569,0.985431
150.0,1039667922595230805682141254323399644574814367,21.0,275.0,275.0,0.012663,0.012663,0.0,0.012663,0.987337
150.0,1076261801716221769627743498540654753005411033,21.0,367.0,367.0,0.006761,0.006761,0.0,0.006761,0.993239
150.0,868981675879730421007669707059890716656754209,21.0,290.0,290.0,0.010905,0.010905,0.0,0.010905,0.989095
150.0,1198940008513470371886998720870433706529677289,21.0,315.0,311.0,0.007478,0.00603,0.00603,0.013508,0.986492
150.0,1001065868810988745766471076060380006588792189,21.0,469.0,469.0,0.019511,0.019511,0.0,0.019511,0.9804889999999999
150.0,1018523197675518130041140861676478171959383813,21.0,532.0,521.0,0.007698,0.011449,0.044753,0.052451,0.947549
150.0,999406335763551690568793874408994581594369181,21.0,279.0,279.0,0.070132,0.070132,0.0,0.070132,0.929868
150.0,1386649915270975663546803936212330370020386207,21.0,334.0,309.0,0.006481,0.015471,0.065137,0.071618,0.928382
150.0,1252835724482748605844023934169349660374906087,21.0,391.0,389.0,0.009328,0.013266,0.013266,0.022594,0.977406
150.0,1420753685420564064872708676390123998125705549,21.0,320.0,306.0,0.012369000000000002,0.016149,0.028596,0.040965,0.959035
150.0,1076920912535396901213842625717381087368331181,21.0,453.0,453.0,0.005619,0.005619,0.0,0.005619,0.994381
150.0,1124397583306701037985991208303905429810161357,21.0,346.0,345.0,0.008888,0.014032,0.014032,0.02292,0.97708
150.0,1130353955473240791783568532060655958732460941,21.0,331.0,331.0,0.02932,0.02932,0.0,0.02932,0.97068
151.0,2363319035074246419340419055739401443130238059,21.0,396.0,396.0,0.031418,0.031418,0.0,0.031418,0.968582
151.0,2471201957583473321167345886570639941825218311,21.0,297.0,283.0,0.033556,0.021272,0.10795,0.14150600000000002,0.858494
151.0,2315715608364087921901708175621836301416617007,21.0,341.0,341.0,0.011719,0.011719,0.0,0.011719,0.988281
151.0,2763171157217537386323259861099914830334818519,21.0,319.0,306.0,0.033875,0.00985,0.06604,0.099915,0.900085
151.0,1758775630326182635026447808028302358291781499,21.0,346.0,346.0,0.010875,0.010875,0.0,0.010875,0.989125
151.0,2188378164211148987192836592303698338909975503,21.0,369.0,369.0,0.006192,0.006192,0.0,0.006192,0.993808
151.0,1829627983140478483810934234803641664206450619,21.0,302.0,302.0,0.023687,0.023687,0.0,0.023687,0.976313
