Bit_length,N,Lattice_dimension,|b_op - t|^2,|vbest - t|^2,P(b_op),P(vbest),P(|vnew - t|^2 < |b_op - t|^2),P(|vnew - t|^2 <= |b_op - t|^2),P(|vnew - t|^2 > |b_op - t|^2)
150,1268771206145175299492684899681878877410684841,21,728,728,0.005061,0.005061,0.0,0.005061,0.994939
150,1403762530472620237905076428332939916844331359,21,310,297,0.01527,0.005189,0.007871,0.023141000000000002,0.976859
150,918882917500502786903408324526441238854631741,21,407,397,0.002855,0.002259,0.002259,0.0051140000000000005,0.994886
150,1044411862674117053622929515451672202864979129,21,397,397,0.003125,0.003125,0.0,0.003125,0.996875
150,1199592981228806239321120961178599459097610483,21,601,601,0.000342,0.000342,0.0,0.000342,0.999658
150,912632394066698132144971044037258218777602291,21,384,384,0.015558,0.015558,0.0,0.015558,0.984442
150,1033085278351720441874660444922199074374033881,21,454,454,0.000867,0.000867,0.0,0.000867,0.999133
150,1039667922595230805682141254323399644574814367,21,704,702,0.013945,0.029177,0.029177,0.043122,0.956878
150,1076261801716221769627743498540654753005411033,21,605,584,0.004148,0.001884,0.032781,0.036929,0.963071
150,868981675879730421007669707059890716656754209,21,391,391,0.003051,0.003051,0.0,0.003051,0.996949
150,1198940008513470371886998720870433706529677289,21,318,309,0.008154,0.004015,0.037294,0.045448,0.954552
150,1001065868810988745766471076060380006588792189,21,391,391,0.002152,0.002152,0.0,0.002152,0.997848
150,1018523197675518130041140861676478171959383813,21,315,315,0.016354,0.016354,0.0,0.016354,0.983646
150,999406335763551690568793874408994581594369181,21,305,305,0.031662,0.031662,0.0,0.031662,0.968338
150,1386649915270975663546803936212330370020386207,21,333,333,0.003131,0.003131,0.0,0.003131,0.996869
150,1252835724482748605844023934169349660374906087,21,379,379,0.00447,0.00447,0.0,0.00447,0.99553
150,1420753685420564064872708676390123998125705549,21,349,349,0.012285,0.012285,0.0,0.012285,0.987715
150,1076920912535396901213842625717381087368331181,21,417,417,0.001596,0.001596,0.0,0.001596,0.998404
150,1124397583306701037985991208303905429810161357,21,352,352,0.005054,0.005054,0.0,0.005054,0.994946
150,1130353955473240791783568532060655958732460941,21,408,408,0.007817,0.007817,0.0,0.007817,0.992183
151,2363319035074246419340419055739401443130238059,21,544,505,0.00394,0.00041,0.025030000000000007,0.028970000000000006,0.97103
151,2471201957583473321167345886570639941825218311,21,396,396,0.002259,0.002259,0.0,0.002259,0.997741
151,2315715608364087921901708175621836301416617007,21,292,292,0.001871,0.001871,0.0,0.001871,0.998129
151,2763171157217537386323259861099914830334818519,21,613,595,0.000593,0.000859,0.000859,0.001452,0.998548
151,1758775630326182635026447808028302358291781499,21,296,296,0.005924,0.005924,0.0,0.005924,0.994076
151,2188378164211148987192836592303698338909975503,21,332,318,0.003259,0.002637,0.002637,0.005896,0.994104
151,1829627983140478483810934234803641664206450619,21,355,355,0.004061,0.004061,0.0,0.004061,0.995939
151,1569735030968914361557174823910579735657956107,21,310,304,0.013955,0.005724,0.005724,0.019679000000000002,0.980321
151,2843239852874861508784440371081621911410347591,21,581,581,0.001692,0.001692,0.0,0.001692,0.998308
151,2624675574003230296718034974584383454961661761,21,577,577,0.001751,0.001751,0.0,0.001751,0.998249
151,1746328694271824837631752461766830788699201941,21,497,492,0.001261,0.000473,0.000789,0.0020499999999999997,0.99795
151,2456234120258232727729365675070691784694223131,21,661,651,0.0046500000000000005,0.002032,0.005383,0.010033,0.989967
151,2689914182894566195371701173819301836708498979,21,414,397,0.006333999999999999,0.001748,0.044910000000000005,0.051244000000000005,0.948756
151,2472879649799491864465871187917726124213054643,21,388,383,0.001011,0.001085,0.001085,0.0020959999999999998,0.997904
151,2641928437820330089399895839369416426912654047,21,603,596,0.012684,0.004254,0.004254,0.016938,0.983062
151,2217024583566038902931835040749210710155293863,21,329,329,0.006022,0.006022,0.0,0.006022,0.993978
151,2795955547593262531562466415054318143278579719,21,418,393,0.001977,0.000745,0.009222,0.011198999999999999,0.988801
151,2754384674264655946791346511962590129499967297,21,527,527,0.001894,0.001894,0.0,0.001894,0.998106
151,1922698035563121141756137662031262831101446511,21,321,321,0.000708,0.000708,0.0,0.000708,0.999292
151,2578633082003778088940013102956628479805360761,21,526,526,0.000695,0.000695,0.0,0.000695,0.999305
152,3650146379785934850995660671580553841765454981,21,332,327,0.00585,0.006187,0.012963,0.018813,0.981187
152,4447694107941335768274189003948589146948883409,21,397,397,0.02455,0.02455,0.0,0.02455,0.97545
152,5304044781028480773455459789567804501864780699,21,391,379,0.010416,0.001713,0.001713,0.012129,0.987871
152,5225791236691602749703859113684043992716841463,21,404,404,0.007082,0.007082,0.0,0.007082,0.992918
152,5425403301002418901669361546561888615280596761,21,404,374,0.00772,0.00155,0.021751000000000003,0.029471000000000004,0.970529
152,5202335230032226630491022567996748864390119873,21,446,446,0.008974,0.008974,0.0,0.008974,0.991026
152,4003774395708740189647636396775460720094087057,21,338,333,0.002227,0.000394,0.000394,0.0026209999999999996,0.997379
152,5276249290787396224699127825641594167433771223,21,372,372,0.000402,0.000402,0.0,0.000402,0.999598
152,4381176969443188923764265381058182084891594073,21,455,455,0.004498,0.004498,0.0,0.004498,0.995502
152,5541991812747053012003965966406093820220699999,21,301,301,0.017055,0.017055,0.0,0.017055,0.982945
152,5648300508047326241541247933495397085050508533,21,379,379,0.002959,0.002959,0.0,0.002959,0.997041
152,4837654055687374110886315087296888936559582543,21,331,291,0.011670999999999999,0.003224,0.023622999999999998,0.035294,0.964706
152,3169527753809835033737422227494034075208154897,21,365,365,0.002189,0.002189,0.0,0.002189,0.997811
152,4751384359859390003700613749548751936187354063,21,353,353,0.01479,0.01479,0.0,0.01479,0.98521
152,5115713692797196694227360148049458957592665221,21,314,307,0.014151,0.005417,0.025352,0.039502999999999996,0.960497
152,5377906651632174967507002058972880963848446937,21,461,451,0.009178,0.000412,0.000412,0.00959,0.99041
152,4794192939950703723191510856383251915586655239,21,375,375,0.010231,0.010231,0.0,0.010231,0.989769
152,4098436965705153817981088577951066512799793241,21,486,467,0.021341,0.013803,0.013803,0.035143999999999995,0.964856
152,4397317578261604652631366972202456990923173239,21,607,602,0.001644,0.000904,0.000904,0.002548,0.997452
152,5641409895201969238429625932613600677431973529,21,369,358,0.00651,0.012591,0.018340000000000002,0.024850000000000004,0.97515
153,7688734886215973313958737522072259896979469359,21,488,488,0.008181,0.008181,0.0,0.008181,0.991819
153,9965367899123149749669237053467022764500819709,21,364,340,0.000878,0.000378,0.0026449999999999998,0.0035229999999999997,0.996477
153,8648715940089396413954292296253489279668879831,21,364,355,0.005528,0.009176,0.012652,0.01818,0.98182
153,9992486217185404533285574560152593379868586411,21,312,303,0.011258,0.004304,0.004304,0.015562,0.984438
153,8752395201001776336645971436266201719253038903,21,273,273,0.004706,0.004706,0.0,0.004706,0.995294
153,10307828778112676279744687232183733883997747787,21,304,304,0.00523,0.00523,0.0,0.00523,0.99477
153,8927473020776419491333060829150295244420281503,21,499,462,0.008257,0.00074,0.026175000000000004,0.034432000000000004,0.965568
153,7853849523366438727173539795218496833560636149,21,509,489,0.005476,0.001286,0.011301000000000002,0.016777,0.983223
153,8674604146514496475964987674111780570888473743,21,283,283,0.001758,0.001758,0.0,0.001758,0.998242
153,8982522494550749295857332138146435777716539013,21,326,326,0.002042,0.002042,0.0,0.002042,0.997958
153,7465338556163117004724110416934405812498881597,21,443,443,0.008954,0.008954,0.0,0.008954,0.991046
153,9002256784614521734062834292945636253381789701,21,482,471,0.003862,0.007366,0.007366,0.011228,0.988772
153,9730043924092499024899737640031060516457357727,21,518,518,0.010243,0.010243,0.0,0.010243,0.989757
153,7772785559916630760629013439531712505833223283,21,335,335,0.024966,0.024966,0.0,0.024966,0.975034
153,6331403492532550906969515225158616949065412553,21,348,340,0.000825,0.002848,0.002848,0.003673,0.996327
153,9499729964075602707801866275682306216169333647,21,580,580,0.004942,0.004942,0.0,0.004942,0.995058
153,10623137933847890583214243354934109612727566337,21,398,398,0.007125,0.007125,0.0,0.007125,0.992875
153,8298489176359263229418112630907164868713161869,21,425,425,0.010892,0.010892,0.0,0.010892,0.989108
153,10423403876173039960502215978962041272294895987,21,351,351,0.001631,0.001631,0.0,0.001631,0.998369
153,11331438524408402513759859710883003140234689001,21,566,555,0.000837,0.002264,0.007965,0.008801999999999999,0.991198
154,20144352470088160067192230120293841747066127093,21,398,394,0.003617,0.000629,0.000629,0.004246,0.995754
