Bit_length,N,Lattice_dimension,|b_op - t|^2,|vbest - t|^2,P(b_op),P(vbest),P(|vnew - t|^2 < |b_op - t|^2),P(|vnew - t|^2 <= |b_op - t|^2),P(|vnew - t|^2 > |b_op - t|^2)
9.0,365.0,3.0,341.0,341.0,0.704,0.704,0.0,0.704,0.29600000000000004
9.0,489.0,3.0,394.0,394.0,0.469,0.469,0.0,0.469,0.531
9.0,365.0,3.0,236.0,236.0,0.683,0.683,0.0,0.683,0.31699999999999995
9.0,485.0,3.0,546.0,429.0,0.157,0.404,0.404,0.561,0.43899999999999995
9.0,395.0,3.0,290.0,290.0,0.682,0.682,0.0,0.682,0.31799999999999995
9.0,365.0,3.0,341.0,341.0,0.705,0.705,0.0,0.705,0.29500000000000004
9.0,411.0,3.0,231.0,231.0,0.864,0.864,0.0,0.864,0.136
9.0,335.0,3.0,581.0,385.0,0.495,0.446,0.446,0.9410000000000001,0.05899999999999994
9.0,489.0,3.0,394.0,394.0,0.454,0.454,0.0,0.454,0.546
9.0,451.0,3.0,597.0,597.0,0.445,0.445,0.0,0.445,0.5549999999999999
9.0,415.0,3.0,316.0,316.0,0.39,0.39,0.0,0.39,0.61
9.0,451.0,3.0,597.0,597.0,0.439,0.439,0.0,0.439,0.5609999999999999
9.0,407.0,3.0,237.0,237.0,0.739,0.739,0.0,0.739,0.261
9.0,497.0,3.0,225.0,225.0,0.687,0.687,0.0,0.687,0.31299999999999994
9.0,505.0,3.0,283.0,283.0,0.845,0.845,0.0,0.845,0.15500000000000003
9.0,505.0,3.0,238.0,238.0,0.821,0.821,0.0,0.821,0.17900000000000005
9.0,505.0,3.0,761.0,612.0,0.06,0.206,0.417,0.477,0.523
9.0,451.0,3.0,381.0,381.0,0.837,0.837,0.0,0.837,0.16300000000000003
9.0,451.0,3.0,381.0,381.0,0.837,0.837,0.0,0.837,0.16300000000000003
9.0,473.0,3.0,305.0,305.0,0.31,0.31,0.0,0.31,0.69
9.0,481.0,3.0,477.0,477.0,0.529,0.529,0.0,0.529,0.471
9.0,471.0,3.0,229.0,229.0,0.525,0.525,0.0,0.525,0.475
9.0,493.0,3.0,285.0,285.0,0.329,0.329,0.0,0.329,0.671
9.0,453.0,3.0,282.0,282.0,0.321,0.321,0.0,0.321,0.679
9.0,473.0,3.0,278.0,278.0,0.604,0.604,0.0,0.604,0.396
9.0,417.0,3.0,121.0,121.0,0.718,0.718,0.0,0.718,0.28200000000000003
9.0,391.0,3.0,134.0,134.0,0.81,0.81,0.0,0.81,0.18999999999999995
9.0,453.0,3.0,282.0,282.0,0.354,0.354,0.0,0.354,0.646
9.0,473.0,3.0,305.0,305.0,0.345,0.345,0.0,0.345,0.655
9.0,481.0,3.0,246.0,246.0,0.872,0.872,0.0,0.872,0.128
9.0,473.0,3.0,278.0,278.0,0.614,0.614,0.0,0.614,0.386
9.0,407.0,3.0,237.0,237.0,0.725,0.725,0.0,0.725,0.275
9.0,469.0,3.0,60.0,60.0,0.826,0.826,0.0,0.826,0.17400000000000004
9.0,411.0,3.0,231.0,231.0,0.841,0.841,0.0,0.841,0.15900000000000003
9.0,447.0,3.0,451.0,451.0,0.316,0.316,0.0,0.316,0.6839999999999999
10.0,959.0,3.0,90.0,90.0,0.8,0.8,0.0,0.8,0.19999999999999996
10.0,895.0,3.0,312.0,312.0,0.386,0.386,0.0,0.386,0.614
10.0,995.0,3.0,190.0,190.0,0.644,0.644,0.0,0.644,0.356
10.0,923.0,3.0,140.0,140.0,0.669,0.669,0.0,0.669,0.33099999999999996
10.0,871.0,3.0,414.0,414.0,0.21,0.21,0.0,0.21,0.79
10.0,913.0,3.0,425.0,414.0,0.701,0.212,0.212,0.9129999999999999,0.08700000000000008
10.0,817.0,3.0,403.0,403.0,0.421,0.421,0.0,0.421,0.579
10.0,895.0,3.0,213.0,213.0,0.691,0.691,0.0,0.691,0.30900000000000005
10.0,901.0,3.0,193.0,193.0,0.38,0.38,0.0,0.38,0.62
10.0,913.0,3.0,425.0,414.0,0.713,0.198,0.198,0.911,0.08899999999999997
10.0,745.0,3.0,393.0,393.0,0.243,0.243,0.0,0.243,0.757
10.0,913.0,3.0,405.0,386.0,0.286,0.187,0.187,0.473,0.527
10.0,785.0,3.0,403.0,403.0,0.452,0.452,0.0,0.452,0.548
10.0,803.0,3.0,142.0,142.0,0.789,0.789,0.0,0.789,0.21099999999999997
10.0,731.0,3.0,311.0,311.0,0.56,0.56,0.0,0.56,0.43999999999999995
10.0,923.0,3.0,248.0,248.0,0.933,0.933,0.0,0.933,0.06699999999999995
10.0,781.0,3.0,45.0,45.0,0.642,0.642,0.0,0.642,0.358
10.0,835.0,3.0,343.0,343.0,0.919,0.919,0.0,0.919,0.08099999999999996
10.0,949.0,3.0,143.0,143.0,0.832,0.832,0.0,0.832,0.16800000000000004
10.0,755.0,3.0,414.0,414.0,0.264,0.264,0.0,0.264,0.736
10.0,737.0,3.0,142.0,142.0,0.772,0.772,0.0,0.772,0.22799999999999998
10.0,985.0,3.0,162.0,162.0,0.637,0.637,0.0,0.637,0.363
10.0,893.0,3.0,281.0,281.0,0.74,0.74,0.0,0.74,0.26
10.0,923.0,3.0,140.0,140.0,0.647,0.647,0.0,0.647,0.353
10.0,939.0,3.0,310.0,310.0,0.517,0.517,0.0,0.517,0.483
10.0,695.0,3.0,142.0,142.0,0.605,0.605,0.0,0.605,0.395
10.0,831.0,3.0,222.0,222.0,0.637,0.637,0.0,0.637,0.363
10.0,895.0,3.0,357.0,357.0,0.414,0.414,0.0,0.414,0.5860000000000001
10.0,771.0,3.0,129.0,129.0,0.446,0.446,0.0,0.446,0.554
10.0,917.0,3.0,342.0,342.0,0.728,0.728,0.0,0.728,0.272
10.0,815.0,3.0,466.0,375.0,0.291,0.276,0.276,0.567,0.43300000000000005
10.0,779.0,3.0,562.0,517.0,0.412,0.342,0.342,0.754,0.246
10.0,685.0,3.0,286.0,286.0,0.408,0.408,0.0,0.408,0.5920000000000001
10.0,789.0,3.0,214.0,214.0,0.669,0.669,0.0,0.669,0.33099999999999996
10.0,913.0,3.0,425.0,425.0,0.55,0.55,0.0,0.55,0.44999999999999996
11.0,1793.0,3.0,315.0,315.0,0.174,0.174,0.0,0.174,0.8260000000000001
11.0,1959.0,3.0,418.0,418.0,0.231,0.231,0.0,0.231,0.769
11.0,1739.0,3.0,461.0,461.0,0.629,0.629,0.0,0.629,0.371
11.0,1415.0,3.0,302.0,302.0,0.65,0.65,0.0,0.65,0.35
11.0,1207.0,3.0,301.0,301.0,0.404,0.404,0.0,0.404,0.596
11.0,1507.0,3.0,162.0,162.0,0.612,0.612,0.0,0.612,0.388
11.0,1893.0,3.0,486.0,486.0,0.636,0.636,0.0,0.636,0.364
11.0,1691.0,3.0,466.0,466.0,0.778,0.778,0.0,0.778,0.22199999999999998
11.0,1835.0,3.0,543.0,543.0,0.711,0.711,0.0,0.711,0.28900000000000003
11.0,2019.0,3.0,411.0,411.0,0.885,0.885,0.0,0.885,0.11499999999999999
11.0,1285.0,3.0,178.0,178.0,0.442,0.442,0.0,0.442,0.558
11.0,1943.0,3.0,118.0,118.0,0.737,0.737,0.0,0.737,0.263
11.0,1411.0,3.0,510.0,510.0,0.234,0.234,0.0,0.234,0.766
11.0,1985.0,3.0,415.0,415.0,0.385,0.385,0.0,0.385,0.615
11.0,1639.0,3.0,251.0,251.0,0.411,0.411,0.0,0.411,0.589
11.0,1349.0,3.0,77.0,77.0,0.671,0.671,0.0,0.671,0.32899999999999996
11.0,1241.0,3.0,485.0,485.0,0.216,0.216,0.0,0.216,0.784
11.0,1841.0,3.0,454.0,454.0,0.299,0.299,0.0,0.299,0.7010000000000001
11.0,2047.0,3.0,121.0,121.0,0.605,0.605,0.0,0.605,0.395
11.0,1731.0,3.0,513.0,513.0,0.437,0.437,0.0,0.437,0.563
11.0,1411.0,3.0,369.0,369.0,0.409,0.409,0.0,0.409,0.591
11.0,1285.0,3.0,115.0,115.0,0.827,0.827,0.0,0.827,0.17300000000000004
11.0,1513.0,3.0,647.0,532.0,0.414,0.35,0.35,0.764,0.236
11.0,1285.0,3.0,115.0,115.0,0.851,0.851,0.0,0.851,0.14900000000000002
11.0,1817.0,3.0,381.0,381.0,0.692,0.692,0.0,0.692,0.30800000000000005
11.0,1865.0,3.0,200.0,200.0,0.631,0.631,0.0,0.631,0.369
11.0,1835.0,3.0,451.0,451.0,0.425,0.425,0.0,0.425,0.575
11.0,1839.0,3.0,434.0,434.0,0.479,0.479,0.0,0.479,0.521
11.0,1671.0,3.0,509.0,509.0,0.809,0.809,0.0,0.809,0.19099999999999995
11.0,1441.0,3.0,133.0,133.0,0.375,0.375,0.0,0.375,0.625
11.0,1513.0,3.0,280.0,280.0,0.707,0.707,0.0,0.707,0.29300000000000004
11.0,1273.0,3.0,589.0,506.0,0.326,0.251,0.251,0.577,0.42300000000000004
11.0,1903.0,3.0,394.0,394.0,0.755,0.755,0.0,0.755,0.245
11.0,1991.0,3.0,394.0,394.0,0.507,0.507,0.0,0.507,0.493
11.0,1837.0,3.0,374.0,374.0,0.551,0.551,0.0,0.551,0.44899999999999995
12.0,3841.0,3.0,118.0,118.0,0.637,0.637,0.0,0.637,0.363
12.0,3959.0,3.0,266.0,266.0,0.896,0.896,0.0,0.896,0.10399999999999998
12.0,3647.0,3.0,194.0,194.0,0.625,0.625,0.0,0.625,0.375
12.0,3883.0,3.0,189.0,189.0,0.588,0.588,0.0,0.588,0.41200000000000003
12.0,3223.0,3.0,434.0,434.0,0.847,0.847,0.0,0.847,0.15300000000000002
12.0,4037.0,3.0,390.0,390.0,0.435,0.435,0.0,0.435,0.565
12.0,3869.0,3.0,348.0,348.0,0.262,0.262,0.0,0.262,0.738
12.0,4043.0,3.0,322.0,322.0,0.409,0.409,0.0,0.409,0.591
12.0,3497.0,3.0,222.0,222.0,0.675,0.675,0.0,0.675,0.32499999999999996
12.0,4037.0,3.0,521.0,521.0,0.102,0.102,0.0,0.102,0.898
12.0,3827.0,3.0,262.0,262.0,0.381,0.381,0.0,0.381,0.619
12.0,2839.0,3.0,316.0,316.0,0.783,0.783,0.0,0.783,0.21699999999999997
12.0,3077.0,3.0,198.0,198.0,0.945,0.945,0.0,0.945,0.05500000000000005
12.0,3439.0,3.0,381.0,381.0,0.438,0.438,0.0,0.438,0.562
12.0,2881.0,3.0,93.0,93.0,0.423,0.423,0.0,0.423,0.577
12.0,2893.0,3.0,85.0,85.0,0.758,0.758,0.0,0.758,0.242
12.0,3641.0,3.0,245.0,245.0,0.405,0.405,0.0,0.405,0.595
12.0,3505.0,3.0,410.0,410.0,0.697,0.697,0.0,0.697,0.30300000000000005
12.0,3139.0,3.0,522.0,522.0,0.746,0.746,0.0,0.746,0.254
12.0,4031.0,3.0,302.0,302.0,0.476,0.476,0.0,0.476,0.524
12.0,2845.0,3.0,169.0,169.0,0.356,0.356,0.0,0.356,0.644
12.0,3737.0,3.0,422.0,422.0,0.6,0.6,0.0,0.6,0.4
12.0,3829.0,3.0,265.0,265.0,0.588,0.588,0.0,0.588,0.41200000000000003
12.0,3949.0,3.0,162.0,162.0,0.597,0.597,0.0,0.597,0.403
12.0,2995.0,3.0,218.0,218.0,0.764,0.764,0.0,0.764,0.236
12.0,3763.0,3.0,337.0,337.0,0.528,0.528,0.0,0.528,0.472
12.0,3883.0,3.0,216.0,216.0,0.489,0.489,0.0,0.489,0.511
12.0,3595.0,3.0,157.0,157.0,0.725,0.725,0.0,0.725,0.275
12.0,3337.0,3.0,277.0,277.0,0.291,0.291,0.0,0.291,0.7090000000000001
12.0,3611.0,3.0,314.0,314.0,0.804,0.804,0.0,0.804,0.19599999999999995
12.0,3403.0,3.0,248.0,248.0,0.633,0.633,0.0,0.633,0.367
12.0,3901.0,3.0,196.0,196.0,0.798,0.798,0.0,0.798,0.20199999999999996
12.0,2479.0,3.0,530.0,530.0,0.303,0.303,0.0,0.303,0.6970000000000001
12.0,3349.0,3.0,156.0,156.0,0.491,0.491,0.0,0.491,0.509
12.0,3077.0,3.0,366.0,366.0,0.647,0.647,0.0,0.647,0.353
13.0,6191.0,3.0,481.0,481.0,0.352,0.352,0.0,0.352,0.648
13.0,5893.0,3.0,225.0,225.0,0.826,0.826,0.0,0.826,0.17400000000000004
13.0,5263.0,3.0,214.0,214.0,0.643,0.643,0.0,0.643,0.357
13.0,8021.0,4.0,192.0,192.0,0.473,0.473,0.0,0.473,0.527
13.0,8047.0,4.0,143.0,143.0,0.392,0.392,0.0,0.392,0.608
13.0,6683.0,3.0,370.0,370.0,0.951,0.951,0.0,0.951,0.049000000000000044
