Bit_length,N,Lattice_dimension,|b_op - t|^2,|vbest - t|^2,P(b_op),P(vbest),P(|vnew - t|^2 < |b_op - t|^2),P(|vnew - t|^2 <= |b_op - t|^2),P(|vnew - t|^2 > |b_op - t|^2)
9.0,407.0,3.0,198.0,198.0,0.73,0.73,0.0,0.73,0.27
9.0,511.0,3.0,306.0,306.0,0.938,0.938,0.0,0.938,0.062000000000000055
9.0,451.0,3.0,381.0,381.0,0.833,0.833,0.0,0.833,0.16700000000000004
9.0,469.0,3.0,105.0,105.0,0.953,0.953,0.0,0.953,0.04700000000000004
9.0,437.0,3.0,278.0,278.0,0.551,0.551,0.0,0.551,0.44899999999999995
9.0,355.0,3.0,213.0,213.0,0.965,0.965,0.0,0.965,0.03500000000000003
9.0,355.0,3.0,213.0,213.0,0.972,0.972,0.0,0.972,0.028000000000000025
9.0,501.0,3.0,322.0,322.0,0.959,0.959,0.0,0.959,0.041000000000000036
9.0,473.0,3.0,278.0,278.0,0.908,0.908,0.0,0.908,0.09199999999999997
9.0,473.0,3.0,445.0,445.0,0.987,0.987,0.0,0.987,0.013000000000000012
9.0,493.0,3.0,345.0,345.0,0.761,0.761,0.0,0.761,0.239
9.0,415.0,3.0,217.0,217.0,0.871,0.871,0.0,0.871,0.129
9.0,451.0,3.0,597.0,597.0,0.643,0.643,0.0,0.643,0.357
9.0,411.0,3.0,231.0,231.0,0.981,0.981,0.0,0.981,0.019000000000000017
9.0,355.0,3.0,213.0,213.0,0.978,0.978,0.0,0.978,0.02200000000000002
9.0,489.0,3.0,506.0,361.0,0.151,0.825,0.825,0.976,0.02400000000000002
9.0,473.0,3.0,278.0,278.0,0.905,0.905,0.0,0.905,0.09499999999999997
9.0,493.0,3.0,285.0,285.0,0.964,0.964,0.0,0.964,0.03600000000000003
9.0,453.0,3.0,330.0,330.0,0.95,0.95,0.0,0.95,0.050000000000000044
9.0,365.0,3.0,233.0,233.0,0.913,0.913,0.0,0.913,0.08699999999999997
10.0,1007.0,3.0,206.0,206.0,0.925,0.925,0.0,0.925,0.07499999999999996
10.0,815.0,3.0,447.0,447.0,0.69,0.69,0.0,0.69,0.31000000000000005
10.0,893.0,3.0,281.0,281.0,0.944,0.944,0.0,0.944,0.05600000000000005
10.0,655.0,3.0,200.0,200.0,0.982,0.982,0.0,0.982,0.018000000000000016
10.0,755.0,3.0,252.0,252.0,0.9,0.9,0.0,0.9,0.09999999999999998
