Bit_length,N,Lattice_dimension,|b_op - t|^2,|vbest - t|^2,P(b_op),P(vbest),P(|vnew - t|^2 < |b_op - t|^2),P(|vnew - t|^2 <= |b_op - t|^2),P(|vnew - t|^2 > |b_op - t|^2)
8.0,185.0,3.0,65.0,65.0,0.978,0.978,0.0,0.978,0.02200000000000002
8.0,221.0,3.0,65.0,65.0,0.621,0.621,0.0,0.621,0.379
8.0,221.0,3.0,65.0,65.0,0.653,0.653,0.0,0.653,0.347
8.0,253.0,3.0,60.0,60.0,0.974,0.974,0.0,0.974,0.026000000000000023
8.0,201.0,3.0,49.0,49.0,0.966,0.966,0.0,0.966,0.03400000000000003
8.0,209.0,3.0,42.0,42.0,0.951,0.951,0.0,0.951,0.049000000000000044
8.0,187.0,3.0,42.0,42.0,0.973,0.973,0.0,0.973,0.027000000000000024
8.0,187.0,3.0,18.0,18.0,0.937,0.937,0.0,0.937,0.06299999999999994
8.0,205.0,3.0,108.0,105.0,0.615,0.25,0.25,0.865,0.135
8.0,215.0,3.0,70.0,70.0,0.864,0.864,0.0,0.864,0.136
9.0,473.0,3.0,107.0,107.0,0.316,0.316,0.0,0.316,0.6839999999999999
9.0,473.0,3.0,125.0,125.0,0.267,0.267,0.0,0.267,0.733
9.0,437.0,3.0,69.0,69.0,0.267,0.267,0.0,0.267,0.733
9.0,355.0,3.0,70.0,70.0,0.978,0.978,0.0,0.978,0.02200000000000002
9.0,407.0,3.0,36.0,36.0,0.992,0.992,0.0,0.992,0.008000000000000007
9.0,355.0,3.0,70.0,70.0,0.983,0.983,0.0,0.983,0.017000000000000015
9.0,415.0,3.0,25.0,25.0,0.978,0.978,0.0,0.978,0.02200000000000002
9.0,415.0,3.0,25.0,25.0,0.979,0.979,0.0,0.979,0.02100000000000002
9.0,473.0,3.0,122.0,122.0,0.477,0.477,0.0,0.477,0.523
9.0,481.0,3.0,73.0,73.0,0.887,0.887,0.0,0.887,0.11299999999999999
10.0,1003.0,3.0,70.0,70.0,0.965,0.965,0.0,0.965,0.03500000000000003
10.0,869.0,3.0,69.0,69.0,0.756,0.756,0.0,0.756,0.244
10.0,905.0,3.0,60.0,60.0,0.976,0.976,0.0,0.976,0.02400000000000002
10.0,917.0,3.0,106.0,106.0,0.695,0.695,0.0,0.695,0.30500000000000005
10.0,655.0,3.0,130.0,130.0,0.886,0.886,0.0,0.886,0.11399999999999999
10.0,893.0,3.0,73.0,73.0,0.928,0.928,0.0,0.928,0.07199999999999995
10.0,959.0,3.0,66.0,66.0,0.776,0.776,0.0,0.776,0.22399999999999998
10.0,831.0,3.0,24.0,24.0,0.976,0.976,0.0,0.976,0.02400000000000002
10.0,755.0,3.0,78.0,78.0,0.882,0.882,0.0,0.882,0.118
10.0,781.0,3.0,54.0,54.0,0.964,0.964,0.0,0.964,0.03600000000000003
11.0,1713.0,3.0,152.0,141.0,0.225,0.553,0.553,0.778,0.22199999999999998
11.0,1843.0,3.0,99.0,99.0,0.824,0.824,0.0,0.824,0.17600000000000005
11.0,1865.0,3.0,36.0,36.0,0.971,0.971,0.0,0.971,0.029000000000000026
11.0,1967.0,3.0,134.0,111.0,0.195,0.216,0.216,0.41100000000000003,0.589
11.0,1633.0,3.0,82.0,82.0,0.967,0.967,0.0,0.967,0.03300000000000003
11.0,1703.0,3.0,103.0,103.0,0.835,0.835,0.0,0.835,0.16500000000000004
11.0,1821.0,3.0,50.0,50.0,0.961,0.961,0.0,0.961,0.039000000000000035
11.0,1927.0,3.0,85.0,85.0,0.676,0.676,0.0,0.676,0.32399999999999995
11.0,1507.0,3.0,53.0,53.0,0.959,0.959,0.0,0.959,0.041000000000000036
11.0,1441.0,3.0,62.0,62.0,0.873,0.873,0.0,0.873,0.127
12.0,3901.0,3.0,45.0,45.0,0.956,0.956,0.0,0.956,0.04400000000000004
12.0,3397.0,3.0,67.0,67.0,0.969,0.969,0.0,0.969,0.031000000000000028
12.0,2855.0,3.0,98.0,98.0,0.668,0.668,0.0,0.668,0.33199999999999996
12.0,2831.0,3.0,73.0,73.0,0.93,0.93,0.0,0.93,0.06999999999999995
12.0,2893.0,3.0,78.0,78.0,0.759,0.759,0.0,0.759,0.241
12.0,2605.0,3.0,50.0,50.0,0.985,0.985,0.0,0.985,0.015000000000000013
12.0,3047.0,3.0,37.0,37.0,0.983,0.983,0.0,0.983,0.017000000000000015
12.0,3707.0,3.0,111.0,111.0,0.708,0.708,0.0,0.708,0.29200000000000004
12.0,2981.0,3.0,71.0,71.0,0.914,0.914,0.0,0.914,0.08599999999999997
12.0,3149.0,3.0,117.0,117.0,0.37,0.37,0.0,0.37,0.63
13.0,6463.0,3.0,82.0,82.0,0.582,0.582,0.0,0.582,0.41800000000000004
13.0,7729.0,3.0,101.0,101.0,0.909,0.909,0.0,0.909,0.09099999999999997
13.0,7217.0,3.0,54.0,54.0,0.96,0.96,0.0,0.96,0.040000000000000036
13.0,7241.0,3.0,113.0,105.0,0.353,0.592,0.592,0.945,0.05500000000000005
13.0,6281.0,3.0,142.0,142.0,0.341,0.341,0.0,0.341,0.659
13.0,5755.0,3.0,63.0,63.0,0.745,0.745,0.0,0.745,0.255
13.0,5165.0,3.0,68.0,68.0,0.963,0.963,0.0,0.963,0.03700000000000003
13.0,5699.0,3.0,89.0,89.0,0.892,0.892,0.0,0.892,0.10799999999999998
13.0,7355.0,3.0,90.0,90.0,0.905,0.905,0.0,0.905,0.09499999999999997
13.0,4883.0,3.0,58.0,58.0,0.983,0.983,0.0,0.983,0.017000000000000015
14.0,13403.0,4.0,61.0,61.0,0.445,0.445,0.0,0.445,0.5549999999999999
14.0,15577.0,4.0,36.0,36.0,0.715,0.715,0.0,0.715,0.28500000000000003
14.0,13439.0,4.0,43.0,43.0,0.683,0.683,0.0,0.683,0.31699999999999995
14.0,15163.0,4.0,42.0,42.0,0.908,0.908,0.0,0.908,0.09199999999999997
14.0,13849.0,4.0,64.0,64.0,0.659,0.659,0.0,0.659,0.34099999999999997
14.0,14257.0,4.0,47.0,47.0,0.446,0.446,0.0,0.446,0.554
14.0,15409.0,4.0,48.0,48.0,0.772,0.772,0.0,0.772,0.22799999999999998
14.0,13271.0,4.0,25.0,25.0,0.97,0.97,0.0,0.97,0.030000000000000027
14.0,12361.0,4.0,29.0,29.0,0.953,0.953,0.0,0.953,0.04700000000000004
