Bit_length,N,Lattice_dimension,|b_op - t|^2,|vbest - t|^2,P(b_op),P(vbest),P(|vnew - t|^2 < |b_op - t|^2),P(|vnew - t|^2 <= |b_op - t|^2),P(|vnew - t|^2 > |b_op - t|^2)
8.0,185.0,3.0,65.0,65.0,0.914,0.914,0.0,0.914,0.08599999999999997
8.0,221.0,3.0,65.0,65.0,0.686,0.686,0.0,0.686,0.31399999999999995
8.0,221.0,3.0,65.0,65.0,0.71,0.71,0.0,0.71,0.29000000000000004
8.0,253.0,3.0,60.0,60.0,0.953,0.953,0.0,0.953,0.04700000000000004
8.0,201.0,3.0,49.0,49.0,0.928,0.928,0.0,0.928,0.07199999999999995
8.0,209.0,3.0,42.0,42.0,0.912,0.912,0.0,0.912,0.08799999999999997
8.0,187.0,3.0,42.0,42.0,0.926,0.926,0.0,0.926,0.07399999999999995
8.0,187.0,3.0,18.0,18.0,0.855,0.855,0.0,0.855,0.14500000000000002
8.0,205.0,3.0,108.0,105.0,0.517,0.345,0.345,0.862,0.138
8.0,215.0,3.0,70.0,70.0,0.807,0.807,0.0,0.807,0.19299999999999995
9.0,473.0,3.0,107.0,107.0,0.473,0.473,0.0,0.473,0.527
9.0,473.0,3.0,125.0,125.0,0.373,0.373,0.0,0.373,0.627
9.0,437.0,3.0,69.0,69.0,0.171,0.171,0.0,0.171,0.829
9.0,355.0,3.0,70.0,70.0,0.952,0.952,0.0,0.952,0.04800000000000004
9.0,407.0,3.0,36.0,36.0,0.971,0.971,0.0,0.971,0.029000000000000026
9.0,355.0,3.0,70.0,70.0,0.952,0.952,0.0,0.952,0.04800000000000004
9.0,415.0,3.0,25.0,25.0,0.952,0.952,0.0,0.952,0.04800000000000004
9.0,415.0,3.0,25.0,25.0,0.934,0.934,0.0,0.934,0.06599999999999995
9.0,473.0,3.0,122.0,122.0,0.445,0.445,0.0,0.445,0.5549999999999999
9.0,481.0,3.0,73.0,73.0,0.931,0.931,0.0,0.931,0.06899999999999995
10.0,1003.0,3.0,70.0,70.0,0.92,0.92,0.0,0.92,0.07999999999999996
10.0,869.0,3.0,69.0,69.0,0.651,0.651,0.0,0.651,0.349
10.0,905.0,3.0,60.0,60.0,0.948,0.948,0.0,0.948,0.052000000000000046
10.0,917.0,3.0,106.0,106.0,0.596,0.596,0.0,0.596,0.404
10.0,655.0,3.0,130.0,130.0,0.869,0.869,0.0,0.869,0.131
10.0,893.0,3.0,73.0,73.0,0.929,0.929,0.0,0.929,0.07099999999999995
10.0,959.0,3.0,66.0,66.0,0.774,0.774,0.0,0.774,0.22599999999999998
10.0,831.0,3.0,24.0,24.0,0.913,0.913,0.0,0.913,0.08699999999999997
10.0,755.0,3.0,78.0,78.0,0.81,0.81,0.0,0.81,0.18999999999999995
10.0,781.0,3.0,54.0,54.0,0.941,0.941,0.0,0.941,0.05900000000000005
11.0,1713.0,3.0,152.0,141.0,0.161,0.494,0.494,0.655,0.345
11.0,1843.0,3.0,99.0,99.0,0.758,0.758,0.0,0.758,0.242
11.0,1865.0,3.0,36.0,36.0,0.93,0.93,0.0,0.93,0.06999999999999995
11.0,1967.0,3.0,134.0,111.0,0.133,0.313,0.313,0.446,0.554
11.0,1633.0,3.0,82.0,82.0,0.93,0.93,0.0,0.93,0.06999999999999995
11.0,1703.0,3.0,103.0,103.0,0.877,0.877,0.0,0.877,0.123
11.0,1821.0,3.0,50.0,50.0,0.924,0.924,0.0,0.924,0.07599999999999996
11.0,1927.0,3.0,85.0,85.0,0.77,0.77,0.0,0.77,0.22999999999999998
11.0,1507.0,3.0,53.0,53.0,0.929,0.929,0.0,0.929,0.07099999999999995
11.0,1441.0,3.0,62.0,62.0,0.862,0.862,0.0,0.862,0.138
12.0,3901.0,3.0,45.0,45.0,0.947,0.947,0.0,0.947,0.05300000000000005
12.0,3397.0,3.0,67.0,67.0,0.956,0.956,0.0,0.956,0.04400000000000004
12.0,2855.0,3.0,98.0,98.0,0.596,0.596,0.0,0.596,0.404
12.0,2831.0,3.0,73.0,73.0,0.936,0.936,0.0,0.936,0.06399999999999995
12.0,2893.0,3.0,78.0,78.0,0.633,0.633,0.0,0.633,0.367
12.0,2605.0,3.0,50.0,50.0,0.893,0.893,0.0,0.893,0.10699999999999998
12.0,3047.0,3.0,37.0,37.0,0.948,0.948,0.0,0.948,0.052000000000000046
12.0,3707.0,3.0,111.0,111.0,0.694,0.694,0.0,0.694,0.30600000000000005
12.0,2981.0,3.0,71.0,71.0,0.878,0.878,0.0,0.878,0.122
12.0,3149.0,3.0,117.0,117.0,0.287,0.287,0.0,0.287,0.7130000000000001
13.0,6463.0,3.0,82.0,82.0,0.53,0.53,0.0,0.53,0.47
13.0,7729.0,3.0,101.0,101.0,0.833,0.833,0.0,0.833,0.16700000000000004
13.0,7217.0,3.0,54.0,54.0,0.885,0.885,0.0,0.885,0.11499999999999999
13.0,7241.0,3.0,113.0,105.0,0.374,0.492,0.492,0.866,0.134
13.0,6281.0,3.0,142.0,142.0,0.358,0.358,0.0,0.358,0.642
13.0,5755.0,3.0,63.0,63.0,0.681,0.681,0.0,0.681,0.31899999999999995
13.0,5165.0,3.0,68.0,68.0,0.956,0.956,0.0,0.956,0.04400000000000004
13.0,5699.0,3.0,89.0,89.0,0.89,0.89,0.0,0.89,0.10999999999999999
13.0,7355.0,3.0,90.0,90.0,0.908,0.908,0.0,0.908,0.09199999999999997
13.0,4883.0,3.0,58.0,58.0,0.942,0.942,0.0,0.942,0.05800000000000005
14.0,13403.0,4.0,61.0,61.0,0.384,0.384,0.0,0.384,0.616
14.0,15577.0,4.0,36.0,36.0,0.81,0.81,0.0,0.81,0.18999999999999995
14.0,13439.0,4.0,43.0,43.0,0.782,0.782,0.0,0.782,0.21799999999999997
14.0,15163.0,4.0,42.0,42.0,0.938,0.938,0.0,0.938,0.062000000000000055
14.0,13849.0,4.0,64.0,64.0,0.641,0.641,0.0,0.641,0.359
14.0,14257.0,4.0,47.0,47.0,0.462,0.462,0.0,0.462,0.538
14.0,15409.0,4.0,48.0,48.0,0.714,0.714,0.0,0.714,0.28600000000000003
14.0,13271.0,4.0,25.0,25.0,0.936,0.936,0.0,0.936,0.06399999999999995
14.0,12361.0,4.0,29.0,29.0,0.951,0.951,0.0,0.951,0.049000000000000044
14.0,13057.0,4.0,37.0,37.0,0.798,0.798,0.0,0.798,0.20199999999999996
15.0,23713.0,4.0,74.0,74.0,0.856,0.856,0.0,0.856,0.14400000000000002
15.0,30361.0,4.0,37.0,37.0,0.855,0.855,0.0,0.855,0.14500000000000002
15.0,30901.0,4.0,46.0,46.0,0.794,0.794,0.0,0.794,0.20599999999999996
15.0,30749.0,4.0,46.0,46.0,0.69,0.69,0.0,0.69,0.31000000000000005
15.0,23389.0,4.0,41.0,41.0,0.912,0.912,0.0,0.912,0.08799999999999997
15.0,24991.0,4.0,38.0,38.0,0.96,0.96,0.0,0.96,0.040000000000000036
15.0,30365.0,4.0,81.0,79.0,0.314,0.207,0.207,0.521,0.479
15.0,32659.0,4.0,43.0,43.0,0.623,0.623,0.0,0.623,0.377
15.0,24887.0,4.0,56.0,56.0,0.521,0.521,0.0,0.521,0.479
15.0,27859.0,4.0,85.0,53.0,0.064,0.683,0.8780000000000001,0.9420000000000002,0.05799999999999983
16.0,41857.0,4.0,61.0,61.0,0.648,0.648,0.0,0.648,0.352
16.0,64259.0,4.0,50.0,50.0,0.896,0.896,0.0,0.896,0.10399999999999998
16.0,58159.0,4.0,81.0,66.0,0.306,0.205,0.205,0.511,0.489
16.0,55613.0,4.0,68.0,68.0,0.659,0.659,0.0,0.659,0.34099999999999997
16.0,60349.0,4.0,58.0,58.0,0.569,0.569,0.0,0.569,0.43100000000000005
16.0,63461.0,4.0,69.0,69.0,0.705,0.705,0.0,0.705,0.29500000000000004
16.0,57857.0,4.0,81.0,67.0,0.231,0.739,0.739,0.97,0.030000000000000027
16.0,43489.0,4.0,98.0,84.0,0.031,0.223,0.8469999999999999,0.8779999999999999,0.12200000000000011
16.0,39257.0,4.0,28.0,28.0,0.986,0.986,0.0,0.986,0.014000000000000012
16.0,62261.0,4.0,85.0,85.0,0.753,0.753,0.0,0.753,0.247
17.0,115519.0,4.0,71.0,71.0,0.725,0.725,0.0,0.725,0.275
17.0,128839.0,4.0,53.0,53.0,0.689,0.689,0.0,0.689,0.31100000000000005
17.0,125323.0,4.0,76.0,76.0,0.409,0.409,0.0,0.409,0.591
17.0,97957.0,4.0,42.0,42.0,0.816,0.816,0.0,0.816,0.18400000000000005
17.0,82807.0,4.0,54.0,54.0,0.517,0.517,0.0,0.517,0.483
17.0,128963.0,4.0,55.0,55.0,0.906,0.906,0.0,0.906,0.09399999999999997
17.0,109009.0,4.0,92.0,85.0,0.228,0.6,0.6,0.828,0.17200000000000004
17.0,110053.0,4.0,34.0,34.0,0.928,0.928,0.0,0.928,0.07199999999999995
17.0,128641.0,4.0,74.0,74.0,0.291,0.291,0.0,0.291,0.7090000000000001
17.0,107297.0,4.0,60.0,60.0,0.742,0.742,0.0,0.742,0.258
18.0,178331.0,4.0,60.0,60.0,0.858,0.858,0.0,0.858,0.14200000000000002
18.0,186497.0,4.0,87.0,87.0,0.328,0.328,0.0,0.328,0.6719999999999999
18.0,258547.0,4.0,62.0,62.0,0.811,0.811,0.0,0.811,0.18899999999999995
18.0,246823.0,4.0,67.0,67.0,0.911,0.911,0.0,0.911,0.08899999999999997
18.0,174373.0,4.0,78.0,78.0,0.696,0.696,0.0,0.696,0.30400000000000005
18.0,166211.0,4.0,49.0,49.0,0.724,0.724,0.0,0.724,0.276
18.0,242587.0,4.0,77.0,77.0,0.118,0.118,0.0,0.118,0.882
18.0,166241.0,4.0,87.0,86.0,0.349,0.235,0.235,0.584,0.41600000000000004
18.0,159517.0,4.0,69.0,69.0,0.403,0.403,0.0,0.403,0.597
18.0,214957.0,4.0,68.0,68.0,0.806,0.806,0.0,0.806,0.19399999999999995
19.0,515303.0,4.0,71.0,71.0,0.835,0.835,0.0,0.835,0.16500000000000004
19.0,440861.0,4.0,50.0,50.0,0.742,0.742,0.0,0.742,0.258
19.0,483919.0,4.0,88.0,78.0,0.426,0.542,0.542,0.968,0.03200000000000003
19.0,406639.0,4.0,55.0,55.0,0.95,0.95,0.0,0.95,0.050000000000000044
19.0,297763.0,4.0,74.0,73.0,0.752,0.214,0.214,0.966,0.03400000000000003
19.0,441809.0,4.0,49.0,49.0,0.869,0.869,0.0,0.869,0.131
19.0,391271.0,4.0,62.0,62.0,0.615,0.615,0.0,0.615,0.385
19.0,382817.0,4.0,69.0,69.0,0.54,0.54,0.0,0.54,0.45999999999999996
19.0,421543.0,4.0,57.0,57.0,0.769,0.769,0.0,0.769,0.23099999999999998
19.0,444679.0,4.0,87.0,87.0,0.724,0.724,0.0,0.724,0.276
20.0,927053.0,5.0,42.0,42.0,0.205,0.205,0.0,0.205,0.795
20.0,998923.0,5.0,27.0,27.0,0.827,0.827,0.0,0.827,0.17300000000000004
20.0,951931.0,5.0,45.0,45.0,0.949,0.949,0.0,0.949,0.051000000000000045
20.0,884911.0,5.0,44.0,44.0,0.73,0.73,0.0,0.73,0.27
20.0,687059.0,5.0,58.0,58.0,0.421,0.421,0.0,0.421,0.579
20.0,926267.0,5.0,34.0,34.0,0.902,0.902,0.0,0.902,0.09799999999999998
20.0,827257.0,5.0,41.0,41.0,0.707,0.707,0.0,0.707,0.29300000000000004
20.0,755323.0,5.0,46.0,46.0,0.48,0.48,0.0,0.48,0.52
20.0,1006001.0,5.0,56.0,56.0,0.608,0.608,0.0,0.608,0.392
20.0,770689.0,5.0,38.0,38.0,0.582,0.582,0.0,0.582,0.41800000000000004
21.0,1763599.0,5.0,73.0,59.0,0.278,0.354,0.495,0.773,0.22699999999999998
21.0,1350241.0,5.0,66.0,66.0,0.71,0.71,0.0,0.71,0.29000000000000004
21.0,1712699.0,5.0,71.0,62.0,0.166,0.403,0.403,0.5690000000000001,0.43099999999999994
21.0,1721303.0,5.0,58.0,58.0,0.747,0.747,0.0,0.747,0.253
21.0,1658563.0,5.0,57.0,57.0,0.542,0.542,0.0,0.542,0.45799999999999996
21.0,1374799.0,5.0,50.0,48.0,0.281,0.394,0.394,0.675,0.32499999999999996
21.0,1991629.0,5.0,42.0,42.0,0.795,0.795,0.0,0.795,0.20499999999999996
21.0,1726559.0,5.0,43.0,43.0,0.904,0.904,0.0,0.904,0.09599999999999997
21.0,1599641.0,5.0,29.0,29.0,0.865,0.865,0.0,0.865,0.135
21.0,1518371.0,5.0,73.0,73.0,0.571,0.571,0.0,0.571,0.42900000000000005
22.0,3354487.0,5.0,43.0,43.0,0.776,0.776,0.0,0.776,0.22399999999999998
22.0,2596801.0,5.0,50.0,50.0,0.743,0.743,0.0,0.743,0.257
22.0,2883407.0,5.0,55.0,55.0,0.486,0.486,0.0,0.486,0.514
22.0,3395731.0,5.0,70.0,70.0,0.711,0.711,0.0,0.711,0.28900000000000003
22.0,3925963.0,5.0,61.0,61.0,0.871,0.871,0.0,0.871,0.129
22.0,2731451.0,5.0,94.0,90.0,0.052,0.47700000000000004,0.7669999999999999,0.819,0.18100000000000005
22.0,3106907.0,5.0,50.0,50.0,0.763,0.763,0.0,0.763,0.237
22.0,3176123.0,5.0,93.0,91.0,0.209,0.355,0.45199999999999996,0.6609999999999999,0.3390000000000001
22.0,2667671.0,5.0,64.0,58.0,0.07,0.6,0.6,0.6699999999999999,0.33000000000000007
22.0,3234899.0,5.0,67.0,60.0,0.332,0.42,0.42,0.752,0.248
23.0,6893287.0,5.0,66.0,66.0,0.859,0.859,0.0,0.859,0.14100000000000001
23.0,8126809.0,5.0,46.0,46.0,0.637,0.637,0.0,0.637,0.363
23.0,5643343.0,5.0,51.0,51.0,0.825,0.825,0.0,0.825,0.17500000000000004
23.0,5284519.0,5.0,46.0,46.0,0.699,0.699,0.0,0.699,0.30100000000000005
23.0,7125233.0,5.0,91.0,89.0,0.313,0.329,0.329,0.642,0.358
23.0,5626331.0,5.0,62.0,62.0,0.611,0.611,0.0,0.611,0.389
23.0,5572213.0,5.0,74.0,59.0,0.21,0.467,0.467,0.677,0.32299999999999995
23.0,6245461.0,5.0,51.0,51.0,0.429,0.429,0.0,0.429,0.571
23.0,7436563.0,5.0,69.0,69.0,0.781,0.781,0.0,0.781,0.21899999999999997
23.0,6807041.0,5.0,66.0,63.0,0.285,0.641,0.641,0.9259999999999999,0.07400000000000007
24.0,16027087.0,5.0,70.0,70.0,0.544,0.544,0.0,0.544,0.45599999999999996
24.0,15007451.0,5.0,52.0,52.0,0.913,0.913,0.0,0.913,0.08699999999999997
24.0,11831819.0,5.0,70.0,70.0,0.443,0.443,0.0,0.443,0.5569999999999999
24.0,16669699.0,5.0,47.0,47.0,0.886,0.886,0.0,0.886,0.11399999999999999
