Bit_length,N,Lattice_dimension,|b_op - t|^2,|vbest - t|^2,P(b_op),P(vbest),P(|vnew - t|^2 < |b_op - t|^2),P(|vnew - t|^2 <= |b_op - t|^2),P(|vnew - t|^2 > |b_op - t|^2)
9.0,407.0,3.0,33.0,33.0,0.933,0.933,0.0,0.933,0.06699999999999995
9.0,511.0,3.0,82.0,82.0,0.62,0.62,0.0,0.62,0.38
9.0,451.0,3.0,16.0,16.0,0.966,0.966,0.0,0.966,0.03400000000000003
9.0,469.0,3.0,28.0,28.0,0.775,0.775,0.0,0.775,0.22499999999999998
9.0,437.0,3.0,102.0,102.0,0.699,0.699,0.0,0.699,0.30100000000000005
9.0,355.0,3.0,70.0,70.0,0.444,0.444,0.0,0.444,0.556
9.0,355.0,3.0,70.0,70.0,0.423,0.423,0.0,0.423,0.577
9.0,501.0,3.0,56.0,56.0,0.932,0.932,0.0,0.932,0.06799999999999995
9.0,473.0,3.0,122.0,122.0,0.46,0.46,0.0,0.46,0.54
9.0,473.0,3.0,125.0,125.0,0.262,0.262,0.0,0.262,0.738
9.0,493.0,3.0,125.0,125.0,0.91,0.91,0.0,0.91,0.08999999999999997
9.0,415.0,3.0,70.0,70.0,0.347,0.347,0.0,0.347,0.653
9.0,451.0,3.0,25.0,25.0,0.951,0.951,0.0,0.951,0.049000000000000044
9.0,411.0,3.0,142.0,129.0,0.367,0.548,0.548,0.915,0.08499999999999996
9.0,355.0,3.0,117.0,117.0,0.355,0.355,0.0,0.355,0.645
9.0,489.0,3.0,45.0,45.0,0.947,0.947,0.0,0.947,0.05300000000000005
9.0,473.0,3.0,122.0,122.0,0.412,0.412,0.0,0.412,0.5880000000000001
9.0,493.0,3.0,125.0,125.0,0.91,0.91,0.0,0.91,0.08999999999999997
9.0,453.0,3.0,61.0,61.0,0.925,0.925,0.0,0.925,0.07499999999999996
9.0,365.0,3.0,41.0,41.0,0.664,0.664,0.0,0.664,0.33599999999999997
10.0,1007.0,3.0,105.0,99.0,0.518,0.439,0.439,0.9570000000000001,0.04299999999999993
10.0,815.0,3.0,46.0,46.0,0.941,0.941,0.0,0.941,0.05900000000000005
10.0,893.0,3.0,73.0,73.0,0.842,0.842,0.0,0.842,0.15800000000000003
10.0,655.0,3.0,94.0,94.0,0.539,0.539,0.0,0.539,0.46099999999999997
10.0,755.0,3.0,78.0,78.0,0.911,0.911,0.0,0.911,0.08899999999999997
10.0,737.0,3.0,117.0,117.0,0.534,0.534,0.0,0.534,0.46599999999999997
10.0,933.0,3.0,82.0,82.0,0.435,0.435,0.0,0.435,0.565
10.0,895.0,3.0,49.0,49.0,0.936,0.936,0.0,0.936,0.06399999999999995
10.0,655.0,3.0,125.0,94.0,0.139,0.283,0.283,0.422,0.5780000000000001
10.0,943.0,3.0,70.0,70.0,0.972,0.972,0.0,0.972,0.028000000000000025
10.0,703.0,3.0,56.0,56.0,0.822,0.822,0.0,0.822,0.17800000000000005
10.0,815.0,3.0,46.0,46.0,0.923,0.923,0.0,0.923,0.07699999999999996
10.0,835.0,3.0,85.0,85.0,0.748,0.748,0.0,0.748,0.252
10.0,799.0,3.0,41.0,41.0,0.562,0.562,0.0,0.562,0.43799999999999994
10.0,695.0,3.0,58.0,58.0,0.877,0.877,0.0,0.877,0.123
10.0,895.0,3.0,49.0,49.0,0.81,0.81,0.0,0.81,0.18999999999999995
10.0,785.0,3.0,78.0,78.0,0.947,0.947,0.0,0.947,0.05300000000000005
10.0,703.0,3.0,75.0,75.0,0.268,0.268,0.0,0.268,0.732
10.0,731.0,3.0,77.0,77.0,0.763,0.763,0.0,0.763,0.237
10.0,905.0,3.0,60.0,60.0,0.904,0.904,0.0,0.904,0.09599999999999997
11.0,2019.0,3.0,48.0,48.0,0.831,0.831,0.0,0.831,0.16900000000000004
11.0,1909.0,3.0,79.0,79.0,0.896,0.896,0.0,0.896,0.10399999999999998
11.0,1415.0,3.0,121.0,105.0,0.564,0.27,0.27,0.834,0.16600000000000004
11.0,1315.0,3.0,69.0,69.0,0.27,0.27,0.0,0.27,0.73
