Bit_length,N,Lattice_dimension,|b_op - t|^2,|vbest - t|^2,P(b_op),P(vbest),P(|vnew - t|^2 < |b_op - t|^2),P(|vnew - t|^2 <= |b_op - t|^2),P(|vnew - t|^2 > |b_op - t|^2)
9.0,365.0,3.0,38.0,38.0,0.666,0.666,0.0,0.666,0.33399999999999996
9.0,489.0,3.0,42.0,42.0,0.974,0.974,0.0,0.974,0.026000000000000023
9.0,365.0,3.0,38.0,38.0,0.687,0.687,0.0,0.687,0.31299999999999994
9.0,485.0,3.0,86.0,86.0,0.951,0.951,0.0,0.951,0.049000000000000044
9.0,395.0,3.0,99.0,99.0,0.537,0.537,0.0,0.537,0.46299999999999997
9.0,365.0,3.0,93.0,93.0,0.856,0.856,0.0,0.856,0.14400000000000002
9.0,411.0,3.0,142.0,142.0,0.75,0.75,0.0,0.75,0.25
9.0,335.0,3.0,90.0,90.0,0.515,0.515,0.0,0.515,0.485
9.0,489.0,3.0,42.0,42.0,0.975,0.975,0.0,0.975,0.025000000000000022
9.0,451.0,3.0,25.0,25.0,0.992,0.992,0.0,0.992,0.008000000000000007
9.0,415.0,3.0,25.0,25.0,0.997,0.997,0.0,0.997,0.0030000000000000027
9.0,451.0,3.0,25.0,25.0,0.992,0.992,0.0,0.992,0.008000000000000007
9.0,407.0,3.0,33.0,33.0,0.996,0.996,0.0,0.996,0.0040000000000000036
9.0,497.0,3.0,41.0,41.0,0.968,0.968,0.0,0.968,0.03200000000000003
9.0,505.0,3.0,81.0,81.0,0.975,0.975,0.0,0.975,0.025000000000000022
9.0,505.0,3.0,45.0,45.0,0.983,0.983,0.0,0.983,0.017000000000000015
9.0,505.0,3.0,81.0,81.0,0.976,0.976,0.0,0.976,0.02400000000000002
9.0,451.0,3.0,25.0,25.0,0.994,0.994,0.0,0.994,0.006000000000000005
9.0,451.0,3.0,16.0,16.0,0.993,0.993,0.0,0.993,0.007000000000000006
9.0,473.0,3.0,107.0,107.0,0.369,0.369,0.0,0.369,0.631
9.0,481.0,3.0,73.0,73.0,0.957,0.957,0.0,0.957,0.04300000000000004
9.0,471.0,3.0,60.0,60.0,0.994,0.994,0.0,0.994,0.006000000000000005
9.0,493.0,3.0,98.0,98.0,0.519,0.519,0.0,0.519,0.481
9.0,453.0,3.0,70.0,70.0,0.963,0.963,0.0,0.963,0.03700000000000003
9.0,473.0,3.0,122.0,122.0,0.474,0.474,0.0,0.474,0.526
9.0,417.0,3.0,30.0,30.0,0.993,0.993,0.0,0.993,0.007000000000000006
9.0,391.0,3.0,70.0,70.0,0.64,0.64,0.0,0.64,0.36
9.0,453.0,3.0,70.0,70.0,0.969,0.969,0.0,0.969,0.031000000000000028
9.0,473.0,3.0,122.0,122.0,0.497,0.497,0.0,0.497,0.503
9.0,481.0,3.0,73.0,73.0,0.973,0.973,0.0,0.973,0.027000000000000024
9.0,473.0,3.0,125.0,125.0,0.356,0.356,0.0,0.356,0.644
9.0,407.0,3.0,36.0,36.0,0.992,0.992,0.0,0.992,0.008000000000000007
9.0,469.0,3.0,73.0,73.0,0.57,0.57,0.0,0.57,0.43000000000000005
9.0,411.0,3.0,81.0,81.0,0.607,0.607,0.0,0.607,0.393
9.0,447.0,3.0,57.0,57.0,0.944,0.944,0.0,0.944,0.05600000000000005
10.0,959.0,3.0,41.0,41.0,0.968,0.968,0.0,0.968,0.03200000000000003
10.0,895.0,3.0,49.0,49.0,0.985,0.985,0.0,0.985,0.015000000000000013
10.0,995.0,3.0,27.0,27.0,0.991,0.991,0.0,0.991,0.009000000000000008
10.0,923.0,3.0,71.0,71.0,0.937,0.937,0.0,0.937,0.06299999999999994
10.0,871.0,3.0,93.0,93.0,0.617,0.617,0.0,0.617,0.383
10.0,913.0,3.0,53.0,53.0,0.996,0.996,0.0,0.996,0.0040000000000000036
10.0,817.0,3.0,127.0,127.0,0.471,0.471,0.0,0.471,0.529
10.0,895.0,3.0,49.0,49.0,0.989,0.989,0.0,0.989,0.01100000000000001
10.0,901.0,3.0,28.0,28.0,0.988,0.988,0.0,0.988,0.01200000000000001
10.0,913.0,3.0,53.0,53.0,0.998,0.998,0.0,0.998,0.0020000000000000018
10.0,745.0,3.0,50.0,50.0,0.977,0.977,0.0,0.977,0.02300000000000002
10.0,913.0,3.0,44.0,44.0,0.987,0.987,0.0,0.987,0.013000000000000012
10.0,785.0,3.0,90.0,90.0,0.94,0.94,0.0,0.94,0.06000000000000005
10.0,803.0,3.0,54.0,54.0,0.964,0.964,0.0,0.964,0.03600000000000003
10.0,731.0,3.0,36.0,36.0,0.827,0.827,0.0,0.827,0.17300000000000004
10.0,923.0,3.0,71.0,71.0,0.995,0.995,0.0,0.995,0.0050000000000000044
10.0,781.0,3.0,33.0,33.0,0.986,0.986,0.0,0.986,0.014000000000000012
10.0,835.0,3.0,85.0,85.0,0.868,0.868,0.0,0.868,0.132
10.0,949.0,3.0,138.0,138.0,0.794,0.794,0.0,0.794,0.20599999999999996
10.0,755.0,3.0,78.0,78.0,0.918,0.918,0.0,0.918,0.08199999999999996
10.0,737.0,3.0,99.0,99.0,0.532,0.532,0.0,0.532,0.46799999999999997
10.0,985.0,3.0,133.0,133.0,0.982,0.982,0.0,0.982,0.018000000000000016
10.0,893.0,3.0,73.0,73.0,0.924,0.924,0.0,0.924,0.07599999999999996
10.0,923.0,3.0,71.0,71.0,0.932,0.932,0.0,0.932,0.06799999999999995
10.0,939.0,3.0,30.0,30.0,0.981,0.981,0.0,0.981,0.019000000000000017
10.0,695.0,3.0,49.0,49.0,0.858,0.858,0.0,0.858,0.14200000000000002
10.0,831.0,3.0,69.0,69.0,0.83,0.83,0.0,0.83,0.17000000000000004
10.0,895.0,3.0,49.0,49.0,0.992,0.992,0.0,0.992,0.008000000000000007
10.0,771.0,3.0,84.0,84.0,0.709,0.709,0.0,0.709,0.29100000000000004
10.0,917.0,3.0,69.0,69.0,0.874,0.874,0.0,0.874,0.126
10.0,815.0,3.0,91.0,91.0,0.562,0.562,0.0,0.562,0.43799999999999994
10.0,779.0,3.0,42.0,42.0,0.91,0.91,0.0,0.91,0.08999999999999997
10.0,685.0,3.0,70.0,70.0,0.962,0.962,0.0,0.962,0.038000000000000034
10.0,789.0,3.0,101.0,101.0,0.294,0.294,0.0,0.294,0.706
10.0,913.0,3.0,53.0,53.0,0.997,0.997,0.0,0.997,0.0030000000000000027
11.0,1793.0,3.0,53.0,53.0,0.98,0.98,0.0,0.98,0.020000000000000018
11.0,1959.0,3.0,70.0,70.0,0.996,0.996,0.0,0.996,0.0040000000000000036
11.0,1739.0,3.0,77.0,77.0,0.891,0.891,0.0,0.891,0.10899999999999999
11.0,1415.0,3.0,85.0,85.0,0.939,0.939,0.0,0.939,0.061000000000000054
11.0,1207.0,3.0,73.0,73.0,0.977,0.977,0.0,0.977,0.02300000000000002
11.0,1507.0,3.0,62.0,62.0,0.985,0.985,0.0,0.985,0.015000000000000013
11.0,1893.0,3.0,93.0,93.0,0.905,0.905,0.0,0.905,0.09499999999999997
11.0,1691.0,3.0,26.0,26.0,0.963,0.963,0.0,0.963,0.03700000000000003
11.0,1835.0,3.0,66.0,66.0,0.949,0.949,0.0,0.949,0.051000000000000045
11.0,2019.0,3.0,84.0,84.0,0.966,0.966,0.0,0.966,0.03400000000000003
11.0,1285.0,3.0,113.0,104.0,0.476,0.446,0.446,0.9219999999999999,0.07800000000000007
11.0,1943.0,3.0,38.0,38.0,0.997,0.997,0.0,0.997,0.0030000000000000027
