Bit_length,N,Lattice_dimension,|b_op - t|^2,|vbest - t|^2,P(b_op),P(vbest),P(|vnew - t|^2 < |b_op - t|^2),P(|vnew - t|^2 <= |b_op - t|^2),P(|vnew - t|^2 > |b_op - t|^2)
9.0,407.0,3.0,198.0,198.0,0.68,0.68,0.0,0.68,0.31999999999999995
9.0,511.0,3.0,306.0,306.0,0.658,0.658,0.0,0.658,0.34199999999999997
9.0,451.0,3.0,381.0,381.0,0.792,0.792,0.0,0.792,0.20799999999999996
9.0,469.0,3.0,60.0,60.0,0.919,0.919,0.0,0.919,0.08099999999999996
9.0,437.0,3.0,131.0,131.0,0.752,0.752,0.0,0.752,0.248
9.0,355.0,3.0,213.0,213.0,0.832,0.832,0.0,0.832,0.16800000000000004
9.0,355.0,3.0,213.0,213.0,0.632,0.632,0.0,0.632,0.368
9.0,501.0,3.0,466.0,466.0,0.53,0.53,0.0,0.53,0.47
9.0,473.0,3.0,278.0,278.0,0.853,0.853,0.0,0.853,0.14700000000000002
9.0,473.0,3.0,278.0,278.0,0.853,0.853,0.0,0.853,0.14700000000000002
9.0,493.0,3.0,285.0,285.0,0.859,0.859,0.0,0.859,0.14100000000000001
9.0,415.0,3.0,181.0,181.0,0.457,0.457,0.0,0.457,0.5429999999999999
9.0,451.0,3.0,619.0,588.0,0.663,0.19,0.19,0.853,0.14700000000000002
9.0,411.0,3.0,231.0,231.0,0.603,0.603,0.0,0.603,0.397
9.0,355.0,3.0,213.0,213.0,0.62,0.62,0.0,0.62,0.38
9.0,489.0,3.0,506.0,361.0,0.235,0.404,0.404,0.639,0.361
9.0,473.0,3.0,278.0,278.0,0.876,0.876,0.0,0.876,0.124
9.0,493.0,3.0,285.0,285.0,0.864,0.864,0.0,0.864,0.136
9.0,453.0,3.0,330.0,330.0,0.598,0.598,0.0,0.598,0.402
9.0,365.0,3.0,233.0,233.0,0.501,0.501,0.0,0.501,0.499
10.0,1007.0,3.0,206.0,206.0,0.825,0.825,0.0,0.825,0.17500000000000004
10.0,815.0,3.0,303.0,303.0,0.788,0.788,0.0,0.788,0.21199999999999997
10.0,893.0,3.0,281.0,281.0,0.888,0.888,0.0,0.888,0.11199999999999999
10.0,655.0,3.0,200.0,200.0,0.672,0.672,0.0,0.672,0.32799999999999996
10.0,755.0,3.0,414.0,414.0,0.335,0.335,0.0,0.335,0.665
10.0,737.0,3.0,142.0,142.0,0.827,0.827,0.0,0.827,0.17300000000000004
10.0,933.0,3.0,141.0,141.0,0.617,0.617,0.0,0.617,0.383
10.0,895.0,3.0,213.0,213.0,0.829,0.829,0.0,0.829,0.17100000000000004
10.0,655.0,3.0,212.0,212.0,0.723,0.723,0.0,0.723,0.277
10.0,943.0,3.0,437.0,437.0,0.488,0.488,0.0,0.488,0.512
10.0,703.0,3.0,78.0,78.0,0.463,0.463,0.0,0.463,0.5369999999999999
10.0,815.0,3.0,447.0,447.0,0.487,0.487,0.0,0.487,0.513
10.0,835.0,3.0,517.0,517.0,0.519,0.519,0.0,0.519,0.481
10.0,799.0,3.0,185.0,185.0,0.866,0.866,0.0,0.866,0.134
10.0,695.0,3.0,205.0,205.0,0.603,0.603,0.0,0.603,0.397
10.0,895.0,3.0,357.0,357.0,0.462,0.462,0.0,0.462,0.538
10.0,785.0,3.0,286.0,286.0,0.577,0.577,0.0,0.577,0.42300000000000004
