Bit_length,N,Lattice_dimension,|b_op - t|^2,|vbest - t|^2,P(b_op),P(vbest),P(|vnew - t|^2 < |b_op - t|^2),P(|vnew - t|^2 <= |b_op - t|^2),P(|vnew - t|^2 > |b_op - t|^2)
8.0,185.0,3.0,65.0,65.0,0.936,0.936,0.0,0.936,0.06399999999999995
8.0,221.0,3.0,65.0,65.0,0.586,0.586,0.0,0.586,0.41400000000000003
8.0,221.0,3.0,86.0,86.0,0.684,0.684,0.0,0.684,0.31599999999999995
8.0,253.0,3.0,60.0,60.0,0.954,0.954,0.0,0.954,0.04600000000000004
8.0,201.0,3.0,61.0,61.0,0.819,0.819,0.0,0.819,0.18100000000000005
8.0,209.0,3.0,42.0,42.0,0.9,0.9,0.0,0.9,0.09999999999999998
8.0,187.0,3.0,18.0,18.0,0.91,0.91,0.0,0.91,0.08999999999999997
8.0,187.0,3.0,18.0,18.0,0.929,0.929,0.0,0.929,0.07099999999999995
8.0,205.0,3.0,142.0,115.0,0.246,0.72,0.72,0.966,0.03400000000000003
8.0,215.0,3.0,70.0,70.0,0.909,0.909,0.0,0.909,0.09099999999999997
9.0,473.0,3.0,122.0,122.0,0.434,0.434,0.0,0.434,0.5660000000000001
9.0,473.0,3.0,107.0,107.0,0.255,0.255,0.0,0.255,0.745
9.0,437.0,3.0,102.0,102.0,0.742,0.742,0.0,0.742,0.258
9.0,355.0,3.0,70.0,70.0,0.976,0.976,0.0,0.976,0.02400000000000002
9.0,407.0,3.0,81.0,81.0,0.688,0.688,0.0,0.688,0.31200000000000006
9.0,355.0,3.0,70.0,70.0,0.392,0.392,0.0,0.392,0.608
9.0,415.0,3.0,25.0,25.0,0.962,0.962,0.0,0.962,0.038000000000000034
9.0,415.0,3.0,70.0,70.0,0.542,0.542,0.0,0.542,0.45799999999999996
9.0,473.0,3.0,107.0,107.0,0.263,0.263,0.0,0.263,0.737
9.0,481.0,3.0,73.0,73.0,0.796,0.796,0.0,0.796,0.20399999999999996
10.0,1003.0,3.0,43.0,43.0,0.92,0.92,0.0,0.92,0.07999999999999996
10.0,869.0,3.0,69.0,69.0,0.691,0.691,0.0,0.691,0.30900000000000005
10.0,905.0,3.0,60.0,60.0,0.909,0.909,0.0,0.909,0.09099999999999997
10.0,917.0,3.0,106.0,106.0,0.592,0.592,0.0,0.592,0.40800000000000003
10.0,655.0,3.0,130.0,130.0,0.833,0.833,0.0,0.833,0.16700000000000004
10.0,893.0,3.0,73.0,73.0,0.786,0.786,0.0,0.786,0.21399999999999997
10.0,959.0,3.0,66.0,66.0,0.704,0.704,0.0,0.704,0.29600000000000004
10.0,831.0,3.0,69.0,69.0,0.517,0.517,0.0,0.517,0.483
10.0,755.0,3.0,102.0,99.0,0.465,0.48,0.48,0.9450000000000001,0.05499999999999994
10.0,781.0,3.0,45.0,45.0,0.883,0.883,0.0,0.883,0.11699999999999999
11.0,1713.0,3.0,152.0,141.0,0.27,0.42,0.42,0.69,0.31000000000000005
11.0,1843.0,3.0,99.0,99.0,0.765,0.765,0.0,0.765,0.235
11.0,1865.0,3.0,81.0,81.0,0.616,0.616,0.0,0.616,0.384
11.0,1967.0,3.0,134.0,111.0,0.15,0.332,0.332,0.482,0.518
