Bit_length,N,Lattice_dimension,|b_op - t|^2,|vbest - t|^2,P(b_op),P(vbest),P(|vnew - t|^2 < |b_op - t|^2),P(|vnew - t|^2 <= |b_op - t|^2),P(|vnew - t|^2 > |b_op - t|^2)
8.0,185.0,3.0,65.0,65.0,0.921,0.921,0.0,0.921,0.07899999999999996
8.0,221.0,3.0,50.0,50.0,0.826,0.826,0.0,0.826,0.17400000000000004
8.0,221.0,3.0,86.0,86.0,0.617,0.617,0.0,0.617,0.383
8.0,253.0,3.0,45.0,45.0,0.85,0.85,0.0,0.85,0.15000000000000002
8.0,201.0,3.0,76.0,76.0,0.762,0.762,0.0,0.762,0.238
8.0,209.0,3.0,42.0,42.0,0.834,0.834,0.0,0.834,0.16600000000000004
8.0,187.0,3.0,18.0,18.0,0.852,0.852,0.0,0.852,0.14800000000000002
8.0,187.0,3.0,42.0,42.0,0.645,0.645,0.0,0.645,0.355
8.0,205.0,3.0,108.0,105.0,0.528,0.216,0.216,0.744,0.256
8.0,215.0,3.0,70.0,70.0,0.645,0.645,0.0,0.645,0.355
9.0,473.0,3.0,125.0,125.0,0.263,0.263,0.0,0.263,0.737
9.0,473.0,3.0,125.0,125.0,0.267,0.267,0.0,0.267,0.733
9.0,437.0,3.0,69.0,69.0,0.48,0.48,0.0,0.48,0.52
9.0,355.0,3.0,117.0,117.0,0.299,0.299,0.0,0.299,0.7010000000000001
9.0,407.0,3.0,36.0,36.0,0.968,0.968,0.0,0.968,0.03200000000000003
9.0,355.0,3.0,117.0,117.0,0.321,0.321,0.0,0.321,0.679
9.0,415.0,3.0,25.0,25.0,0.904,0.904,0.0,0.904,0.09599999999999997
9.0,415.0,3.0,25.0,25.0,0.893,0.893,0.0,0.893,0.10699999999999998
9.0,473.0,3.0,122.0,122.0,0.436,0.436,0.0,0.436,0.5640000000000001
9.0,481.0,3.0,39.0,39.0,0.864,0.864,0.0,0.864,0.136
10.0,1003.0,3.0,70.0,70.0,0.856,0.856,0.0,0.856,0.14400000000000002
10.0,869.0,3.0,69.0,69.0,0.732,0.732,0.0,0.732,0.268
10.0,905.0,3.0,60.0,60.0,0.899,0.899,0.0,0.899,0.10099999999999998
10.0,917.0,3.0,69.0,69.0,0.82,0.82,0.0,0.82,0.18000000000000005
10.0,655.0,3.0,130.0,130.0,0.953,0.953,0.0,0.953,0.04700000000000004
10.0,893.0,3.0,73.0,73.0,0.747,0.747,0.0,0.747,0.253
10.0,959.0,3.0,41.0,41.0,0.815,0.815,0.0,0.815,0.18500000000000005
10.0,831.0,3.0,33.0,33.0,0.948,0.948,0.0,0.948,0.052000000000000046
10.0,755.0,3.0,78.0,78.0,0.888,0.888,0.0,0.888,0.11199999999999999
10.0,781.0,3.0,33.0,33.0,0.922,0.922,0.0,0.922,0.07799999999999996
11.0,1713.0,3.0,90.0,90.0,0.607,0.607,0.0,0.607,0.393
11.0,1843.0,3.0,108.0,108.0,0.668,0.668,0.0,0.668,0.33199999999999996
11.0,1865.0,3.0,81.0,81.0,0.419,0.419,0.0,0.419,0.581
11.0,1967.0,3.0,153.0,111.0,0.287,0.361,0.361,0.6479999999999999,0.3520000000000001
11.0,1633.0,3.0,105.0,105.0,0.679,0.679,0.0,0.679,0.32099999999999995
11.0,1703.0,3.0,103.0,103.0,0.766,0.766,0.0,0.766,0.23399999999999999
11.0,1821.0,3.0,50.0,50.0,0.956,0.956,0.0,0.956,0.04400000000000004
11.0,1927.0,3.0,79.0,79.0,0.632,0.632,0.0,0.632,0.368
11.0,1507.0,3.0,53.0,53.0,0.929,0.929,0.0,0.929,0.07099999999999995
11.0,1441.0,3.0,34.0,34.0,0.889,0.889,0.0,0.889,0.11099999999999999
12.0,3901.0,3.0,41.0,41.0,0.817,0.817,0.0,0.817,0.18300000000000005
12.0,3397.0,3.0,67.0,67.0,0.959,0.959,0.0,0.959,0.041000000000000036
12.0,2855.0,3.0,98.0,98.0,0.561,0.561,0.0,0.561,0.43899999999999995
12.0,2831.0,3.0,73.0,73.0,0.81,0.81,0.0,0.81,0.18999999999999995
12.0,2893.0,3.0,78.0,78.0,0.557,0.557,0.0,0.557,0.44299999999999995
