Bit_length,N,Lattice_dimension,|b_op - t|^2,|vbest - t|^2,P(b_op),P(vbest),P(|vnew - t|^2 < |b_op - t|^2),P(|vnew - t|^2 <= |b_op - t|^2),P(|vnew - t|^2 > |b_op - t|^2)
8.0,185.0,3.0,131.0,131.0,0.38,0.38,0.0,0.38,0.62
8.0,221.0,3.0,161.0,161.0,0.417,0.417,0.0,0.417,0.583
8.0,221.0,3.0,161.0,161.0,0.723,0.723,0.0,0.723,0.277
8.0,253.0,3.0,102.0,102.0,0.539,0.539,0.0,0.539,0.46099999999999997
8.0,201.0,3.0,306.0,306.0,0.291,0.291,0.0,0.291,0.7090000000000001
8.0,209.0,3.0,605.0,566.0,0.106,0.144,0.144,0.25,0.75
8.0,187.0,3.0,337.0,337.0,0.303,0.303,0.0,0.303,0.6970000000000001
8.0,187.0,3.0,625.0,625.0,0.578,0.578,0.0,0.578,0.42200000000000004
8.0,205.0,3.0,98.0,98.0,0.579,0.579,0.0,0.579,0.42100000000000004
8.0,215.0,3.0,433.0,433.0,0.15,0.15,0.0,0.15,0.85
9.0,473.0,3.0,445.0,445.0,0.77,0.77,0.0,0.77,0.22999999999999998
9.0,473.0,3.0,445.0,445.0,0.75,0.75,0.0,0.75,0.25
9.0,437.0,3.0,278.0,278.0,0.318,0.318,0.0,0.318,0.6819999999999999
9.0,355.0,3.0,213.0,213.0,0.914,0.914,0.0,0.914,0.08599999999999997
9.0,407.0,3.0,198.0,198.0,0.359,0.359,0.0,0.359,0.641
9.0,355.0,3.0,213.0,213.0,0.905,0.905,0.0,0.905,0.09499999999999997
9.0,415.0,3.0,181.0,181.0,0.349,0.349,0.0,0.349,0.651
9.0,415.0,3.0,181.0,181.0,0.35,0.35,0.0,0.35,0.65
9.0,473.0,3.0,305.0,305.0,0.212,0.212,0.0,0.212,0.788
9.0,481.0,3.0,534.0,534.0,0.58,0.58,0.0,0.58,0.42000000000000004
10.0,1003.0,3.0,367.0,367.0,0.412,0.412,0.0,0.412,0.5880000000000001
10.0,869.0,3.0,293.0,293.0,0.309,0.309,0.0,0.309,0.6910000000000001
10.0,905.0,3.0,197.0,197.0,0.469,0.469,0.0,0.469,0.531
10.0,917.0,3.0,342.0,342.0,0.726,0.726,0.0,0.726,0.274
10.0,655.0,3.0,212.0,212.0,0.654,0.654,0.0,0.654,0.346
10.0,893.0,3.0,281.0,281.0,0.511,0.511,0.0,0.511,0.489
10.0,959.0,3.0,90.0,90.0,0.684,0.684,0.0,0.684,0.31599999999999995
10.0,831.0,3.0,366.0,366.0,0.791,0.791,0.0,0.791,0.20899999999999996
10.0,755.0,3.0,414.0,414.0,0.237,0.237,0.0,0.237,0.763
