Bit_length,N,Lattice_dimension,|b_op - t|^2,|vbest - t|^2,P(b_op),P(vbest),P(|vnew - t|^2 < |b_op - t|^2),P(|vnew - t|^2 <= |b_op - t|^2),P(|vnew - t|^2 > |b_op - t|^2)
9.0,407.0,3.0,33.0,33.0,0.913,0.913,0.0,0.913,0.08699999999999997
9.0,511.0,3.0,82.0,82.0,0.533,0.533,0.0,0.533,0.46699999999999997
9.0,451.0,3.0,25.0,25.0,0.945,0.945,0.0,0.945,0.05500000000000005
9.0,469.0,3.0,28.0,28.0,0.857,0.857,0.0,0.857,0.14300000000000002
9.0,437.0,3.0,66.0,66.0,0.55,0.55,0.0,0.55,0.44999999999999996
9.0,355.0,3.0,70.0,70.0,0.854,0.854,0.0,0.854,0.14600000000000002
9.0,355.0,3.0,70.0,70.0,0.29,0.29,0.0,0.29,0.71
9.0,501.0,3.0,29.0,29.0,0.898,0.898,0.0,0.898,0.10199999999999998
9.0,473.0,3.0,125.0,125.0,0.268,0.268,0.0,0.268,0.732
9.0,473.0,3.0,125.0,125.0,0.261,0.261,0.0,0.261,0.739
9.0,493.0,3.0,125.0,125.0,0.851,0.851,0.0,0.851,0.14900000000000002
9.0,415.0,3.0,70.0,70.0,0.224,0.224,0.0,0.224,0.776
9.0,451.0,3.0,16.0,16.0,0.886,0.886,0.0,0.886,0.11399999999999999
9.0,411.0,3.0,81.0,81.0,0.268,0.268,0.0,0.268,0.732
9.0,355.0,3.0,70.0,70.0,0.273,0.273,0.0,0.273,0.727
9.0,489.0,3.0,45.0,45.0,0.862,0.862,0.0,0.862,0.138
9.0,473.0,3.0,125.0,125.0,0.253,0.253,0.0,0.253,0.747
9.0,493.0,3.0,125.0,125.0,0.856,0.856,0.0,0.856,0.14400000000000002
9.0,453.0,3.0,70.0,70.0,0.854,0.854,0.0,0.854,0.14600000000000002
9.0,365.0,3.0,38.0,38.0,0.403,0.403,0.0,0.403,0.597
10.0,1007.0,3.0,69.0,69.0,0.81,0.81,0.0,0.81,0.18999999999999995
10.0,815.0,3.0,91.0,91.0,0.447,0.447,0.0,0.447,0.5529999999999999
10.0,893.0,3.0,73.0,73.0,0.917,0.917,0.0,0.917,0.08299999999999996
10.0,655.0,3.0,130.0,130.0,0.931,0.931,0.0,0.931,0.06899999999999995
10.0,755.0,3.0,78.0,78.0,0.834,0.834,0.0,0.834,0.16600000000000004
10.0,737.0,3.0,78.0,78.0,0.873,0.873,0.0,0.873,0.127
10.0,933.0,3.0,37.0,37.0,0.906,0.906,0.0,0.906,0.09399999999999997
10.0,895.0,3.0,49.0,49.0,0.769,0.769,0.0,0.769,0.23099999999999998
10.0,655.0,3.0,125.0,94.0,0.185,0.307,0.307,0.492,0.508
10.0,943.0,3.0,70.0,70.0,0.778,0.778,0.0,0.778,0.22199999999999998
10.0,703.0,3.0,75.0,75.0,0.171,0.171,0.0,0.171,0.829
10.0,815.0,3.0,46.0,46.0,0.796,0.796,0.0,0.796,0.20399999999999996
10.0,835.0,3.0,49.0,49.0,0.897,0.897,0.0,0.897,0.10299999999999998
10.0,799.0,3.0,94.0,94.0,0.24,0.24,0.0,0.24,0.76
10.0,695.0,3.0,87.0,87.0,0.566,0.566,0.0,0.566,0.43400000000000005
10.0,895.0,3.0,49.0,49.0,0.805,0.805,0.0,0.805,0.19499999999999995
10.0,785.0,3.0,78.0,78.0,0.927,0.927,0.0,0.927,0.07299999999999995
10.0,703.0,3.0,41.0,41.0,0.777,0.777,0.0,0.777,0.22299999999999998
10.0,731.0,3.0,77.0,77.0,0.674,0.674,0.0,0.674,0.32599999999999996
10.0,905.0,3.0,60.0,60.0,0.872,0.872,0.0,0.872,0.128
11.0,2019.0,3.0,36.0,36.0,0.741,0.741,0.0,0.741,0.259
11.0,1909.0,3.0,79.0,79.0,0.788,0.788,0.0,0.788,0.21199999999999997
11.0,1415.0,3.0,121.0,105.0,0.738,0.15,0.15,0.888,0.11199999999999999
11.0,1315.0,3.0,66.0,66.0,0.443,0.443,0.0,0.443,0.5569999999999999
11.0,1565.0,3.0,45.0,45.0,0.789,0.789,0.0,0.789,0.21099999999999997
11.0,1349.0,3.0,27.0,27.0,0.849,0.849,0.0,0.849,0.15100000000000002
11.0,1751.0,3.0,70.0,70.0,0.435,0.435,0.0,0.435,0.565
11.0,1577.0,3.0,121.0,121.0,0.602,0.602,0.0,0.602,0.398
11.0,1241.0,3.0,42.0,42.0,0.845,0.845,0.0,0.845,0.15500000000000003
11.0,1713.0,3.0,140.0,140.0,0.595,0.595,0.0,0.595,0.405
11.0,1703.0,3.0,103.0,103.0,0.724,0.724,0.0,0.724,0.276
11.0,1763.0,3.0,73.0,73.0,0.536,0.536,0.0,0.536,0.46399999999999997
11.0,1895.0,3.0,86.0,86.0,0.706,0.706,0.0,0.706,0.29400000000000004
11.0,1807.0,3.0,45.0,45.0,0.833,0.833,0.0,0.833,0.16700000000000004
11.0,1761.0,3.0,66.0,66.0,0.659,0.659,0.0,0.659,0.34099999999999997
11.0,1799.0,3.0,29.0,29.0,0.889,0.889,0.0,0.889,0.11099999999999999
11.0,1577.0,3.0,107.0,107.0,0.27,0.27,0.0,0.27,0.73
11.0,1507.0,3.0,53.0,53.0,0.849,0.849,0.0,0.849,0.15100000000000002
11.0,1945.0,3.0,35.0,35.0,0.917,0.917,0.0,0.917,0.08299999999999996
11.0,1343.0,3.0,51.0,51.0,0.749,0.749,0.0,0.749,0.251
12.0,2489.0,3.0,36.0,36.0,0.879,0.879,0.0,0.879,0.121
12.0,2605.0,3.0,50.0,50.0,0.819,0.819,0.0,0.819,0.18100000000000005
12.0,3953.0,3.0,126.0,126.0,0.457,0.457,0.0,0.457,0.5429999999999999
12.0,2981.0,3.0,47.0,47.0,0.887,0.887,0.0,0.887,0.11299999999999999
12.0,3679.0,3.0,95.0,95.0,0.598,0.598,0.0,0.598,0.402
12.0,3287.0,3.0,125.0,125.0,0.533,0.533,0.0,0.533,0.46699999999999997
12.0,2869.0,3.0,53.0,53.0,0.823,0.823,0.0,0.823,0.17700000000000005
12.0,4043.0,3.0,28.0,28.0,0.728,0.728,0.0,0.728,0.272
12.0,3151.0,3.0,117.0,117.0,0.225,0.225,0.0,0.225,0.775
12.0,3085.0,3.0,111.0,111.0,0.502,0.502,0.0,0.502,0.498
12.0,3827.0,3.0,90.0,90.0,0.399,0.399,0.0,0.399,0.601
12.0,3349.0,3.0,85.0,85.0,0.748,0.748,0.0,0.748,0.252
12.0,3743.0,3.0,21.0,21.0,0.885,0.885,0.0,0.885,0.11499999999999999
12.0,3419.0,3.0,85.0,85.0,0.714,0.714,0.0,0.714,0.28600000000000003
12.0,3149.0,3.0,117.0,117.0,0.225,0.225,0.0,0.225,0.775
12.0,3431.0,3.0,108.0,108.0,0.517,0.517,0.0,0.517,0.483
12.0,3629.0,3.0,117.0,117.0,0.591,0.591,0.0,0.591,0.40900000000000003
12.0,2641.0,3.0,90.0,90.0,0.51,0.51,0.0,0.51,0.49
12.0,3991.0,3.0,34.0,34.0,0.777,0.777,0.0,0.777,0.22299999999999998
12.0,3071.0,3.0,102.0,102.0,0.63,0.63,0.0,0.63,0.37
13.0,7361.0,3.0,101.0,101.0,0.65,0.65,0.0,0.65,0.35
13.0,7997.0,4.0,25.0,25.0,0.425,0.425,0.0,0.425,0.575
13.0,5905.0,3.0,121.0,121.0,0.276,0.276,0.0,0.276,0.724
