Bit_length,N,Lattice_dimension,|b_op - t|^2,|vbest - t|^2,P(b_op),P(vbest),P(|vnew - t|^2 < |b_op - t|^2),P(|vnew - t|^2 <= |b_op - t|^2),P(|vnew - t|^2 > |b_op - t|^2)
8.0,185.0,3.0,131.0,131.0,0.873,0.873,0.0,0.873,0.127
8.0,221.0,3.0,161.0,161.0,0.873,0.873,0.0,0.873,0.127
8.0,221.0,3.0,434.0,434.0,0.622,0.622,0.0,0.622,0.378
8.0,253.0,3.0,66.0,66.0,0.867,0.867,0.0,0.867,0.133
8.0,201.0,3.0,306.0,306.0,0.919,0.919,0.0,0.919,0.08099999999999996
8.0,209.0,3.0,515.0,505.0,0.356,0.442,0.442,0.798,0.20199999999999996
8.0,187.0,3.0,625.0,625.0,0.487,0.487,0.0,0.487,0.513
8.0,187.0,3.0,625.0,625.0,0.49,0.49,0.0,0.49,0.51
8.0,205.0,3.0,290.0,290.0,0.483,0.483,0.0,0.483,0.517
8.0,215.0,3.0,298.0,298.0,0.544,0.544,0.0,0.544,0.45599999999999996
9.0,473.0,3.0,305.0,305.0,0.609,0.609,0.0,0.609,0.391
9.0,473.0,3.0,445.0,445.0,0.936,0.936,0.0,0.936,0.06399999999999995
9.0,437.0,3.0,134.0,134.0,0.852,0.852,0.0,0.852,0.14800000000000002
9.0,355.0,3.0,213.0,213.0,0.835,0.835,0.0,0.835,0.16500000000000004
9.0,407.0,3.0,237.0,237.0,0.93,0.93,0.0,0.93,0.06999999999999995
9.0,355.0,3.0,213.0,213.0,0.843,0.843,0.0,0.843,0.15700000000000003
9.0,415.0,3.0,181.0,181.0,0.698,0.698,0.0,0.698,0.30200000000000005
9.0,415.0,3.0,316.0,316.0,0.667,0.667,0.0,0.667,0.33299999999999996
9.0,473.0,3.0,278.0,278.0,0.897,0.897,0.0,0.897,0.10299999999999998
9.0,481.0,3.0,477.0,477.0,0.87,0.87,0.0,0.87,0.13
10.0,1003.0,3.0,415.0,415.0,0.839,0.839,0.0,0.839,0.16100000000000003
10.0,869.0,3.0,293.0,293.0,0.879,0.879,0.0,0.879,0.121
10.0,905.0,3.0,218.0,218.0,0.778,0.778,0.0,0.778,0.22199999999999998
10.0,917.0,3.0,486.0,474.0,0.264,0.584,0.584,0.848,0.15200000000000002
10.0,655.0,3.0,200.0,200.0,0.872,0.872,0.0,0.872,0.128
10.0,893.0,3.0,377.0,377.0,0.811,0.811,0.0,0.811,0.18899999999999995
10.0,959.0,3.0,90.0,90.0,0.933,0.933,0.0,0.933,0.06699999999999995
10.0,831.0,3.0,700.0,616.0,0.112,0.51,0.788,0.9,0.09999999999999998
10.0,755.0,3.0,273.0,273.0,0.816,0.816,0.0,0.816,0.18400000000000005
10.0,781.0,3.0,108.0,108.0,0.768,0.768,0.0,0.768,0.23199999999999998
11.0,1713.0,3.0,245.0,245.0,0.902,0.902,0.0,0.902,0.09799999999999998
11.0,1843.0,3.0,396.0,396.0,0.354,0.354,0.0,0.354,0.646
11.0,1865.0,3.0,200.0,200.0,0.974,0.974,0.0,0.974,0.026000000000000023
11.0,1967.0,3.0,122.0,122.0,0.871,0.871,0.0,0.871,0.129
11.0,1633.0,3.0,345.0,345.0,0.656,0.656,0.0,0.656,0.344
11.0,1703.0,3.0,405.0,394.0,0.392,0.502,0.502,0.894,0.10599999999999998
11.0,1821.0,3.0,210.0,210.0,0.662,0.662,0.0,0.662,0.33799999999999997
11.0,1927.0,3.0,178.0,178.0,0.94,0.94,0.0,0.94,0.06000000000000005
11.0,1507.0,3.0,162.0,162.0,0.961,0.961,0.0,0.961,0.039000000000000035
11.0,1441.0,3.0,205.0,205.0,0.951,0.951,0.0,0.951,0.049000000000000044
12.0,3901.0,3.0,184.0,184.0,0.956,0.956,0.0,0.956,0.04400000000000004
12.0,3397.0,3.0,403.0,403.0,0.607,0.607,0.0,0.607,0.393
12.0,2855.0,3.0,357.0,357.0,0.683,0.683,0.0,0.683,0.31699999999999995
12.0,2831.0,3.0,344.0,344.0,0.913,0.913,0.0,0.913,0.08699999999999997
12.0,2893.0,3.0,58.0,58.0,0.847,0.847,0.0,0.847,0.15300000000000002
12.0,2605.0,3.0,171.0,171.0,0.963,0.963,0.0,0.963,0.03700000000000003
