Bit_length,N,Lattice_dimension,|b_op - t|^2,|vbest - t|^2,P(b_op),P(vbest),P(|vnew - t|^2 < |b_op - t|^2),P(|vnew - t|^2 <= |b_op - t|^2),P(|vnew - t|^2 > |b_op - t|^2)
8.0,185.0,3.0,65.0,65.0,0.883,0.883,0.0,0.883,0.11699999999999999
8.0,221.0,3.0,65.0,65.0,0.453,0.453,0.0,0.453,0.5469999999999999
8.0,221.0,3.0,86.0,86.0,0.667,0.667,0.0,0.667,0.33299999999999996
8.0,253.0,3.0,60.0,60.0,0.935,0.935,0.0,0.935,0.06499999999999995
8.0,201.0,3.0,61.0,61.0,0.805,0.805,0.0,0.805,0.19499999999999995
8.0,209.0,3.0,42.0,42.0,0.856,0.856,0.0,0.856,0.14400000000000002
8.0,187.0,3.0,18.0,18.0,0.791,0.791,0.0,0.791,0.20899999999999996
8.0,187.0,3.0,18.0,18.0,0.818,0.818,0.0,0.818,0.18200000000000005
8.0,205.0,3.0,142.0,115.0,0.297,0.659,0.659,0.956,0.04400000000000004
8.0,215.0,3.0,70.0,70.0,0.769,0.769,0.0,0.769,0.23099999999999998
9.0,473.0,3.0,122.0,122.0,0.451,0.451,0.0,0.451,0.5489999999999999
9.0,473.0,3.0,107.0,107.0,0.244,0.244,0.0,0.244,0.756
9.0,437.0,3.0,102.0,102.0,0.636,0.636,0.0,0.636,0.364
9.0,355.0,3.0,70.0,70.0,0.932,0.932,0.0,0.932,0.06799999999999995
9.0,407.0,3.0,81.0,81.0,0.566,0.566,0.0,0.566,0.43400000000000005
9.0,355.0,3.0,70.0,70.0,0.44,0.44,0.0,0.44,0.56
9.0,415.0,3.0,25.0,25.0,0.904,0.904,0.0,0.904,0.09599999999999997
9.0,415.0,3.0,70.0,70.0,0.353,0.353,0.0,0.353,0.647
9.0,473.0,3.0,107.0,107.0,0.226,0.226,0.0,0.226,0.774
9.0,481.0,3.0,73.0,73.0,0.567,0.567,0.0,0.567,0.43300000000000005
10.0,1003.0,3.0,43.0,43.0,0.879,0.879,0.0,0.879,0.121
10.0,869.0,3.0,69.0,69.0,0.668,0.668,0.0,0.668,0.33199999999999996
10.0,905.0,3.0,60.0,60.0,0.897,0.897,0.0,0.897,0.10299999999999998
10.0,917.0,3.0,106.0,106.0,0.489,0.489,0.0,0.489,0.511
10.0,655.0,3.0,130.0,130.0,0.868,0.868,0.0,0.868,0.132
10.0,893.0,3.0,73.0,73.0,0.805,0.805,0.0,0.805,0.19499999999999995
10.0,959.0,3.0,66.0,66.0,0.642,0.642,0.0,0.642,0.358
10.0,831.0,3.0,69.0,69.0,0.446,0.446,0.0,0.446,0.554
10.0,755.0,3.0,102.0,99.0,0.56,0.406,0.406,0.9660000000000001,0.03399999999999992
10.0,781.0,3.0,45.0,45.0,0.768,0.768,0.0,0.768,0.23199999999999998
11.0,1713.0,3.0,152.0,141.0,0.232,0.286,0.286,0.518,0.482
11.0,1843.0,3.0,99.0,99.0,0.713,0.713,0.0,0.713,0.28700000000000003
11.0,1865.0,3.0,81.0,81.0,0.521,0.521,0.0,0.521,0.479
11.0,1967.0,3.0,134.0,111.0,0.168,0.242,0.242,0.41000000000000003,0.59
11.0,1633.0,3.0,82.0,82.0,0.93,0.93,0.0,0.93,0.06999999999999995
11.0,1703.0,3.0,105.0,105.0,0.66,0.66,0.0,0.66,0.33999999999999997
11.0,1821.0,3.0,118.0,118.0,0.63,0.63,0.0,0.63,0.37
11.0,1927.0,3.0,79.0,79.0,0.692,0.692,0.0,0.692,0.30800000000000005
11.0,1507.0,3.0,77.0,77.0,0.882,0.882,0.0,0.882,0.118
11.0,1441.0,3.0,43.0,43.0,0.676,0.676,0.0,0.676,0.32399999999999995
12.0,3901.0,3.0,53.0,53.0,0.689,0.689,0.0,0.689,0.31100000000000005
12.0,3397.0,3.0,67.0,67.0,0.912,0.912,0.0,0.912,0.08799999999999997
12.0,2855.0,3.0,98.0,98.0,0.565,0.565,0.0,0.565,0.43500000000000005
12.0,2831.0,3.0,118.0,118.0,0.795,0.795,0.0,0.795,0.20499999999999996
12.0,2893.0,3.0,78.0,78.0,0.57,0.57,0.0,0.57,0.43000000000000005
12.0,2605.0,3.0,50.0,50.0,0.706,0.706,0.0,0.706,0.29400000000000004
12.0,3047.0,3.0,46.0,46.0,0.867,0.867,0.0,0.867,0.133
12.0,3707.0,3.0,116.0,116.0,0.232,0.232,0.0,0.232,0.768
12.0,2981.0,3.0,47.0,47.0,0.939,0.939,0.0,0.939,0.061000000000000054
12.0,3149.0,3.0,117.0,117.0,0.165,0.165,0.0,0.165,0.835
13.0,6463.0,3.0,45.0,45.0,0.935,0.935,0.0,0.935,0.06499999999999995
13.0,7729.0,3.0,99.0,99.0,0.891,0.891,0.0,0.891,0.10899999999999999
13.0,7217.0,3.0,54.0,54.0,0.664,0.664,0.0,0.664,0.33599999999999997
13.0,7241.0,3.0,94.0,94.0,0.745,0.745,0.0,0.745,0.255
13.0,6281.0,3.0,142.0,142.0,0.339,0.339,0.0,0.339,0.661
13.0,5755.0,3.0,63.0,63.0,0.656,0.656,0.0,0.656,0.344
13.0,5165.0,3.0,65.0,65.0,0.883,0.883,0.0,0.883,0.11699999999999999
13.0,5699.0,3.0,89.0,89.0,0.824,0.824,0.0,0.824,0.17600000000000005
13.0,7355.0,3.0,90.0,90.0,0.92,0.92,0.0,0.92,0.07999999999999996
13.0,4883.0,3.0,74.0,74.0,0.792,0.792,0.0,0.792,0.20799999999999996
14.0,13403.0,4.0,62.0,62.0,0.207,0.207,0.0,0.207,0.793
14.0,15577.0,4.0,36.0,36.0,0.912,0.912,0.0,0.912,0.08799999999999997
14.0,13439.0,4.0,46.0,46.0,0.478,0.478,0.0,0.478,0.522
