Bit_length,N,Lattice_dimension,|b_op - t|^2,|vbest - t|^2,P(b_op),P(vbest),P(|vnew - t|^2 < |b_op - t|^2),P(|vnew - t|^2 <= |b_op - t|^2),P(|vnew - t|^2 > |b_op - t|^2)
9.0,365.0,3.0,41.0,41.0,0.067,0.067,0.0,0.067,0.933
9.0,489.0,3.0,45.0,45.0,0.982,0.982,0.0,0.982,0.018000000000000016
9.0,365.0,3.0,41.0,41.0,0.059,0.059,0.0,0.059,0.9410000000000001
9.0,485.0,3.0,45.0,45.0,0.864,0.864,0.0,0.864,0.136
9.0,395.0,3.0,133.0,133.0,0.455,0.455,0.0,0.455,0.5449999999999999
9.0,365.0,3.0,41.0,41.0,0.054,0.054,0.0,0.054,0.946
9.0,411.0,3.0,81.0,81.0,0.606,0.606,0.0,0.606,0.394
9.0,335.0,3.0,90.0,90.0,0.537,0.537,0.0,0.537,0.46299999999999997
9.0,489.0,3.0,45.0,45.0,0.977,0.977,0.0,0.977,0.02300000000000002
9.0,451.0,3.0,25.0,25.0,0.98,0.98,0.0,0.98,0.020000000000000018
9.0,415.0,3.0,25.0,25.0,0.987,0.987,0.0,0.987,0.013000000000000012
9.0,451.0,3.0,25.0,25.0,0.978,0.978,0.0,0.978,0.02200000000000002
9.0,407.0,3.0,81.0,81.0,0.774,0.774,0.0,0.774,0.22599999999999998
9.0,497.0,3.0,41.0,41.0,0.925,0.925,0.0,0.925,0.07499999999999996
9.0,505.0,3.0,81.0,81.0,0.967,0.967,0.0,0.967,0.03300000000000003
9.0,505.0,3.0,45.0,45.0,0.97,0.97,0.0,0.97,0.030000000000000027
9.0,505.0,3.0,45.0,45.0,0.872,0.872,0.0,0.872,0.128
9.0,451.0,3.0,25.0,25.0,0.97,0.97,0.0,0.97,0.030000000000000027
9.0,451.0,3.0,25.0,25.0,0.984,0.984,0.0,0.984,0.016000000000000014
9.0,473.0,3.0,122.0,122.0,0.462,0.462,0.0,0.462,0.538
9.0,481.0,3.0,39.0,39.0,0.923,0.923,0.0,0.923,0.07699999999999996
9.0,471.0,3.0,105.0,105.0,0.652,0.652,0.0,0.652,0.348
9.0,493.0,3.0,98.0,98.0,0.412,0.412,0.0,0.412,0.5880000000000001
9.0,453.0,3.0,70.0,70.0,0.911,0.911,0.0,0.911,0.08899999999999997
9.0,473.0,3.0,125.0,125.0,0.252,0.252,0.0,0.252,0.748
9.0,417.0,3.0,30.0,30.0,0.967,0.967,0.0,0.967,0.03300000000000003
9.0,391.0,3.0,54.0,54.0,0.975,0.975,0.0,0.975,0.025000000000000022
9.0,453.0,3.0,70.0,70.0,0.922,0.922,0.0,0.922,0.07799999999999996
9.0,473.0,3.0,107.0,107.0,0.345,0.345,0.0,0.345,0.655
9.0,481.0,3.0,39.0,39.0,0.923,0.923,0.0,0.923,0.07699999999999996
9.0,473.0,3.0,125.0,125.0,0.226,0.226,0.0,0.226,0.774
