Bit_length,beta,gamma
18,0.4609139915288514,-0.48838460520757376
18,-0.5894004678314163,0.6988942970442068
18,-0.49520327328959046,0.43007218167212335
18,-0.5425154213459196,0.6266478889403528
18,-0.3863137219861238,0.41159524498704225
18,0.6573488021981414,-0.6908229691745966
18,-0.6141024054761459,0.6383680506909307
18,-0.5601241801640748,0.6559167158710129
19,-0.6069904866951594,0.7541868703340125
19,-0.719308641395141,0.7455476377562154
19,-0.719308641395141,0.7455476377562154
19,-0.6625383609030978,0.6802184341239914
19,0.5952201530410338,-0.6367603594304564
19,0.6482025932430594,-0.6471882455263049
19,-0.549771078292904,0.5866647199857229
19,-0.5976604709067557,0.6897533611204151
19,-0.6415477245491465,0.6925197995575044
19,-0.6087926838897552,0.651280019515037
20,-0.3674637711451135,0.3553324940650566
20,0.5248440033319518,-0.5960299924556376
20,-0.48622154164955556,0.40519444648962094
20,-0.4651860265723581,0.5600888369774016
20,-0.48534425534892334,0.6162367640724288
20,-0.4685219839305489,0.5925553408389135
20,-0.6062275977037928,0.5986239613560267
20,-0.6993739141724893,0.8033430471706239
20,-0.6320190832104928,0.6924281037671218
20,-0.42013266287875856,0.4455270766933097
21,-0.4531271338105709,0.45832528672056183
21,-0.5997575952385347,0.6559011967826724
21,-0.6788848943040275,0.801606851192537
21,0.6368044927860719,-0.7873040674739198
21,0.6205127962734847,-0.6420417080053678
21,0.4153353256322307,-0.4166395358137689
21,0.6890535014145678,-0.6519670218698977
21,-0.6884159513872491,0.7511489288763697
21,0.5281544039305763,-0.5821691526768116
21,0.5457455921885555,-0.6192262172960263
22,-0.4265021047814934,0.40648492647405643
22,0.5747561985115823,-0.5841790907594444
22,-0.5863945530446717,0.6863508570943091
22,0.3769878571232004,-0.3780940604533749
22,-0.7184523034589442,0.7825394623925581
22,-0.6818723041882393,0.7118213299252276
22,-0.5899679220274976,0.708808814145492
22,0.5794419478135114,-0.6064022427160821
22,-0.3552861624414241,0.3353521760384386
22,0.6484474851507575,-0.6401240400458239
23,0.6439429646118613,-0.6908868956262889
23,-0.6964661567402468,0.7309995281620869
23,-0.5123178908780879,0.6102358887979084
23,-0.694484876265693,0.6981551483305761
23,0.4023455664169424,-0.44119467646937804
23,0.7007694602506208,-0.7889995574391212
23,0.6002397534631922,-0.7095644329988853
23,-0.6226409295047625,0.7087132246140344
23,-0.5979393684876664,0.5996681113728941
23,-0.4762806717015573,0.5783316334567017
24,0.5980700537023864,-0.6226549563436984
24,-0.5800749677875403,0.7563859106086293
24,-0.4830328638739949,0.5157941876111479
24,-0.49719020969795413,0.5333209551148224
24,-0.6840345685119846,0.6696903618905131
24,-0.5793154937583681,0.7233013317337208
24,0.6720857670369804,-0.7663653891969558
24,-0.5577081839557185,0.6013555843515912
24,0.6048693772618652,-0.8157574514136672
24,0.6132735954362328,-0.6697661896393112
25,0.5574924570152419,-0.5488888233431557
25,-0.5481675004370479,0.6286729330648624
25,-0.6000358620384281,0.7691007860996568
25,0.47749610673936466,-0.5057886128614361
25,-0.5552729017221623,0.5697827701249066
25,-0.4005111356382636,0.39704130603725374
25,0.4835536419894948,-0.5372770188358388
25,-0.648429353615251,0.6618978696210366
25,-0.37120847515748795,0.33561246718052795
25,-0.4532118725353136,0.5566372472371974
26,-0.5541456382125947,0.521812123441357
26,-0.6175657669593468,0.7196692563388114
26,0.4732167261068826,-0.4886485013467808
26,-0.6426962745791107,0.8048462194941219
26,0.5408886390052952,-0.5618083077652734
26,-0.6003881179243498,0.7205576323935792
26,-0.7205035125869265,0.8202388933562532
26,-0.6677939773358377,0.837036893237183
26,-0.6589351991295622,0.648332129361556
26,-0.6803315390746271,0.6981714580104181
27,-0.5435266105605099,0.5758651145157718
27,0.5221441157463956,-0.5825601974763668
27,0.49948607299622905,-0.6136322575525124
27,-0.6033629872521286,0.6200789234613582
27,-0.5855372660384405,0.7027438125877712
27,-0.6278842305681593,0.7713232420538749
27,0.6102865257914849,-0.6599518544098686
27,0.538663897170478,-0.6761957736030733
27,-0.6230320352657921,0.6494645708911053
27,-0.638001966481494,0.7910158166330723
28,0.7099541418429767,-0.716640641625464
28,0.5977705314690193,-0.6565785560188437
28,0.36817932826027716,-0.4939430167205635
28,0.5716255032011638,-0.6758821320580263
28,0.6227311736129985,-0.6787436115502128
28,-0.4177732890469129,0.4647705089051283
28,0.36960407245364707,-0.43269416081250495
28,0.6990247206029723,-0.835580160777166
28,-0.4913160136535628,0.6347844453472645
28,0.6830085290610239,-0.7466216690149738
29,0.4508114568885027,-0.48777812051480246
29,0.6246174788882872,-0.7625700191110143
29,0.541348344927736,-0.6803106514246542
29,0.6389676326382263,-0.7308218330063339
29,0.5983036674076812,-0.7233853072245814
29,0.5025892324838991,-0.6017322324398748
29,-0.48296332850639917,0.5509239779079451
29,-0.5155850855270333,0.537153375287393
29,0.6204479410890754,-0.8062685044947675
29,0.7275917485279442,-0.8462913939782263
30,0.6144598024136787,-0.7026898899409943
30,-0.4913678745690553,0.6666832619749373
30,-0.5865537558616104,0.6719815899679129
30,0.6097701615103709,-0.6886591318156164
30,0.5144572544643988,-0.5005700525627841
30,0.6180330409819291,-0.7869446837578429
30,0.4521262062676485,-0.5161014264810027
30,-0.5596275118030554,0.6548717224051601
